"","Group.1","x"
"931",2013-10-15,19.69273
"932",2013-10-16,20.24887
"933",2013-10-17,22.13411
"934",2013-10-18,17.75152
"935",2013-10-19,16.21475
"936",2013-10-20,15.16302
"937",2013-10-21,18.22664
"938",2013-10-22,16.58224
"939",2013-10-23,10.8668
"940",2013-10-24,10.04656
"941",2013-10-25,10.98178
"942",2013-10-26,12.49933
"943",2013-10-27,15.00242
"944",2013-10-28,16.52007
"945",2013-10-29,16.47279
"946",2013-10-30,19.93648
"947",2013-10-31,18.66138
"948",2013-11-01,23.48651
"949",2013-11-02,17.5294
"950",2013-11-03,12.60726
"951",2013-11-04,6.582769
"952",2013-11-05,10.92644
"953",2013-11-06,18.9904
"954",2013-11-07,14.53323
"955",2013-11-08,9.339157
"956",2013-11-09,11.42248
"957",2013-11-10,16.74701
"958",2013-11-11,13.45033
"959",2013-11-12,7.764075
"960",2013-11-13,4.812498
"961",2013-11-14,14.58766
"962",2013-11-15,15.49715
"963",2013-11-16,12.86317
"964",2013-11-17,15.51825
"965",2013-11-18,18.50915
"966",2013-11-19,8.281098
"967",2013-11-20,6.750364
"968",2013-11-21,9.043486
"969",2013-11-22,17.24666
"970",2013-11-23,13.66615
"971",2013-11-24,-1.544039
"972",2013-11-25,0.9581884
"973",2013-11-26,0.8105296
"974",2013-11-27,2.397405
"975",2013-11-28,2.343963
"976",2013-11-29,4.253716
"977",2013-11-30,1.180707
"978",2013-12-01,8.278776
"979",2013-12-02,9.166107
"980",2013-12-03,12.32962
"981",2013-12-04,14.01954
"982",2013-12-05,17.6221
"983",2013-12-06,15.99033
"984",2013-12-07,3.691226
"985",2013-12-08,-1.50659
"986",2013-12-09,2.830203
"987",2013-12-10,4.469375
"988",2013-12-11,2.809489
"989",2013-12-12,-0.6116924
"990",2013-12-13,3.585128
"991",2013-12-14,2.028759
"992",2013-12-15,6.194181
"993",2013-12-16,2.507281
"994",2013-12-17,6.924931
"995",2013-12-18,4.197845
"996",2013-12-19,12.31844
"997",2013-12-20,12.84002
"998",2013-12-21,20.42514
"999",2013-12-22,22.20859
"1000",2013-12-23,15.35688
"1001",2013-12-24,2.686031
"1002",2013-12-25,-1.306145
"1003",2013-12-26,7.364106
"1004",2013-12-27,9.448644
"1005",2013-12-28,13.82974
"1006",2013-12-29,7.793837
"1007",2013-12-30,5.582963
"1008",2013-12-31,5.914074
"1009",2014-01-01,6.885077
"1010",2014-01-02,3.007591
"1011",2014-01-03,-1.312554
"1012",2014-01-04,-1.191595
"1013",2014-01-05,3.756721
"1014",2014-01-06,7.141261
"1015",2014-01-07,-8.749437
"1016",2014-01-08,-2.484446
"1017",2014-01-09,1.509157
"1018",2014-01-10,3.033084
"1019",2014-01-11,11.75673
"1020",2014-01-12,9.925208
"1021",2014-01-13,11.02006
"1022",2014-01-14,9.356701
"1023",2014-01-15,8.659305
"1024",2014-01-16,1.6373
"1025",2014-01-17,7.146153
"1026",2014-01-18,1.709124
"1027",2014-01-19,6.740755
"1028",2014-01-20,12.70009
"1029",2014-01-21,0.8104615
"1030",2014-01-22,-4.705969
"1031",2014-01-23,-1.965749
"1032",2014-01-24,-3.627107
"1033",2014-01-25,0.02334353
"1034",2014-01-26,-0.4330177
"1035",2014-01-27,8.99542
"1036",2014-01-28,-10.05004
"1037",2014-01-29,-5.405564
"1038",2014-01-30,-2.152834
"1039",2014-01-31,8.425982
"1040",2014-02-01,9.082475
"1041",2014-02-02,16.79164
"1042",2014-02-03,6.819925
"1043",2014-02-04,0.5423879
"1044",2014-02-05,4.372008
"1045",2014-02-06,1.421173
"1046",2014-02-07,4.024267
"1047",2014-02-08,-0.6740446
"1048",2014-02-09,0.4248931
"1049",2014-02-10,-0.7084619
"1050",2014-02-11,-1.921291
"1051",2014-02-12,-4.726722
"1052",2014-02-13,0.9960737
"1053",2014-02-14,12.03591
"1054",2014-02-15,6.220726
"1055",2014-02-16,1.923906
"1056",2014-02-17,-0.05900319
"1057",2014-02-18,13.25921
"1058",2014-02-19,17.11563
"1059",2014-02-20,9.743155
"1060",2014-02-21,15.28847
"1061",2014-02-22,16.09564
"1062",2014-02-23,13.65003
"1063",2014-02-24,5.884763
"1064",2014-02-25,1.548849
"1065",2014-02-26,1.179734
"1066",2014-02-27,3.32829
"1067",2014-02-28,-3.060858
"1068",2014-03-01,5.468616
"1069",2014-03-02,14.13132
"1070",2014-03-03,1.380773
"1071",2014-03-04,0.5529791
"1072",2014-03-05,5.734274
"1073",2014-03-06,0.2271976
"1074",2014-03-07,4.018158
"1075",2014-03-08,16.37935
"1076",2014-03-09,9.508746
"1077",2014-03-10,18.05031
"1078",2014-03-11,18.82035
"1079",2014-03-12,19.84513
"1080",2014-03-13,0.1132968
"1081",2014-03-14,14.24379
"1082",2014-03-15,17.41833
"1083",2014-03-16,4.794937
"1084",2014-03-17,0.2959791
"1085",2014-03-18,3.913183
"1086",2014-03-19,4.817955
"1087",2014-03-20,12.77433
"1088",2014-03-21,12.36561
"1089",2014-03-22,21.15164
"1090",2014-03-23,8.676907
"1091",2014-03-24,3.578708
"1092",2014-03-25,0.4337777
"1093",2014-03-26,0.3508261
"1094",2014-03-27,8.861492
"1095",2014-03-28,17.59937
"1096",2014-03-29,11.38367
"1097",2014-03-30,7.693298
"1098",2014-03-31,18.58678
"1099",2014-04-01,19.15764
"1100",2014-04-02,22.01355
"1101",2014-04-03,17.52919
"1102",2014-04-04,14.74749
"1103",2014-04-05,13.96161
"1104",2014-04-06,14.39211
"1105",2014-04-07,8.621176
"1106",2014-04-08,16.76473
"1107",2014-04-09,17.85099
"1108",2014-04-10,20.95624
"1109",2014-04-11,27.23246
"1110",2014-04-12,22.88101
"1111",2014-04-13,27.67446
"1112",2014-04-14,22.84742
"1113",2014-04-15,19.89895
"1114",2014-04-16,7.498634
"1115",2014-04-17,12.31588
"1116",2014-04-18,13.54844
"1117",2014-04-19,18.77262
"1118",2014-04-20,16.9419
"1119",2014-04-21,20.70383
"1120",2014-04-22,21.6895
"1121",2014-04-23,14.86943
"1122",2014-04-24,16.98255
"1123",2014-04-25,16.70912
"1124",2014-04-26,23.45482
"1125",2014-04-27,19.28601
"1126",2014-04-28,14.27228
"1127",2014-04-29,10.23531
"1128",2014-04-30,12.67888
"1129",2014-05-01,24.2618
"1130",2014-05-02,19.83848
"1131",2014-05-03,20.88526
"1132",2014-05-04,24.985
"1133",2014-05-05,15.40401
"1134",2014-05-06,22.22959
"1135",2014-05-07,18.5616
"1136",2014-05-08,30.21671
"1137",2014-05-09,26.7229
"1138",2014-05-10,24.86497
"1139",2014-05-11,25.83799
"1140",2014-05-12,29.65528
"1141",2014-05-13,30.57092
"1142",2014-05-14,18.82946
"1143",2014-05-15,24.10452
"1144",2014-05-16,19.13226
"1145",2014-05-17,17.40278
"1146",2014-05-18,17.00767
"1147",2014-05-19,20.3868
"1148",2014-05-20,23.36415
"1149",2014-05-21,25.28495
"1150",2014-05-22,27.98318
"1151",2014-05-23,23.6859
"1152",2014-05-24,22.70411
"1153",2014-05-25,24.94473
"1154",2014-05-26,27.9563
"1155",2014-05-27,29.08773
"1156",2014-05-28,29.12071
"1157",2014-05-29,19.0686
"1158",2014-05-30,19.51311
"1159",2014-05-31,23.9579
"1160",2014-06-01,22.45434
"1161",2014-06-02,25.30534
"1162",2014-06-03,26.51489
"1163",2014-06-04,27.92292
"1164",2014-06-05,24.40404
"1165",2014-06-06,23.91102
"1166",2014-06-07,25.91046
"1167",2014-06-08,26.32364
"1168",2014-06-09,27.08007
"1169",2014-06-10,27.78083
"1170",2014-06-11,27.57482
"1171",2014-06-12,25.15231
"1172",2014-06-13,26.51871
"1173",2014-06-14,23.07197
"1174",2014-06-15,26.03463
"1175",2014-06-16,30.32438
"1176",2014-06-17,30.73532
"1177",2014-06-18,31.44069
"1178",2014-06-19,28.50105
"1179",2014-06-20,25.86567
"1180",2014-06-21,20.11899
"1181",2014-06-22,23.54786
"1182",2014-06-23,25.30494
"1183",2014-06-24,27.0944
"1184",2014-06-25,28.84223
"1185",2014-06-26,27.27639
"1186",2014-06-27,28.14588
"1187",2014-06-28,26.19911
"1188",2014-06-29,25.83106
"1189",2014-06-30,28.52059
"1190",2014-07-01,30.53669
"1191",2014-07-02,32.19091
"1192",2014-07-03,28.61057
"1193",2014-07-04,24.54778
"1194",2014-07-05,24.60233
"1195",2014-07-06,27.7477
"1196",2014-07-07,30.119
"1197",2014-07-08,30.97114
"1198",2014-07-09,29.05435
"1199",2014-07-10,28.09555
"1200",2014-07-11,27.17624
"1201",2014-07-12,29.11297
"1202",2014-07-13,28.84671
"1203",2014-07-14,29.22738
"1204",2014-07-15,25.60122
"1205",2014-07-16,24.10486
"1206",2014-07-17,24.13331
"1207",2014-07-18,24.93904
"1208",2014-07-19,24.7813
"1209",2014-07-20,24.55602
"1210",2014-07-21,26.31044
"1211",2014-07-22,27.41807
"1212",2014-07-23,31.35304
"1213",2014-07-24,22.28954
"1214",2014-07-25,25.6731
"1215",2014-07-26,28.03236
"1216",2014-07-27,27.30887
"1217",2014-07-28,24.89223
"1218",2014-07-29,21.18858
"1219",2014-07-30,23.05199
"1220",2014-07-31,27.43884
"1221",2014-08-01,22.32309
"1222",2014-08-02,24.31874
"1223",2014-08-03,25.74526
"1224",2014-08-04,28.37117
"1225",2014-08-05,27.72994
"1226",2014-08-06,25.45507
"1227",2014-08-07,25.30709
"1228",2014-08-08,23.94475
"1229",2014-08-09,25.5702
"1230",2014-08-10,25.4504
"1231",2014-08-11,23.02372
"1232",2014-08-12,23.12838
"1233",2014-08-13,24.07906
"1234",2014-08-14,25.44184
"1235",2014-08-15,23.7007
"1236",2014-08-16,24.98708
"1237",2014-08-17,27.65299
"1238",2014-08-18,25.39487
"1239",2014-08-19,26.422
"1240",2014-08-20,26.44858
"1241",2014-08-21,28.18186
"1242",2014-08-22,24.96873
"1243",2014-08-23,22.38067
"1244",2014-08-24,23.60654
"1245",2014-08-25,24.39266
"1246",2014-08-26,26.4434
"1247",2014-08-27,28.09415
"1248",2014-08-28,27.62082
"1249",2014-08-29,23.39596
"1250",2014-08-30,25.48767
"1251",2014-08-31,29.90852
"1252",2014-09-01,29.66179
"1253",2014-09-02,30.72108
"1254",2014-09-03,27.34479
"1255",2014-09-04,28.37606
"1256",2014-09-05,29.1437
"1257",2014-09-06,30.67582
"1258",2014-09-07,22.56472
"1259",2014-09-08,20.17517
"1260",2014-09-09,20.81486
"1261",2014-09-10,24.80432
"1262",2014-09-11,28.8349
"1263",2014-09-12,21.04532
"1264",2014-09-13,18.58694
"1265",2014-09-14,18.55841
"1266",2014-09-15,20.79482
"1267",2014-09-16,22.77749
"1268",2014-09-17,20.61392
"1269",2014-09-18,22.37904
"1270",2014-09-19,20.62099
"1271",2014-09-20,24.26587
"1272",2014-09-21,26.95435
"1273",2014-09-22,20.45856
"1274",2014-09-23,18.40892
"1275",2014-09-24,16.048
"1276",2014-09-25,17.07495
"1277",2014-09-26,21.80314
"1278",2014-09-27,23.22864
"1279",2014-09-28,23.88339
"1280",2014-09-29,21.8871
"1281",2014-09-30,20.49399
"1282",2014-10-01,20.49643
"1283",2014-10-02,22.5979
"1284",2014-10-03,19.19835
"1285",2014-10-04,18.81797
"1286",2014-10-05,15.19451
"1287",2014-10-06,20.53923
"1288",2014-10-07,18.47575
"1289",2014-10-08,23.363
"1290",2014-10-09,19.76455
"1291",2014-10-10,13.39095
"1292",2014-10-11,13.05914
"1293",2014-10-12,12.09892
"1294",2014-10-13,16.61562
"1295",2014-10-14,24.37996
"1296",2014-10-15,21.14995
"1297",2014-10-16,19.46156
"1298",2014-10-17,20.77512
"1299",2014-10-18,18.59167
"1300",2014-10-19,14.38829
"1301",2014-10-20,17.04605
"1302",2014-10-21,18.6248
"1303",2014-10-22,11.35439
"1304",2014-10-23,16.36051
"1305",2014-10-24,19.20891
"1306",2014-10-25,20.93781
"1307",2014-10-26,20.66738
"1308",2014-10-27,21.31859
"1309",2014-10-28,29.55186
"1310",2014-10-29,21.08509
"1311",2014-10-30,12.98425
"1312",2014-10-31,10.89067
"1313",2014-11-01,7.058706
"1314",2014-11-02,8.924405
"1315",2014-11-03,15.64687
"1316",2014-11-04,22.77237
"1317",2014-11-05,19.21663
"1318",2014-11-06,17.2324
"1319",2014-11-07,11.64911
"1320",2014-11-08,8.9401
"1321",2014-11-09,14.00969
"1322",2014-11-10,15.81246
"1323",2014-11-11,19.52307
"1324",2014-11-12,15.60816
"1325",2014-11-13,4.852294
"1326",2014-11-14,2.895653
"1327",2014-11-15,4.456557
"1328",2014-11-16,4.683887
"1329",2014-11-17,7.612808
"1330",2014-11-18,1.41217
"1331",2014-11-19,-0.1718573
"1332",2014-11-20,10.75936
"1333",2014-11-21,1.372304
"1334",2014-11-22,8.365374
"1335",2014-11-23,12.77412
"1336",2014-11-24,19.97443
"1337",2014-11-25,13.74904
"1338",2014-11-26,5.935973
"1339",2014-11-27,6.512857
"1340",2014-11-28,1.921023
"1341",2014-11-29,4.318658
"1342",2014-11-30,15.06182
"1343",2014-12-01,21.55872
"1344",2014-12-02,4.445513
"1345",2014-12-03,11.11966
"1346",2014-12-04,5.827369
"1347",2014-12-05,3.666914
"1348",2014-12-06,8.27914
"1349",2014-12-07,6.438013
"1350",2014-12-08,0.3219134
"1351",2014-12-09,1.437312
"1352",2014-12-10,6.513272
"1353",2014-12-11,3.895796
"1354",2014-12-12,6.999741
"1355",2014-12-13,10.3029
"1356",2014-12-14,13.24897
"1357",2014-12-15,12.79816
"1358",2014-12-16,7.12339
"1359",2014-12-17,11.40203
"1360",2014-12-18,2.750429
"1361",2014-12-19,2.400251
"1362",2014-12-20,1.253114
"1363",2014-12-21,4.797432
"1364",2014-12-22,0.5179819
"1365",2014-12-23,4.367198
"1366",2014-12-24,11.64591
"1367",2014-12-25,15.6737
"1368",2014-12-26,10.10179
"1369",2014-12-27,14.92432
"1370",2014-12-28,13.9509
"1371",2014-12-29,7.392271
"1372",2014-12-30,3.281585
"1373",2014-12-31,1.583527
"1374",2015-01-01,6.089401
"1375",2015-01-02,6.134999
"1376",2015-01-03,3.596868
"1377",2015-01-04,19.1754
"1378",2015-01-05,8.37141
"1379",2015-01-06,-0.7772209
"1380",2015-01-07,-5.141237
"1381",2015-01-08,-6.384377
"1382",2015-01-09,3.208164
"1383",2015-01-10,-3.251632
"1384",2015-01-11,1.933263
"1385",2015-01-12,5.012856
"1386",2015-01-13,1.957669
"1387",2015-01-14,-2.028024
"1388",2015-01-15,2.935961
"1389",2015-01-16,6.072701
"1390",2015-01-17,2.903509
"1391",2015-01-18,8.016086
"1392",2015-01-19,8.114792
"1393",2015-01-20,6.936548
"1394",2015-01-21,1.539786
"1395",2015-01-22,6.18714
"1396",2015-01-23,2.836241
"1397",2015-01-24,4.07357
"1398",2015-01-25,5.528805
"1399",2015-01-26,2.504211
"1400",2015-01-27,0.4033216
"1401",2015-01-28,1.649965
"1402",2015-01-29,1.943868
"1403",2015-01-30,2.875525
"1404",2015-01-31,1.157559
"1405",2015-02-01,3.95701
"1406",2015-02-02,8.070082
"1407",2015-02-03,1.260081
"1408",2015-02-04,10.65666
"1409",2015-02-05,2.258686
"1410",2015-02-06,3.946926
"1411",2015-02-07,6.387881
"1412",2015-02-08,17.30591
"1413",2015-02-09,8.206831
"1414",2015-02-10,2.436459
"1415",2015-02-11,5.536426
"1416",2015-02-12,3.368806
"1417",2015-02-13,-3.155549
"1418",2015-02-14,5.484578
"1419",2015-02-15,-9.171681
"1420",2015-02-16,-10.14485
"1421",2016-05-12,18.92721
"1422",2016-05-13,23.58755
"1423",2016-05-14,22.22376
"1424",2016-05-15,13.90596
"1425",2016-05-16,17.55779
"1426",2016-05-17,11.7512
"1427",2016-05-18,14.25462
"1428",2016-05-19,20.18778
"1429",2016-05-20,21.73154
"1430",2016-05-21,16.46177
"1431",2016-05-22,12.31929
"1432",2016-05-23,22.18369
"1433",2016-05-24,27.0767
"1434",2016-05-25,28.24008
"1435",2016-05-26,29.09058
"1436",2016-05-27,29.81281
"1437",2016-05-28,29.88568
"1438",2016-05-29,26.96575
"1439",2016-05-30,27.8362
"1440",2016-05-31,29.31573
"1441",2016-06-01,28.98078
"1442",2016-06-02,26.8463
"1443",2016-06-03,27.62531
"1444",2016-06-04,26.10602
"1445",2016-06-05,27.54836
"1446",2016-06-06,28.58695
"1447",2016-06-07,27.75681
"1448",2016-06-08,21.6961
"1449",2016-06-09,27.0887
"1450",2016-06-10,26.66081
"1451",2016-06-11,33.0914
"1452",2016-06-12,31.81172
"1453",2016-06-13,25.43395
"1454",2016-06-14,24.65209
"1455",2016-06-15,24.98503
"1456",2016-06-16,30.41072
"1457",2016-06-17,24.54824
"1458",2016-06-18,26.93684
"1459",2016-06-19,29.12434
"1460",2016-06-20,30.471
"1461",2016-06-21,27.46815
"1462",2016-06-22,27.44454
"1463",2016-06-23,23.74573
"1464",2016-06-24,27.20758
"1465",2016-06-25,25.62262
"1466",2016-06-26,27.84801
"1467",2016-06-27,26.57058
"1468",2016-06-28,30.86088
"1469",2016-06-29,26.09082
"1470",2016-06-30,25.18413
"1471",2016-07-01,28.29178
"1472",2016-07-02,24.99033
"1473",2016-07-03,20.69723
"1474",2016-07-04,21.33054
"1475",2016-07-05,29.91588
"1476",2016-07-06,31.15929
"1477",2016-07-07,29.565
"1478",2016-07-08,29.94213
"1479",2016-07-09,30.09398
"1480",2016-07-10,27.31019
"1481",2016-07-11,29.54166
"1482",2016-07-12,28.2474
"1483",2016-07-13,31.10149
"1484",2016-07-14,32.84791
"1485",2016-07-15,28.85648
"1486",2016-07-16,30.68889
"1487",2016-07-17,30.07309
"1488",2016-07-18,31.69852
"1489",2016-07-19,29.93014
"1490",2016-07-20,28.12322
"1491",2016-07-21,29.57989
"1492",2016-07-22,31.51077
"1493",2016-07-23,34.34889
"1494",2016-07-24,33.21517
"1495",2016-07-25,35.14998
"1496",2016-07-26,31.86346
"1497",2016-07-27,31.9078
"1498",2016-07-28,31.20612
"1499",2016-07-29,28.22592
"1500",2016-07-30,29.13252
"1501",2016-07-31,29.28339
"1502",2016-08-01,29.50372
"1503",2016-08-02,28.77389
"1504",2016-08-03,26.18109
"1505",2016-08-04,25.64297
"1506",2016-08-05,25.55108
"1507",2016-08-06,30.87175
"1508",2016-08-07,28.73431
"1509",2016-08-08,27.94429
"1510",2016-08-09,23.90325
"1511",2016-08-10,30.6686
"1512",2016-08-11,31.41147
"1513",2016-08-12,32.00761
"1514",2016-08-13,33.73546
"1515",2016-08-14,32.82699
"1516",2016-08-15,31.76438
"1517",2016-08-16,32.97129
"1518",2016-08-17,30.88644
"1519",2016-08-18,29.47888
"1520",2016-08-19,28.22762
"1521",2016-08-20,29.31405
"1522",2016-08-21,28.13952
"1523",2016-08-22,25.8787
"1524",2016-08-23,25.48788
"1525",2016-08-24,27.54914
"1526",2016-08-25,30.37353
"1527",2016-08-26,31.48266
"1528",2016-08-27,30.27169
"1529",2016-08-28,30.48685
"1530",2016-08-29,30.95367
"1531",2016-08-30,29.24092
"1532",2016-08-31,30.97854
"1533",2016-09-01,26.12542
"1534",2016-09-02,23.73025
"1535",2016-09-03,25.31122
"1536",2016-09-04,25.52124
"1537",2016-09-05,26.77169
"1538",2016-09-06,30.0077
"1539",2016-09-07,29.71105
"1540",2016-09-08,32.17788
"1541",2016-09-09,32.66091
"1542",2016-09-10,32.05082
"1543",2016-09-11,26.96045
"1544",2016-09-12,25.95728
"1545",2016-09-13,28.72232
"1546",2016-09-14,30.73202
"1547",2016-09-15,22.85906
"1548",2016-09-16,22.9346
"1549",2016-09-17,25.8388
"1550",2016-09-18,28.15865
"1551",2016-09-19,22.73272
"1552",2016-09-20,25.53119
"1553",2016-09-21,25.36327
"1554",2016-09-22,26.7149
"1555",2016-09-23,28.25229
"1556",2016-09-24,25.80013
"1557",2016-09-25,17.44061
"1558",2016-09-26,19.31374
"1559",2016-09-27,22.65421
"1560",2016-09-28,19.25988
"1561",2016-09-29,20.30536
"1562",2016-09-30,17.0703
"1563",2016-10-01,17.91917
"1564",2016-10-02,22.21083
"1565",2016-10-03,21.85177
"1566",2016-10-04,21.2826
"1567",2016-10-05,18.11658
"1568",2016-10-06,18.6298
"1569",2016-10-07,18.31063
"1570",2016-10-08,17.66973
"1571",2016-10-09,17.50853
"1572",2016-10-10,16.185
"1573",2016-10-11,16.87476
"1574",2016-10-12,18.52717
"1575",2016-10-13,20.7474
"1576",2016-10-14,15.39749
"1577",2016-10-15,18.26381
"1578",2016-10-16,22.33956
"1579",2016-10-17,26.63205
"1580",2016-10-18,27.7963
"1581",2016-10-19,28.59604
"1582",2016-10-20,26.9458
"1583",2016-10-21,21.24911
"1584",2016-10-22,14.08269
"1585",2016-10-23,20.21871
"1586",2016-10-24,21.48407
"1587",2016-10-25,16.41434
"1588",2016-10-26,13.48246
"1589",2016-10-27,14.35512
"1590",2016-10-28,15.71796
"1591",2016-10-29,25.27127
"1592",2016-10-30,27.31344
"1593",2016-10-31,15.59723
"1594",2016-11-01,15.61272
"1595",2016-11-02,26.63557
"1596",2016-11-03,23.98163
"1597",2016-11-04,16.1908
"1598",2016-11-05,16.98312
"1599",2016-11-06,19.16216
"1600",2016-11-07,15.23386
"1601",2016-11-08,20.36157
"1602",2016-11-09,16.23518
"1603",2016-11-10,16.13715
"1604",2016-11-11,16.35088
"1605",2016-11-12,9.827374
"1606",2016-11-13,17.30633
"1607",2016-11-14,13.28141
"1608",2016-11-15,14.49815
"1609",2016-11-16,17.8447
"1610",2016-11-17,15.99543
"1611",2016-11-18,23.29747
"1612",2016-11-19,23.06239
"1613",2016-11-20,5.177726
"1614",2016-11-21,6.482193
"1615",2016-11-22,8.85055
"1616",2016-11-23,9.218554
"1617",2016-11-24,15.6806
"1618",2016-11-25,15.12163
"1619",2016-11-26,9.387992
"1620",2016-11-27,9.633162
"1621",2016-11-28,8.523138
"1622",2016-11-29,15.16407
"1623",2016-11-30,14.56428
"1624",2016-12-01,13.47643
"1625",2016-12-02,9.809519
"1626",2016-12-03,8.736328
"1627",2016-12-04,5.924992
"1628",2016-12-05,12.95427
"1629",2016-12-06,4.471549
"1630",2016-12-07,9.321934
"1631",2016-12-08,8.15134
"1632",2016-12-09,2.103232
"1633",2016-12-10,1.183487
"1634",2016-12-11,0.5240832
"1635",2016-12-12,11.81397
"1636",2016-12-13,7.203536
"1637",2016-12-14,8.31757
"1638",2016-12-15,1.249384
"1639",2016-12-16,-4.143401
"1640",2016-12-17,9.157737
"1641",2016-12-18,16.85536
"1642",2016-12-19,0.9202949
"1643",2016-12-20,1.437722
"1644",2016-12-21,9.379023
"1645",2016-12-22,13.86159
"1646",2016-12-23,6.376116
"1647",2016-12-24,10.91505
"1648",2016-12-25,9.044059
"1649",2016-12-26,7.295867
"1650",2016-12-27,19.72674
"1651",2016-12-28,9.21245
"1652",2016-12-29,10.45131
"1653",2016-12-30,5.215559
"1654",2016-12-31,8.181455
"1655",2017-01-01,10.4157
"1656",2017-01-02,7.646113
"1657",2017-01-03,6.265061
"1658",2017-01-04,13.09199
"1659",2017-01-05,0.5672006
"1660",2017-01-06,-1.165708
"1661",2017-01-07,-4.658788
"1662",2017-01-08,-5.174591
"1663",2017-01-09,-4.976421
"1664",2017-01-10,2.590631
"1665",2017-01-11,11.83574
"1666",2017-01-12,20.90261
"1667",2017-01-13,13.96693
"1668",2017-01-14,3.846723
"1669",2017-01-15,7.093693
"1670",2017-01-16,5.492575
"1671",2017-01-17,9.331433
"1672",2017-01-18,13.15415
"1673",2017-01-19,10.52415
"1674",2017-01-20,9.104435
"1675",2017-01-21,9.182546
"1676",2017-01-22,8.7188
"1677",2017-01-23,9.036513
"1678",2017-01-24,10.21212
"1679",2017-01-25,17.27013
"1680",2017-01-26,14.80644
"1681",2017-01-27,4.666397
"1682",2017-01-28,7.44205
"1683",2017-01-29,5.451897
"1684",2017-01-30,2.274487
"1685",2017-01-31,12.05301
"1686",2017-02-01,10.53023
"1687",2017-02-02,8.478303
"1688",2017-02-03,3.118568
"1689",2017-02-04,3.389079
"1690",2017-02-05,11.27765
"1691",2017-02-06,16.95924
"1692",2017-02-07,20.94431
"1693",2017-02-08,19.25178
"1694",2017-02-09,8.96106
"1695",2017-02-10,0.9625997
"1696",2017-02-11,20.40199
"1697",2017-02-12,11.01097
"1698",2017-02-13,9.450608
"1699",2017-02-14,6.438766
"1700",2017-02-15,9.495358
"1701",2017-02-16,3.223112
"1702",2017-02-17,11.22203
"1703",2017-02-18,21.6782
"1704",2017-02-19,20.33715
"1705",2017-02-20,18.93749
"1706",2017-02-21,13.58758
"1707",2017-02-22,18.25163
"1708",2017-02-23,24.1336
"1709",2017-02-24,23.95493
"1710",2017-02-25,20.67284
"1711",2017-02-26,9.292341
"1712",2017-02-27,11.94513
"1713",2017-02-28,18.08747
"1714",2017-03-01,23.75013
"1715",2017-03-02,16.78644
"1716",2017-03-03,4.33893
"1717",2017-03-04,5.436433
"1718",2017-03-05,4.800614
"1719",2017-03-06,8.440159
"1720",2017-03-07,16.80967
"1721",2017-03-08,17.93219
"1722",2017-03-09,20.90884
"1723",2017-03-10,11.33672
"1724",2017-03-11,3.007517
"1725",2017-03-12,5.704777
"1726",2017-03-13,6.47904
"1727",2017-03-14,2.68819
"1728",2017-03-15,0.01803907
"1729",2017-03-16,3.849392
"1730",2017-03-17,8.613975
"1731",2017-03-18,13.60532
"1732",2017-03-19,8.588634
"1733",2017-03-20,12.81128
"1734",2017-03-21,16.71519
"1735",2017-03-22,12.04063
"1736",2017-03-23,8.68138
"1737",2017-03-24,16.21821
"1738",2017-03-25,25.69249
"1739",2017-03-26,17.28071
"1740",2017-03-27,21.81671
"1741",2017-03-28,20.63429
"1742",2017-03-29,18.35472
"1743",2017-03-30,11.09639
"1744",2017-03-31,8.977774
"1745",2017-04-01,14.98059
"1746",2017-04-02,17.14777
"1747",2017-04-03,17.30024
"1748",2017-05-24,16.67764
"1749",2017-05-25,21.41884
"1750",2017-05-26,23.15559
"1751",2017-05-27,22.19101
"1752",2017-05-28,22.17529
"1753",2017-05-29,26.00451
"1754",2017-05-30,23.78404
"1755",2017-05-31,28.91226
"1756",2017-06-01,28.65942
"1757",2017-06-02,26.60015
"1758",2017-06-03,27.4539
"1759",2017-06-04,30.70728
"1760",2017-06-05,22.18491
"1761",2017-06-06,22.856
"1762",2017-06-07,20.87462
"1763",2017-06-08,20.91942
"1764",2017-06-09,25.33153
"1765",2017-06-10,29.72242
"1766",2017-06-11,31.40314
"1767",2017-06-12,31.26182
"1768",2017-06-13,32.27185
"1769",2017-06-14,29.20829
"1770",2017-06-15,27.59436
"1771",2017-06-16,26.16122
"1772",2017-06-17,28.02389
"1773",2017-06-18,30.61282
"1774",2017-06-19,29.29903
"1775",2017-06-20,28.52137
"1776",2017-06-21,29.56244
"1777",2017-06-22,28.38244
"1778",2017-06-23,29.89531
"1779",2017-06-24,26.86715
"1780",2017-06-25,27.27028
"1781",2017-06-26,25.45243
"1782",2017-06-27,26.32207
"1783",2017-06-28,25.38811
"1784",2017-06-29,29.28678
"1785",2017-06-30,30.97805
"1786",2017-07-01,30.79071
"1787",2017-07-02,31.2584
"1788",2017-07-03,31.09128
"1789",2017-07-04,29.6365
"1790",2017-07-05,26.66284
"1791",2017-07-06,26.08471
"1792",2017-07-07,31.17266
"1793",2017-07-08,29.00796
"1794",2017-07-09,27.0944
"1795",2017-07-10,30.32472
"1796",2017-07-11,31.31609
"1797",2017-07-12,32.75254
"1798",2017-07-13,32.32328
"1799",2017-07-14,33.37648
"1800",2017-07-15,29.45819
"1801",2017-07-16,29.05838
"1802",2017-07-17,31.81322
"1803",2017-07-18,31.24034
"1804",2017-07-19,34.62995
"1805",2017-07-20,33.30155
