"year","sites.sitename","emission_units","emission_type","value"
"1755","Changbaishan","kg m-2 s-1","SO2",1.17789645089549e-13
"1755","Cocoli","kg m-2 s-1","SO2",1.24574129267921e-13
"1755","Danum_Valley","kg m-2 s-1","SO2",7.28254199981144e-15
"1755","Daxinganling","kg m-2 s-1","SO2",3.60713406831701e-16
"1755","Dinghushan","kg m-2 s-1","SO2",5.28477072216440e-12
"1755","Doi_Inthanon","kg m-2 s-1","SO2",5.10969379177386e-14
"1755","Donglingshan","kg m-2 s-1","SO2",1.35813892955267e-13
"1755","Fushan","kg m-2 s-1","SO2",9.81277327121821e-14
"1755","Gutianshan","kg m-2 s-1","SO2",1.17314788254923e-12
"1755","Haliburton","kg m-2 s-1","SO2",4.42544014231199e-14
"1755","Harvard_Forest","kg m-2 s-1","SO2",2.23276941386234e-12
"1755","Heishiding","kg m-2 s-1","SO2",1.11452858796374e-12
"1755","Hong_Kong","kg m-2 s-1","SO2",4.37259646723822e-14
"1755","Huai_Kha_Khaeng","kg m-2 s-1","SO2",6.04060480131681e-14
"1755","Ilha_do_Cardoso","kg m-2 s-1","SO2",8.18386570083666e-16
"1755","Indian_Cave","kg m-2 s-1","SO2",7.80929905245094e-14
"1755","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","SO2",7.51828218583116e-14
"1755","Jianfengling","kg m-2 s-1","SO2",1.48589760016592e-12
"1755","Kenting","kg m-2 s-1","SO2",1.12801796923711e-14
"1755","Khao_Chong","kg m-2 s-1","SO2",1.64975577991689e-13
