"year","sites.sitename","emission_units","emission_type","value"
"1892","Mo_Singto","kg m-2 s-1","NOx",7.23498127558244e-13
"1892","Mpala","kg m-2 s-1","NOx",7.2712355266282e-13
"1892","Mudumalai","kg m-2 s-1","NOx",4.12458105880929e-12
"1892","Nanjenshan","kg m-2 s-1","NOx",1.67542100230902e-12
"1892","Ngel_Nyaki","kg m-2 s-1","NOx",5.57905956591283e-13
"1892","Niobara","kg m-2 s-1","NOx",1.01246389410311e-11
"1892","Nonggang","kg m-2 s-1","NOx",1.93441120602541e-12
"1892","Ordway-Swisher","kg m-2 s-1","NOx",4.59847625475988e-11
"1892","Palamanui","kg m-2 s-1","NOx",9.68848687508525e-12
"1892","Palanan","kg m-2 s-1","NOx",3.72325833854292e-13
"1892","Pasoh","kg m-2 s-1","NOx",1.10661680187992e-12
"1892","Rabi","kg m-2 s-1","NOx",1.46274528990017e-13
"1892","San_Lorenzo","kg m-2 s-1","NOx",3.17698355483905e-12
"1892","Santa_Cruz","kg m-2 s-1","NOx",9.81082964637815e-11
"1892","Scotty_Creek","kg m-2 s-1","NOx",9.27264271928842e-14
"1892","Sinharaja","kg m-2 s-1","NOx",7.97613088451182e-12
"1892","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",3.54400990001235e-11
"1892","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",2.49709598154148e-10
"1892","Speulderbos","kg m-2 s-1","NOx",2.39705662708357e-10
"1892","Tiantongshan","kg m-2 s-1","NOx",6.44118161822885e-12
"1892","Traunstein","kg m-2 s-1","NOx",1.0864910765507e-10
"1892","Tyson_Research_Center","kg m-2 s-1","NOx",1.93823224986934e-10
"1892","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",6.41882840062219e-10
"1892","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",4.8364404004425e-12
"1892","Wabikon","kg m-2 s-1","NOx",1.9977486000066e-11
"1892","Wanang","kg m-2 s-1","NOx",1.67144939986816e-13
"1892","Wind_River","kg m-2 s-1","NOx",3.98200532492402e-11
"1892","Wytham_Woods","kg m-2 s-1","NOx",8.34864113361281e-10
"1892","Xishuangbanna","kg m-2 s-1","NOx",6.59402279618872e-13
"1892","Yasuni","kg m-2 s-1","NOx",8.91727799563125e-14
"1892","Yosemite_National_Park","kg m-2 s-1","NOx",5.3737710674774e-12
"1892","Zofin","kg m-2 s-1","NOx",5.10522753510435e-11
"1893","Amacayacu","kg m-2 s-1","NOx",7.08784395283726e-14
"1893","Badagongshan","kg m-2 s-1","NOx",1.97076535456533e-12
"1893","Baishanzu","kg m-2 s-1","NOx",6.44000144214125e-13
"1893","Baotianman","kg m-2 s-1","NOx",2.99883951221727e-12
"1893","Barro_Colorado_Island","kg m-2 s-1","NOx",3.31757460265552e-12
"1893","Bidoup","kg m-2 s-1","NOx",1.1146249949774e-12
"1893","Bukit_Timah","kg m-2 s-1","NOx",1.14252306346232e-11
"1893","Changbaishan","kg m-2 s-1","NOx",9.53927461229686e-13
"1893","Cocoli","kg m-2 s-1","NOx",4.77157148767227e-12
"1893","Danum_Valley","kg m-2 s-1","NOx",1.21112662730526e-13
"1893","Daxinganling","kg m-2 s-1","NOx",1.51531536664835e-13
"1893","Dinghushan","kg m-2 s-1","NOx",4.48519851626998e-12
"1893","Doi_Inthanon","kg m-2 s-1","NOx",3.64062438977686e-13
"1893","Donglingshan","kg m-2 s-1","NOx",8.16098033471152e-13
"1893","Fushan","kg m-2 s-1","NOx",1.60050380406036e-12
"1893","Gutianshan","kg m-2 s-1","NOx",1.48235362278494e-12
"1893","Haliburton","kg m-2 s-1","NOx",1.39471318484163e-12
"1893","Harvard_Forest","kg m-2 s-1","NOx",5.95834493084693e-11
"1893","Heishiding","kg m-2 s-1","NOx",1.56349648058516e-12
"1893","Hong_Kong","kg m-2 s-1","NOx",1.38884409114136e-12
"1893","Huai_Kha_Khaeng","kg m-2 s-1","NOx",3.6132299826572e-13
"1893","Ilha_do_Cardoso","kg m-2 s-1","NOx",2.72986724860588e-13
"1893","Indian_Cave","kg m-2 s-1","NOx",2.60478992833143e-11
"1893","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",7.20905094373628e-14
"1893","Jianfengling","kg m-2 s-1","NOx",1.89086991541027e-12
"1893","Kenting","kg m-2 s-1","NOx",1.29378947330498e-12
"1893","Khao_Chong","kg m-2 s-1","NOx",8.55837979043095e-13
"1893","Korup","kg m-2 s-1","NOx",6.18550926790837e-13
"1893","Kuala_Belalong","kg m-2 s-1","NOx",2.94482161058885e-13
"1893","La_Planada","kg m-2 s-1","NOx",1.15771420702566e-12
"1893","Lambir","kg m-2 s-1","NOx",3.2086540329468e-13
"1893","Laupahoehoe","kg m-2 s-1","NOx",1.09066399718943e-11
"1893","Lienhuachih","kg m-2 s-1","NOx",2.4335241378845e-12
"1893","Lilly_Dickey_Woods","kg m-2 s-1","NOx",3.78685251508331e-11
"1893","Luquillo","kg m-2 s-1","NOx",5.64289309791283e-12
"1893","Manaus","kg m-2 s-1","NOx",1.51918511640809e-14
"1893","Michigan_Big_Woods","kg m-2 s-1","NOx",1.43102870302719e-10
"1893","Mo_Singto","kg m-2 s-1","NOx",7.34476992537927e-13
"1893","Mpala","kg m-2 s-1","NOx",7.35073070375216e-13
"1893","Mudumalai","kg m-2 s-1","NOx",4.24522375481069e-12
"1893","Nanjenshan","kg m-2 s-1","NOx",1.7500601759688e-12
"1893","Ngel_Nyaki","kg m-2 s-1","NOx",5.62592183312626e-13
"1893","Niobara","kg m-2 s-1","NOx",1.00292402815912e-11
"1893","Nonggang","kg m-2 s-1","NOx",1.95854505592971e-12
"1893","Ordway-Swisher","kg m-2 s-1","NOx",4.47445412194267e-11
"1893","Palamanui","kg m-2 s-1","NOx",9.58536765760362e-12
"1893","Palanan","kg m-2 s-1","NOx",3.78318723881498e-13
"1893","Pasoh","kg m-2 s-1","NOx",1.16074661396693e-12
"1893","Rabi","kg m-2 s-1","NOx",1.52455985915457e-13
"1893","San_Lorenzo","kg m-2 s-1","NOx",3.31757460265552e-12
"1893","Santa_Cruz","kg m-2 s-1","NOx",9.80405528125506e-11
"1893","Scotty_Creek","kg m-2 s-1","NOx",9.66036749013813e-14
"1893","Sinharaja","kg m-2 s-1","NOx",8.19294070385007e-12
"1893","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",3.49981586697034e-11
"1893","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",2.4760133499327e-10
"1893","Speulderbos","kg m-2 s-1","NOx",2.43894083335123e-10
"1893","Tiantongshan","kg m-2 s-1","NOx",6.48921275448708e-12
"1893","Traunstein","kg m-2 s-1","NOx",1.16777436279128e-10
"1893","Tyson_Research_Center","kg m-2 s-1","NOx",1.90757444935234e-10
"1893","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",6.38861750324954e-10
"1893","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",4.78338128475793e-12
"1893","Wabikon","kg m-2 s-1","NOx",1.96898550335561e-11
"1893","Wanang","kg m-2 s-1","NOx",1.69807406844399e-13
"1893","Wind_River","kg m-2 s-1","NOx",3.93271477444344e-11
"1893","Wytham_Woods","kg m-2 s-1","NOx",7.5739263871417e-10
"1893","Xishuangbanna","kg m-2 s-1","NOx",6.8185594059259e-13
"1893","Yasuni","kg m-2 s-1","NOx",9.05019219681128e-14
"1893","Yosemite_National_Park","kg m-2 s-1","NOx",5.31542772599928e-12
"1893","Zofin","kg m-2 s-1","NOx",5.97170672320699e-11
"1894","Amacayacu","kg m-2 s-1","NOx",6.91549686143017e-14
"1894","Badagongshan","kg m-2 s-1","NOx",1.98878400523733e-12
"1894","Baishanzu","kg m-2 s-1","NOx",6.50418888949408e-13
"1894","Baotianman","kg m-2 s-1","NOx",3.0298288224563e-12
"1894","Barro_Colorado_Island","kg m-2 s-1","NOx",3.45322661745017e-12
"1894","Bidoup","kg m-2 s-1","NOx",1.12890368879957e-12
"1894","Bukit_Timah","kg m-2 s-1","NOx",1.21986745927e-11
"1894","Changbaishan","kg m-2 s-1","NOx",9.65339364180355e-13
"1894","Cocoli","kg m-2 s-1","NOx",4.96310706698004e-12
"1894","Danum_Valley","kg m-2 s-1","NOx",1.2830817912168e-13
"1894","Daxinganling","kg m-2 s-1","NOx",1.5340015411956e-13
"1894","Dinghushan","kg m-2 s-1","NOx",4.51428258735981e-12
"1894","Doi_Inthanon","kg m-2 s-1","NOx",3.69872698960585e-13
"1894","Donglingshan","kg m-2 s-1","NOx",8.25508606361081e-13
"1894","Fushan","kg m-2 s-1","NOx",1.65059662782957e-12
"1894","Gutianshan","kg m-2 s-1","NOx",1.49475561153623e-12
"1894","Haliburton","kg m-2 s-1","NOx",1.37863476187421e-12
"1894","Harvard_Forest","kg m-2 s-1","NOx",5.75868797148664e-11
"1894","Heishiding","kg m-2 s-1","NOx",1.57727157073032e-12
"1894","Hong_Kong","kg m-2 s-1","NOx",1.44991405528981e-12
"1894","Huai_Kha_Khaeng","kg m-2 s-1","NOx",3.67006559166246e-13
"1894","Ilha_do_Cardoso","kg m-2 s-1","NOx",2.8478866586351e-13
"1894","Indian_Cave","kg m-2 s-1","NOx",2.55430425751314e-11
"1894","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",7.31491359794015e-14
"1894","Jianfengling","kg m-2 s-1","NOx",1.90856131998529e-12
"1894","Kenting","kg m-2 s-1","NOx",1.3491562403059e-12
"1894","Khao_Chong","kg m-2 s-1","NOx",8.68765529080021e-13
"1894","Korup","kg m-2 s-1","NOx",6.23408582075154e-13
"1894","Kuala_Belalong","kg m-2 s-1","NOx",3.08477606719391e-13
"1894","La_Planada","kg m-2 s-1","NOx",1.20145373947179e-12
"1894","Lambir","kg m-2 s-1","NOx",3.36173055449797e-13
"1894","Laupahoehoe","kg m-2 s-1","NOx",1.03766373045708e-11
"1894","Lienhuachih","kg m-2 s-1","NOx",2.51514890660973e-12
"1894","Lilly_Dickey_Woods","kg m-2 s-1","NOx",3.64853567873241e-11
"1894","Luquillo","kg m-2 s-1","NOx",5.7462763456491e-12
"1894","Manaus","kg m-2 s-1","NOx",1.56885267733349e-14
"1894","Michigan_Big_Woods","kg m-2 s-1","NOx",1.37417026711926e-10
"1894","Mo_Singto","kg m-2 s-1","NOx",7.45480013626713e-13
"1894","Mpala","kg m-2 s-1","NOx",7.4309114142865e-13
"1894","Mudumalai","kg m-2 s-1","NOx",4.14065139055404e-12
"1894","Nanjenshan","kg m-2 s-1","NOx",1.82191500833534e-12
"1894","Ngel_Nyaki","kg m-2 s-1","NOx",5.67250056453093e-13
"1894","Niobara","kg m-2 s-1","NOx",9.95631460684867e-12
"1894","Nonggang","kg m-2 s-1","NOx",1.98231764388978e-12
"1894","Ordway-Swisher","kg m-2 s-1","NOx",4.26591244651947e-11
"1894","Palamanui","kg m-2 s-1","NOx",9.26451252400769e-12
"1894","Palanan","kg m-2 s-1","NOx",3.8432946470455e-13
"1894","Pasoh","kg m-2 s-1","NOx",1.21343560000367e-12
"1894","Rabi","kg m-2 s-1","NOx",1.58520023957375e-13
"1894","San_Lorenzo","kg m-2 s-1","NOx",3.45322661745017e-12
"1894","Santa_Cruz","kg m-2 s-1","NOx",9.33182391223922e-11
"1894","Scotty_Creek","kg m-2 s-1","NOx",1.02559228900329e-13
"1894","Sinharaja","kg m-2 s-1","NOx",8.40955921571498e-12
"1894","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",3.40771084539797e-11
"1894","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",2.36189794906434e-10
"1894","Speulderbos","kg m-2 s-1","NOx",2.50430938478404e-10
"1894","Tiantongshan","kg m-2 s-1","NOx",6.53720390740207e-12
"1894","Traunstein","kg m-2 s-1","NOx",1.19862995471719e-10
"1894","Tyson_Research_Center","kg m-2 s-1","NOx",1.8197891197419e-10
"1894","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",6.06380744122786e-10
"1894","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",4.78245651147832e-12
"1894","Wabikon","kg m-2 s-1","NOx",1.93655942270311e-11
"1894","Wanang","kg m-2 s-1","NOx",1.72379314100869e-13
"1894","Wind_River","kg m-2 s-1","NOx",3.85895483733893e-11
"1894","Wytham_Woods","kg m-2 s-1","NOx",8.68741048930837e-10
"1894","Xishuangbanna","kg m-2 s-1","NOx",7.04652837951259e-13
"1894","Yasuni","kg m-2 s-1","NOx",9.18525829379649e-14
"1894","Yosemite_National_Park","kg m-2 s-1","NOx",5.22922883627111e-12
"1894","Zofin","kg m-2 s-1","NOx",6.10415551147213e-11
"1895","Amacayacu","kg m-2 s-1","NOx",7.08405832375792e-14
"1895","Badagongshan","kg m-2 s-1","NOx",2.00695276370011e-12
"1895","Baishanzu","kg m-2 s-1","NOx",6.56893876090055e-13
"1895","Baotianman","kg m-2 s-1","NOx",3.06107884266021e-12
"1895","Barro_Colorado_Island","kg m-2 s-1","NOx",3.59191529787677e-12
"1895","Bidoup","kg m-2 s-1","NOx",1.1440952901154e-12
"1895","Bukit_Timah","kg m-2 s-1","NOx",1.57727285415464e-11
"1895","Changbaishan","kg m-2 s-1","NOx",9.76860335328476e-13
"1895","Cocoli","kg m-2 s-1","NOx",5.15943933965799e-12
"1895","Danum_Valley","kg m-2 s-1","NOx",1.35680793966622e-13
"1895","Daxinganling","kg m-2 s-1","NOx",1.55282473132918e-13
"1895","Dinghushan","kg m-2 s-1","NOx",4.54361432357775e-12
"1895","Doi_Inthanon","kg m-2 s-1","NOx",3.75750458152018e-13
"1895","Donglingshan","kg m-2 s-1","NOx",8.35005041286807e-13
"1895","Fushan","kg m-2 s-1","NOx",1.70178044316385e-12
"1895","Gutianshan","kg m-2 s-1","NOx",1.50726071638445e-12
"1895","Haliburton","kg m-2 s-1","NOx",1.321902137464e-12
"1895","Harvard_Forest","kg m-2 s-1","NOx",6.35497807544603e-11
"1895","Heishiding","kg m-2 s-1","NOx",1.59116488634612e-12
"1895","Hong_Kong","kg m-2 s-1","NOx",1.51352827656479e-12
"1895","Huai_Kha_Khaeng","kg m-2 s-1","NOx",3.72747375047086e-13
"1895","Ilha_do_Cardoso","kg m-2 s-1","NOx",2.96905178438838e-13
"1895","Indian_Cave","kg m-2 s-1","NOx",2.80468258059973e-11
"1895","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",7.42100901679794e-14
"1895","Jianfengling","kg m-2 s-1","NOx",1.92645354590772e-12
"1895","Kenting","kg m-2 s-1","NOx",1.40598787704429e-12
"1895","Khao_Chong","kg m-2 s-1","NOx",8.8178896610531e-13
"1895","Korup","kg m-2 s-1","NOx",6.28228044035076e-13
"1895","Kuala_Belalong","kg m-2 s-1","NOx",3.23096652369053e-13
"1895","La_Planada","kg m-2 s-1","NOx",1.24538022183026e-12
"1895","Lambir","kg m-2 s-1","NOx",3.52154027971468e-13
"1895","Laupahoehoe","kg m-2 s-1","NOx",1.14552572224609e-11
"1895","Lienhuachih","kg m-2 s-1","NOx",2.59844619948755e-12
"1895","Lilly_Dickey_Woods","kg m-2 s-1","NOx",4.01574756503783e-11
"1895","Luquillo","kg m-2 s-1","NOx",5.8490820287237e-12
"1895","Manaus","kg m-2 s-1","NOx",1.62050471998728e-14
"1895","Michigan_Big_Woods","kg m-2 s-1","NOx",1.52314313044783e-10
"1895","Mo_Singto","kg m-2 s-1","NOx",7.5657184146134e-13
"1895","Mpala","kg m-2 s-1","NOx",7.5122921036917e-13
"1895","Mudumalai","kg m-2 s-1","NOx",4.27592025507721e-12
"1895","Nanjenshan","kg m-2 s-1","NOx",1.89563310947443e-12
"1895","Ngel_Nyaki","kg m-2 s-1","NOx",5.71913423449255e-13
"1895","Niobara","kg m-2 s-1","NOx",1.09306681102711e-11
"1895","Nonggang","kg m-2 s-1","NOx",2.00651476882945e-12
"1895","Ordway-Swisher","kg m-2 s-1","NOx",4.65935330331019e-11
"1895","Palamanui","kg m-2 s-1","NOx",1.02473094446482e-11
"1895","Palanan","kg m-2 s-1","NOx",3.90404586913736e-13
"1895","Pasoh","kg m-2 s-1","NOx",1.26756125318548e-12
"1895","Rabi","kg m-2 s-1","NOx",1.64739201801055e-13
"1895","San_Lorenzo","kg m-2 s-1","NOx",3.59191529787677e-12
"1895","Santa_Cruz","kg m-2 s-1","NOx",1.03820069879471e-10
"1895","Scotty_Creek","kg m-2 s-1","NOx",9.11548376030919e-14
"1895","Sinharaja","kg m-2 s-1","NOx",8.62144304379772e-12
"1895","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",3.76800108436768e-11
"1895","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",2.61041309549296e-10
"1895","Speulderbos","kg m-2 s-1","NOx",2.53705560005575e-10
"1895","Tiantongshan","kg m-2 s-1","NOx",6.5856668813856e-12
"1895","Traunstein","kg m-2 s-1","NOx",1.27152021089883e-10
"1895","Tyson_Research_Center","kg m-2 s-1","NOx",1.99627952135375e-10
"1895","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",6.73056841032076e-10
"1895","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",5.27076747644529e-12
"1895","Wabikon","kg m-2 s-1","NOx",2.14883087186449e-11
"1895","Wanang","kg m-2 s-1","NOx",1.75021570090585e-13
"1895","Wind_River","kg m-2 s-1","NOx",4.28908348340156e-11
"1895","Wytham_Woods","kg m-2 s-1","NOx",8.83140823331801e-10
"1895","Xishuangbanna","kg m-2 s-1","NOx",7.27823128608902e-13
"1895","Yasuni","kg m-2 s-1","NOx",9.32237738688762e-14
"1895","Yosemite_National_Park","kg m-2 s-1","NOx",5.80209083508527e-12
"1895","Zofin","kg m-2 s-1","NOx",6.71883220921036e-11
"1896","Amacayacu","kg m-2 s-1","NOx",7.29960160670564e-14
"1896","Badagongshan","kg m-2 s-1","NOx",2.02509002947791e-12
"1896","Baishanzu","kg m-2 s-1","NOx",6.63356026075808e-13
"1896","Baotianman","kg m-2 s-1","NOx",3.09233908824587e-12
"1896","Barro_Colorado_Island","kg m-2 s-1","NOx",3.73666896036351e-12
"1896","Bidoup","kg m-2 s-1","NOx",1.16040285416287e-12
"1896","Bukit_Timah","kg m-2 s-1","NOx",1.7112345801441e-11
"1896","Changbaishan","kg m-2 s-1","NOx",9.8844238178726e-13
"1896","Cocoli","kg m-2 s-1","NOx",5.35572010087429e-12
"1896","Danum_Valley","kg m-2 s-1","NOx",1.43225473165463e-13
"1896","Daxinganling","kg m-2 s-1","NOx",1.57172325822745e-13
"1896","Dinghushan","kg m-2 s-1","NOx",4.57270260473896e-12
"1896","Doi_Inthanon","kg m-2 s-1","NOx",3.81718304697226e-13
"1896","Donglingshan","kg m-2 s-1","NOx",8.44541561623245e-13
"1896","Fushan","kg m-2 s-1","NOx",1.77288755997553e-12
"1896","Gutianshan","kg m-2 s-1","NOx",1.519726032707e-12
"1896","Haliburton","kg m-2 s-1","NOx",1.38431976155946e-12
"1896","Harvard_Forest","kg m-2 s-1","NOx",6.74160456805598e-11
"1896","Heishiding","kg m-2 s-1","NOx",1.60503767327141e-12
"1896","Hong_Kong","kg m-2 s-1","NOx",1.57891267362994e-12
"1896","Huai_Kha_Khaeng","kg m-2 s-1","NOx",3.78606761882134e-13
"1896","Ilha_do_Cardoso","kg m-2 s-1","NOx",3.08936505572406e-13
"1896","Indian_Cave","kg m-2 s-1","NOx",3.00562327951196e-11
"1896","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",7.526618238744e-14
"1896","Jianfengling","kg m-2 s-1","NOx",1.94428854120203e-12
"1896","Kenting","kg m-2 s-1","NOx",1.46263342102343e-12
"1896","Khao_Chong","kg m-2 s-1","NOx",8.95263549713091e-13
"1896","Korup","kg m-2 s-1","NOx",6.33331244059349e-13
"1896","Kuala_Belalong","kg m-2 s-1","NOx",3.36754308410565e-13
"1896","La_Planada","kg m-2 s-1","NOx",1.29931713183586e-12
"1896","Lambir","kg m-2 s-1","NOx",3.67019013515187e-13
"1896","Laupahoehoe","kg m-2 s-1","NOx",1.2005618797622e-11
"1896","Lienhuachih","kg m-2 s-1","NOx",2.70634161812422e-12
"1896","Lilly_Dickey_Woods","kg m-2 s-1","NOx",4.23407763284176e-11
"1896","Luquillo","kg m-2 s-1","NOx",6.05646552332382e-12
"1896","Manaus","kg m-2 s-1","NOx",1.66531122500284e-14
"1896","Michigan_Big_Woods","kg m-2 s-1","NOx",1.60497033930207e-10
"1896","Mo_Singto","kg m-2 s-1","NOx",7.68024456203585e-13
"1896","Mpala","kg m-2 s-1","NOx",7.59550064784545e-13
"1896","Mudumalai","kg m-2 s-1","NOx",4.33680597943658e-12
"1896","Nanjenshan","kg m-2 s-1","NOx",1.97533926744425e-12
"1896","Ngel_Nyaki","kg m-2 s-1","NOx",5.76721517035886e-13
"1896","Niobara","kg m-2 s-1","NOx",1.17961563223838e-11
"1896","Nonggang","kg m-2 s-1","NOx",2.03106644761935e-12
"1896","Ordway-Swisher","kg m-2 s-1","NOx",4.84008891742359e-11
"1896","Palamanui","kg m-2 s-1","NOx",1.09084140122045e-11
"1896","Palanan","kg m-2 s-1","NOx",3.96612872760747e-13
"1896","Pasoh","kg m-2 s-1","NOx",1.32186927286193e-12
"1896","Rabi","kg m-2 s-1","NOx",1.70984180268308e-13
"1896","San_Lorenzo","kg m-2 s-1","NOx",3.73666896036351e-12
"1896","Santa_Cruz","kg m-2 s-1","NOx",1.08805569348308e-10
"1896","Scotty_Creek","kg m-2 s-1","NOx",9.26711651781654e-14
"1896","Sinharaja","kg m-2 s-1","NOx",9.00694206989061e-12
"1896","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",4.03647447721427e-11
"1896","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",2.72425930420003e-10
"1896","Speulderbos","kg m-2 s-1","NOx",2.67190495602801e-10
"1896","Tiantongshan","kg m-2 s-1","NOx",6.63361594862157e-12
"1896","Traunstein","kg m-2 s-1","NOx",1.32552402742708e-10
"1896","Tyson_Research_Center","kg m-2 s-1","NOx",2.07294016018244e-10
"1896","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",7.0032202098265e-10
"1896","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",5.85970315072798e-12
"1896","Wabikon","kg m-2 s-1","NOx",2.32766708902504e-11
"1896","Wanang","kg m-2 s-1","NOx",1.78102151469174e-13
"1896","Wind_River","kg m-2 s-1","NOx",4.632883965257e-11
"1896","Wytham_Woods","kg m-2 s-1","NOx",9.12587809343674e-10
"1896","Xishuangbanna","kg m-2 s-1","NOx",7.51350544450733e-13
"1896","Yasuni","kg m-2 s-1","NOx",9.46220123154162e-14
"1896","Yosemite_National_Park","kg m-2 s-1","NOx",6.34100428283774e-12
"1896","Zofin","kg m-2 s-1","NOx",6.96435262076796e-11
"1897","Amacayacu","kg m-2 s-1","NOx",7.51581079519276e-14
"1897","Badagongshan","kg m-2 s-1","NOx",2.0433009091951e-12
"1897","Baishanzu","kg m-2 s-1","NOx",6.69852073578958e-13
"1897","Baotianman","kg m-2 s-1","NOx",3.12371833179623e-12
"1897","Barro_Colorado_Island","kg m-2 s-1","NOx",3.88186110046682e-12
"1897","Bidoup","kg m-2 s-1","NOx",1.17680500812656e-12
"1897","Bukit_Timah","kg m-2 s-1","NOx",2.0361426940666e-11
"1897","Changbaishan","kg m-2 s-1","NOx",1.00007536965453e-12
"1897","Cocoli","kg m-2 s-1","NOx",5.5525489804989e-12
"1897","Danum_Valley","kg m-2 s-1","NOx",1.50935455277855e-13
"1897","Daxinganling","kg m-2 s-1","NOx",1.59064133021246e-13
"1897","Dinghushan","kg m-2 s-1","NOx",4.60191484948964e-12
"1897","Doi_Inthanon","kg m-2 s-1","NOx",3.87728775952043e-13
"1897","Donglingshan","kg m-2 s-1","NOx",8.54111459292969e-13
"1897","Fushan","kg m-2 s-1","NOx",2.08486493767785e-12
"1897","Gutianshan","kg m-2 s-1","NOx",1.53224350254218e-12
"1897","Haliburton","kg m-2 s-1","NOx",1.40022427316475e-12
"1897","Harvard_Forest","kg m-2 s-1","NOx",6.87719391776931e-11
"1897","Heishiding","kg m-2 s-1","NOx",1.61896581549388e-12
"1897","Hong_Kong","kg m-2 s-1","NOx",1.65304756190668e-12
"1897","Huai_Kha_Khaeng","kg m-2 s-1","NOx",3.84504300669314e-13
"1897","Ilha_do_Cardoso","kg m-2 s-1","NOx",3.21007124843861e-13
"1897","Indian_Cave","kg m-2 s-1","NOx",3.03409576404121e-11
"1897","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",7.63098623978497e-14
"1897","Jianfengling","kg m-2 s-1","NOx",1.9621923884165e-12
"1897","Kenting","kg m-2 s-1","NOx",1.52150478532863e-12
"1897","Khao_Chong","kg m-2 s-1","NOx",9.0881353185279e-13
"1897","Korup","kg m-2 s-1","NOx",6.38410069281195e-13
"1897","Kuala_Belalong","kg m-2 s-1","NOx",3.49998500883106e-13
"1897","La_Planada","kg m-2 s-1","NOx",1.35338589607223e-12
"1897","Lambir","kg m-2 s-1","NOx",3.81596272157588e-13
"1897","Laupahoehoe","kg m-2 s-1","NOx",1.25370614743189e-11
"1897","Lienhuachih","kg m-2 s-1","NOx",3.10926624717984e-12
"1897","Lilly_Dickey_Woods","kg m-2 s-1","NOx",4.3408836663484e-11
"1897","Luquillo","kg m-2 s-1","NOx",6.26413927578618e-12
"1897","Manaus","kg m-2 s-1","NOx",1.71403431772227e-14
"1897","Michigan_Big_Woods","kg m-2 s-1","NOx",1.65724712900391e-10
"1897","Mo_Singto","kg m-2 s-1","NOx",7.79536644890594e-13
"1897","Mpala","kg m-2 s-1","NOx",7.67949231631057e-13
"1897","Mudumalai","kg m-2 s-1","NOx",4.48474538958916e-12
"1897","Nanjenshan","kg m-2 s-1","NOx",2.1306718581667e-12
"1897","Ngel_Nyaki","kg m-2 s-1","NOx",5.81505346093192e-13
"1897","Niobara","kg m-2 s-1","NOx",1.19117160939023e-11
"1897","Nonggang","kg m-2 s-1","NOx",2.05574602844054e-12
"1897","Ordway-Swisher","kg m-2 s-1","NOx",5.03019480043936e-11
"1897","Palamanui","kg m-2 s-1","NOx",1.11961197050872e-11
"1897","Palanan","kg m-2 s-1","NOx",4.0286287879206e-13
"1897","Pasoh","kg m-2 s-1","NOx",1.37672156402413e-12
"1897","Rabi","kg m-2 s-1","NOx",1.77285952294675e-13
"1897","San_Lorenzo","kg m-2 s-1","NOx",3.88186110046682e-12
"1897","Santa_Cruz","kg m-2 s-1","NOx",1.1419685728421e-10
"1897","Scotty_Creek","kg m-2 s-1","NOx",9.2996387429602e-14
"1897","Sinharaja","kg m-2 s-1","NOx",9.38995277745876e-12
"1897","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",4.11139817981273e-11
"1897","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",2.82459770678671e-10
"1897","Speulderbos","kg m-2 s-1","NOx",2.78790204528127e-10
"1897","Tiantongshan","kg m-2 s-1","NOx",6.6818024764621e-12
"1897","Traunstein","kg m-2 s-1","NOx",1.41670301290436e-10
"1897","Tyson_Research_Center","kg m-2 s-1","NOx",2.14680214435188e-10
"1897","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",7.31929265969553e-10
"1897","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",5.983695233412e-12
"1897","Wabikon","kg m-2 s-1","NOx",2.35123371508795e-11
"1897","Wanang","kg m-2 s-1","NOx",1.81203816371323e-13
"1897","Wind_River","kg m-2 s-1","NOx",4.69444641365663e-11
"1897","Wytham_Woods","kg m-2 s-1","NOx",9.39979252225802e-10
