"sites.sitename","variable","Yr","Mo","Value","N.Obs"
"Michigan Big Woods","dtr",1958,3,7.5,8
"Michigan Big Woods","dtr",1958,4,12.5,8
"Michigan Big Woods","dtr",1958,5,15.2,8
"Michigan Big Woods","dtr",1958,6,12.6,8
"Michigan Big Woods","dtr",1958,7,11.2,8
"Michigan Big Woods","dtr",1958,8,12.8,8
"Michigan Big Woods","dtr",1958,9,11.2,8
"Michigan Big Woods","dtr",1958,10,12.5,8
"Michigan Big Woods","dtr",1958,11,9.6,8
"Michigan Big Woods","dtr",1958,12,9.5,8
"Michigan Big Woods","dtr",1959,1,9.8,8
"Michigan Big Woods","dtr",1959,2,9.1,8
"Michigan Big Woods","dtr",1959,3,10.1,8
"Michigan Big Woods","dtr",1959,4,11.6,8
"Michigan Big Woods","dtr",1959,5,12.6,8
"Michigan Big Woods","dtr",1959,6,13.4,8
"Michigan Big Woods","dtr",1959,7,13.4,8
"Michigan Big Woods","dtr",1959,8,11.4,8
"Michigan Big Woods","dtr",1959,9,12.5,8
"Michigan Big Woods","dtr",1959,10,9.7,8
"Michigan Big Woods","dtr",1959,11,8.7,8
"Michigan Big Woods","dtr",1959,12,7.2,8
"Michigan Big Woods","dtr",1960,1,6.8,8
"Michigan Big Woods","dtr",1960,2,7.3,8
"Michigan Big Woods","dtr",1960,3,10.1,8
"Michigan Big Woods","dtr",1960,4,11.9,8
"Michigan Big Woods","dtr",1960,5,11,8
"Michigan Big Woods","dtr",1960,6,12.1,8
"Michigan Big Woods","dtr",1960,7,13.3,8
"Michigan Big Woods","dtr",1960,8,12,8
"Michigan Big Woods","dtr",1960,9,12.2,8
"Michigan Big Woods","dtr",1960,10,12.4,8
"Michigan Big Woods","dtr",1960,11,9.1,8
"Michigan Big Woods","dtr",1960,12,9,8
"Michigan Big Woods","dtr",1961,1,8.8,8
"Michigan Big Woods","dtr",1961,2,10.8,8
"Michigan Big Woods","dtr",1961,3,9.6,8
"Michigan Big Woods","dtr",1961,4,10.3,8
"Michigan Big Woods","dtr",1961,5,12.9,8
"Michigan Big Woods","dtr",1961,6,13.5,8
"Michigan Big Woods","dtr",1961,7,12.4,8
"Michigan Big Woods","dtr",1961,8,11.6,8
"Michigan Big Woods","dtr",1961,9,11.6,8
"Michigan Big Woods","dtr",1961,10,11.6,8
"Michigan Big Woods","dtr",1961,11,10.1,8
"Michigan Big Woods","dtr",1961,12,7.8,8
"Michigan Big Woods","dtr",1962,1,8.7,8
"Michigan Big Woods","dtr",1962,2,8.4,8
"Michigan Big Woods","dtr",1962,3,8.6,8
"Michigan Big Woods","dtr",1962,4,13,8
"Michigan Big Woods","dtr",1962,5,12.6,8
"Michigan Big Woods","dtr",1962,6,13.7,8
"Michigan Big Woods","dtr",1962,7,12.3,8
"Michigan Big Woods","dtr",1962,8,14.2,8
"Michigan Big Woods","dtr",1962,9,12.1,8
"Michigan Big Woods","dtr",1962,10,11.6,8
"Michigan Big Woods","dtr",1962,11,9.4,8
"Michigan Big Woods","dtr",1962,12,9.7,8
"Michigan Big Woods","dtr",1963,1,8.4,8
"Michigan Big Woods","dtr",1963,2,10.8,8
"Michigan Big Woods","dtr",1963,3,10.4,8
"Michigan Big Woods","dtr",1963,4,13.2,8
"Michigan Big Woods","dtr",1963,5,13.6,8
"Michigan Big Woods","dtr",1963,6,15.4,8
"Michigan Big Woods","dtr",1963,7,14.1,8
"Michigan Big Woods","dtr",1963,8,12.9,8
"Michigan Big Woods","dtr",1963,9,14.6,8
"Michigan Big Woods","dtr",1963,10,15.5,8
"Michigan Big Woods","dtr",1963,11,9.2,8
"Michigan Big Woods","dtr",1963,12,8.6,8
"Michigan Big Woods","dtr",1964,1,8.8,8
"Michigan Big Woods","dtr",1964,2,9.9,8
"Michigan Big Woods","dtr",1964,3,10.9,8
"Michigan Big Woods","dtr",1964,4,12.1,8
"Michigan Big Woods","dtr",1964,5,14,8
"Michigan Big Woods","dtr",1964,6,13.9,8
"Michigan Big Woods","dtr",1964,7,13.4,8
"Michigan Big Woods","dtr",1964,8,13.6,8
"Michigan Big Woods","dtr",1964,9,12.9,8
"Michigan Big Woods","dtr",1964,10,14.5,8
"Michigan Big Woods","dtr",1964,11,11.4,8
"Michigan Big Woods","dtr",1964,12,8.6,8
"Michigan Big Woods","dtr",1965,1,8.5,8
"Michigan Big Woods","dtr",1965,2,9.9,8
"Michigan Big Woods","dtr",1965,3,7.5,8
"Michigan Big Woods","dtr",1965,4,11.6,8
"Michigan Big Woods","dtr",1965,5,14,8
"Michigan Big Woods","dtr",1965,6,14.7,8
"Michigan Big Woods","dtr",1965,7,14.5,8
"Michigan Big Woods","dtr",1965,8,11.9,8
"Michigan Big Woods","dtr",1965,9,10.9,8
"Michigan Big Woods","dtr",1965,10,11.3,8
"Michigan Big Woods","dtr",1965,11,10.3,8
"Michigan Big Woods","dtr",1965,12,7.7,8
"Michigan Big Woods","dtr",1966,1,9.1,8
"Michigan Big Woods","dtr",1966,2,8.7,8
"Michigan Big Woods","dtr",1966,3,11,8
"Michigan Big Woods","dtr",1966,4,10.7,8
"Michigan Big Woods","dtr",1966,5,13.2,8
"Michigan Big Woods","dtr",1966,6,14.1,8
"Michigan Big Woods","dtr",1966,7,14.2,8
"Michigan Big Woods","dtr",1966,8,13,8
"Michigan Big Woods","dtr",1966,9,13,8
"Michigan Big Woods","dtr",1966,10,12.7,8
"Michigan Big Woods","dtr",1966,11,8.3,8
"Michigan Big Woods","dtr",1966,12,7.8,8
"Michigan Big Woods","dtr",1967,1,8.3,8
"Michigan Big Woods","dtr",1967,2,10.1,8
"Michigan Big Woods","dtr",1967,3,9.8,8
"Michigan Big Woods","dtr",1967,4,11.7,8
"Michigan Big Woods","dtr",1967,5,12.2,8
"Michigan Big Woods","dtr",1967,6,12.7,8
"Michigan Big Woods","dtr",1967,7,12,8
"Michigan Big Woods","dtr",1967,8,13.5,8
"Michigan Big Woods","dtr",1967,9,14.3,8
"Michigan Big Woods","dtr",1967,10,10.5,8
"Michigan Big Woods","dtr",1967,11,7.3,8
"Michigan Big Woods","dtr",1967,12,7.8,8
"Michigan Big Woods","dtr",1968,1,8.8,8
"Michigan Big Woods","dtr",1968,2,10.3,8
"Michigan Big Woods","dtr",1968,3,12.3,8
"Michigan Big Woods","dtr",1968,4,12.5,8
"Michigan Big Woods","dtr",1968,5,11.5,8
"Michigan Big Woods","dtr",1968,6,12.1,8
"Michigan Big Woods","dtr",1968,7,12.5,8
"Michigan Big Woods","dtr",1968,8,12,8
"Michigan Big Woods","dtr",1968,9,11.8,8
"Michigan Big Woods","dtr",1968,10,11.9,8
"Michigan Big Woods","dtr",1968,11,8.9,8
"Michigan Big Woods","dtr",1968,12,7.9,8
"Michigan Big Woods","dtr",1969,1,8.3,8
"Michigan Big Woods","dtr",1969,2,8.9,8
"Michigan Big Woods","dtr",1969,3,12,8
"Michigan Big Woods","dtr",1969,4,13.1,8
"Michigan Big Woods","dtr",1969,5,13.6,8
"Michigan Big Woods","dtr",1969,6,11.3,8
"Michigan Big Woods","dtr",1969,7,11.1,8
"Michigan Big Woods","dtr",1969,8,13.8,8
"Michigan Big Woods","dtr",1969,9,11.9,8
"Michigan Big Woods","dtr",1969,10,11.5,8
"Michigan Big Woods","dtr",1969,11,8.1,8
"Michigan Big Woods","dtr",1969,12,7.9,8
"Michigan Big Woods","dtr",1970,1,9.9,8
"Michigan Big Woods","dtr",1970,2,10.5,8
"Michigan Big Woods","dtr",1970,3,9.5,8
"Michigan Big Woods","dtr",1970,4,11,8
"Michigan Big Woods","dtr",1970,5,12.4,8
"Michigan Big Woods","dtr",1970,6,12.7,8
"Michigan Big Woods","dtr",1970,7,11,8
"Michigan Big Woods","dtr",1970,8,12.9,8
"Michigan Big Woods","dtr",1970,9,12,8
"Michigan Big Woods","dtr",1970,10,11.1,8
"Michigan Big Woods","dtr",1970,11,7.1,8
"Michigan Big Woods","dtr",1970,12,8.9,8
"Michigan Big Woods","dtr",1971,1,8.9,8
"Michigan Big Woods","dtr",1971,2,7.8,8
"Michigan Big Woods","dtr",1971,3,9.2,8
"Michigan Big Woods","dtr",1971,4,14,8
"Michigan Big Woods","dtr",1971,5,15.2,8
"Michigan Big Woods","dtr",1971,6,13.9,8
"Michigan Big Woods","dtr",1971,7,13.1,8
"Michigan Big Woods","dtr",1971,8,14.8,8
"Michigan Big Woods","dtr",1971,9,11.2,8
"Michigan Big Woods","dtr",1971,10,11.6,8
"Michigan Big Woods","dtr",1971,11,9.9,8
"Michigan Big Woods","dtr",1971,12,8.9,8
"Michigan Big Woods","dtr",1972,1,9.7,8
"Michigan Big Woods","dtr",1972,2,9.6,8
"Michigan Big Woods","dtr",1972,3,10.1,8
"Michigan Big Woods","dtr",1972,4,12,8
"Michigan Big Woods","dtr",1972,5,13.6,8
"Michigan Big Woods","dtr",1972,6,12.5,8
"Michigan Big Woods","dtr",1972,7,12.3,8
"Michigan Big Woods","dtr",1972,8,11.8,8
"Michigan Big Woods","dtr",1972,9,10.6,8
"Michigan Big Woods","dtr",1972,10,10.6,8
"Michigan Big Woods","dtr",1972,11,5.2,8
"Michigan Big Woods","dtr",1972,12,6.3,8
"Michigan Big Woods","dtr",1973,1,8,8
"Michigan Big Woods","dtr",1973,2,9,8
"Michigan Big Woods","dtr",1973,3,9.1,8
"Michigan Big Woods","dtr",1973,4,10.1,8
"Michigan Big Woods","dtr",1973,5,11,8
"Michigan Big Woods","dtr",1973,6,11.6,8
"Michigan Big Woods","dtr",1973,7,11.9,8
"Michigan Big Woods","dtr",1973,8,12.3,8
"Michigan Big Woods","dtr",1973,9,13,8
"Michigan Big Woods","dtr",1973,10,11.7,8
"Michigan Big Woods","dtr",1973,11,8.6,8
"Michigan Big Woods","dtr",1973,12,7.1,8
"Michigan Big Woods","dtr",1974,1,8.1,8
"Michigan Big Woods","dtr",1974,2,9.8,8
"Michigan Big Woods","dtr",1974,3,8.7,8
"Michigan Big Woods","dtr",1974,4,12.5,8
"Michigan Big Woods","dtr",1974,5,11.5,8
"Michigan Big Woods","dtr",1974,6,12.2,8
"Michigan Big Woods","dtr",1974,7,14.4,8
"Michigan Big Woods","dtr",1974,8,13.2,8
"Michigan Big Woods","dtr",1974,9,13.1,8
"Michigan Big Woods","dtr",1974,10,13.7,8
"Michigan Big Woods","dtr",1974,11,8.5,8
"Michigan Big Woods","dtr",1974,12,5.9,8
"Michigan Big Woods","dtr",1975,1,7.5,8
"Michigan Big Woods","dtr",1975,2,7.1,8
"Michigan Big Woods","dtr",1975,3,8.8,8
"Michigan Big Woods","dtr",1975,4,10.5,8
"Michigan Big Woods","dtr",1975,5,12.7,8
"Michigan Big Woods","dtr",1975,6,11,8
"Michigan Big Woods","dtr",1975,7,13.3,8
"Michigan Big Woods","dtr",1975,8,11.2,8
"Michigan Big Woods","dtr",1975,9,10.4,8
"Michigan Big Woods","dtr",1975,10,12.8,8
"Michigan Big Woods","dtr",1975,11,9.9,8
"Michigan Big Woods","dtr",1975,12,8.5,8
"Michigan Big Woods","dtr",1976,1,9.3,8
"Michigan Big Woods","dtr",1976,2,11.6,8
"Michigan Big Woods","dtr",1976,3,11.6,8
"Michigan Big Woods","dtr",1976,4,13.2,8
"Michigan Big Woods","dtr",1976,5,12.8,8
"Michigan Big Woods","dtr",1976,6,13.4,8
"Michigan Big Woods","dtr",1976,7,13.3,8
"Michigan Big Woods","dtr",1976,8,15.4,8
"Michigan Big Woods","dtr",1976,9,14.3,8
"Michigan Big Woods","dtr",1976,10,11.5,8
"Michigan Big Woods","dtr",1976,11,9.4,8
"Michigan Big Woods","dtr",1976,12,10.4,8
"Michigan Big Woods","dtr",1977,1,8.9,8
"Michigan Big Woods","dtr",1977,2,8.9,8
"Michigan Big Woods","dtr",1977,3,10.6,8
"Michigan Big Woods","dtr",1977,4,14,8
"Michigan Big Woods","dtr",1977,5,16,8
"Michigan Big Woods","dtr",1977,6,13.6,8
"Michigan Big Woods","dtr",1977,7,13.2,8
"Michigan Big Woods","dtr",1977,8,12.2,8
"Michigan Big Woods","dtr",1977,9,10.1,8
"Michigan Big Woods","dtr",1977,10,11.5,8
"Michigan Big Woods","dtr",1977,11,7.6,8
"Michigan Big Woods","dtr",1977,12,7.7,8
"Michigan Big Woods","dtr",1978,1,7.9,8
"Michigan Big Woods","dtr",1978,2,12.3,8
"Michigan Big Woods","dtr",1978,3,10,8
"Michigan Big Woods","dtr",1978,4,12.8,8
"Michigan Big Woods","dtr",1978,5,12,8
"Michigan Big Woods","dtr",1978,6,13.9,8
"Michigan Big Woods","dtr",1978,7,12.5,8
"Michigan Big Woods","dtr",1978,8,13.4,8
"Michigan Big Woods","dtr",1978,9,13.7,8
"Michigan Big Woods","dtr",1978,10,12.1,8
"Michigan Big Woods","dtr",1978,11,10.3,8
"Michigan Big Woods","dtr",1978,12,7.9,8
"Michigan Big Woods","dtr",1979,1,7.7,8
"Michigan Big Woods","dtr",1979,2,10,8
"Michigan Big Woods","dtr",1979,3,10.7,8
"Michigan Big Woods","dtr",1979,4,10.5,8
"Michigan Big Woods","dtr",1979,5,12.6,8
"Michigan Big Woods","dtr",1979,6,13.5,8
"Michigan Big Woods","dtr",1979,7,12.5,8
"Michigan Big Woods","dtr",1979,8,11,8
"Michigan Big Woods","dtr",1979,9,13.9,8
"Michigan Big Woods","dtr",1979,10,10,8
"Michigan Big Woods","dtr",1979,11,9.4,8
"Michigan Big Woods","dtr",1979,12,8.3,8
"Michigan Big Woods","dtr",1980,1,7.9,8
"Michigan Big Woods","dtr",1980,2,8.2,8
"Michigan Big Woods","dtr",1980,3,9.5,8
"Michigan Big Woods","dtr",1980,4,10.7,8
"Michigan Big Woods","dtr",1980,5,13.4,8
"Michigan Big Woods","dtr",1980,6,13,8
"Michigan Big Woods","dtr",1980,7,11.8,8
"Michigan Big Woods","dtr",1980,8,10.7,8
"Michigan Big Woods","dtr",1980,9,12.3,8
"Michigan Big Woods","dtr",1980,10,10.9,8
"Michigan Big Woods","dtr",1980,11,9.9,8
"Michigan Big Woods","dtr",1980,12,9.3,8
"Michigan Big Woods","dtr",1981,1,9.4,8
"Michigan Big Woods","dtr",1981,2,9.1,8
"Michigan Big Woods","dtr",1981,3,10.7,8
"Michigan Big Woods","dtr",1981,4,12.5,8
"Michigan Big Woods","dtr",1981,5,12.5,8
"Michigan Big Woods","dtr",1981,6,11.7,8
"Michigan Big Woods","dtr",1981,7,11.7,8
"Michigan Big Woods","dtr",1981,8,12,8
"Michigan Big Woods","dtr",1981,9,9.9,8
"Michigan Big Woods","dtr",1981,10,11.4,8
"Michigan Big Woods","dtr",1981,11,10.7,8
"Michigan Big Woods","dtr",1981,12,7.3,8
"Michigan Big Woods","dtr",1982,1,9.6,8
"Michigan Big Woods","dtr",1982,2,9.3,8
"Michigan Big Woods","dtr",1982,3,9.2,8
"Michigan Big Woods","dtr",1982,4,12.6,8
"Michigan Big Woods","dtr",1982,5,12.8,8
"Michigan Big Woods","dtr",1982,6,11.7,8
"Michigan Big Woods","dtr",1982,7,12.4,8
"Michigan Big Woods","dtr",1982,8,13.2,8
"Michigan Big Woods","dtr",1982,9,12.1,8
"Michigan Big Woods","dtr",1982,10,13.2,8
"Michigan Big Woods","dtr",1982,11,8.2,8
"Michigan Big Woods","dtr",1982,12,8.1,8
"Michigan Big Woods","dtr",1983,1,7.1,8
"Michigan Big Woods","dtr",1983,2,9.3,8
"Michigan Big Woods","dtr",1983,3,11.2,8
"Michigan Big Woods","dtr",1983,4,10.1,8
"Michigan Big Woods","dtr",1983,5,12.6,8
"Michigan Big Woods","dtr",1983,6,13.4,8
"Michigan Big Woods","dtr",1983,7,12.7,8
"Michigan Big Woods","dtr",1983,8,12.2,8
"Michigan Big Woods","dtr",1983,9,13.9,8
"Michigan Big Woods","dtr",1983,10,11.5,8
"Michigan Big Woods","dtr",1983,11,9.3,8
"Michigan Big Woods","dtr",1983,12,7.4,8
"Michigan Big Woods","dtr",1984,1,9.2,8
"Michigan Big Woods","dtr",1984,2,9.1,8
"Michigan Big Woods","dtr",1984,3,9.3,8
"Michigan Big Woods","dtr",1984,4,10.8,8
"Michigan Big Woods","dtr",1984,5,12.3,8
"Michigan Big Woods","dtr",1984,6,13.1,8
"Michigan Big Woods","dtr",1984,7,13.8,8
"Michigan Big Woods","dtr",1984,8,13.2,8
"Michigan Big Woods","dtr",1984,9,11.7,8
"Michigan Big Woods","dtr",1984,10,11.2,8
"Michigan Big Woods","dtr",1984,11,10.2,8
"Michigan Big Woods","dtr",1984,12,8.9,8
"Michigan Big Woods","dtr",1985,1,7.2,8
"Michigan Big Woods","dtr",1985,2,9.8,8
"Michigan Big Woods","dtr",1985,3,10.5,8
"Michigan Big Woods","dtr",1985,4,13.2,8
"Michigan Big Woods","dtr",1985,5,14.8,8
"Michigan Big Woods","dtr",1985,6,13.1,8
"Michigan Big Woods","dtr",1985,7,12.7,8
"Michigan Big Woods","dtr",1985,8,11.8,8
"Michigan Big Woods","dtr",1985,9,11.7,8
"Michigan Big Woods","dtr",1985,10,10.9,8
"Michigan Big Woods","dtr",1985,11,6.8,8
"Michigan Big Woods","dtr",1985,12,7.9,8
"Michigan Big Woods","dtr",1986,1,9.4,8
"Michigan Big Woods","dtr",1986,2,7.4,8
"Michigan Big Woods","dtr",1986,3,11.8,8
"Michigan Big Woods","dtr",1986,4,12.9,8
"Michigan Big Woods","dtr",1986,5,11.8,8
"Michigan Big Woods","dtr",1986,6,12.8,8
"Michigan Big Woods","dtr",1986,7,11.8,8
"Michigan Big Woods","dtr",1986,8,12.8,8
"Michigan Big Woods","dtr",1986,9,11.8,8
"Michigan Big Woods","dtr",1986,10,10.6,8
"Michigan Big Woods","dtr",1986,11,8.5,8
"Michigan Big Woods","dtr",1986,12,5.2,8
"Michigan Big Woods","dtr",1987,1,6.9,8
"Michigan Big Woods","dtr",1987,2,9.2,8
"Michigan Big Woods","dtr",1987,3,11.4,8
"Michigan Big Woods","dtr",1987,4,12.3,8
"Michigan Big Woods","dtr",1987,5,13.9,8
"Michigan Big Woods","dtr",1987,6,13.4,8
"Michigan Big Woods","dtr",1987,7,11.8,8
"Michigan Big Woods","dtr",1987,8,11.9,8
"Michigan Big Woods","dtr",1987,9,12,8
"Michigan Big Woods","dtr",1987,10,11.7,8
"Michigan Big Woods","dtr",1987,11,9.4,8
"Michigan Big Woods","dtr",1987,12,6,8
"Michigan Big Woods","dtr",1988,1,9.1,8
"Michigan Big Woods","dtr",1988,2,9.5,8
"Michigan Big Woods","dtr",1988,3,11,8
"Michigan Big Woods","dtr",1988,4,13.1,8
"Michigan Big Woods","dtr",1988,5,15.2,8
"Michigan Big Woods","dtr",1988,6,16.3,8
"Michigan Big Woods","dtr",1988,7,15.2,8
"Michigan Big Woods","dtr",1988,8,12.2,8
"Michigan Big Woods","dtr",1988,9,11.9,8
"Michigan Big Woods","dtr",1988,10,10,8
"Michigan Big Woods","dtr",1988,11,8.1,8
"Michigan Big Woods","dtr",1988,12,8.5,8
"Michigan Big Woods","dtr",1989,1,8.4,8
"Michigan Big Woods","dtr",1989,2,7.8,8
"Michigan Big Woods","dtr",1989,3,11.1,8
"Michigan Big Woods","dtr",1989,4,11.2,8
"Michigan Big Woods","dtr",1989,5,12.3,8
"Michigan Big Woods","dtr",1989,6,11,8
"Michigan Big Woods","dtr",1989,7,11.5,8
"Michigan Big Woods","dtr",1989,8,12,8
"Michigan Big Woods","dtr",1989,9,11.6,8
"Michigan Big Woods","dtr",1989,10,13.4,8
"Michigan Big Woods","dtr",1989,11,9.4,8
"Michigan Big Woods","dtr",1989,12,8.9,8
"Michigan Big Woods","dtr",1990,1,7.4,8
"Michigan Big Woods","dtr",1990,2,9.2,8
"Michigan Big Woods","dtr",1990,3,9.6,8
"Michigan Big Woods","dtr",1990,4,11.9,8
"Michigan Big Woods","dtr",1990,5,12,8
"Michigan Big Woods","dtr",1990,6,12.1,8
"Michigan Big Woods","dtr",1990,7,11.6,8
"Michigan Big Woods","dtr",1990,8,11.1,8
"Michigan Big Woods","dtr",1990,9,11.8,8
"Michigan Big Woods","dtr",1990,10,12.8,8
"Michigan Big Woods","dtr",1990,11,11.2,8
"Michigan Big Woods","dtr",1990,12,8.6,8
"Michigan Big Woods","dtr",1991,1,7.4,8
"Michigan Big Woods","dtr",1991,2,8.6,8
"Michigan Big Woods","dtr",1991,3,11.5,8
"Michigan Big Woods","dtr",1991,4,10.8,8
"Michigan Big Woods","dtr",1991,5,12.9,8
"Michigan Big Woods","dtr",1991,6,13.7,8
"Michigan Big Woods","dtr",1991,7,12.7,8
"Michigan Big Woods","dtr",1991,8,12.7,8
"Michigan Big Woods","dtr",1991,9,13.3,8
"Michigan Big Woods","dtr",1991,10,10.8,8
"Michigan Big Woods","dtr",1991,11,8.8,8
"Michigan Big Woods","dtr",1991,12,8.3,8
"Michigan Big Woods","dtr",1992,1,6.6,8
"Michigan Big Woods","dtr",1992,2,7.8,8
"Michigan Big Woods","dtr",1992,3,11,8
"Michigan Big Woods","dtr",1992,4,10.4,8
"Michigan Big Woods","dtr",1992,5,14.2,8
"Michigan Big Woods","dtr",1992,6,13.5,8
"Michigan Big Woods","dtr",1992,7,10.4,8
"Michigan Big Woods","dtr",1992,8,11.6,8
"Michigan Big Woods","dtr",1992,9,12.2,8
"Michigan Big Woods","dtr",1992,10,12,8
"Michigan Big Woods","dtr",1992,11,6.1,8
"Michigan Big Woods","dtr",1992,12,6.3,8
"Michigan Big Woods","dtr",1993,1,7.4,8
"Michigan Big Woods","dtr",1993,2,9.3,8
"Michigan Big Woods","dtr",1993,3,8.6,8
"Michigan Big Woods","dtr",1993,4,11.5,8
"Michigan Big Woods","dtr",1993,5,13.7,8
"Michigan Big Woods","dtr",1993,6,11.4,8
"Michigan Big Woods","dtr",1993,7,11.5,8
"Michigan Big Woods","dtr",1993,8,12.2,8
"Michigan Big Woods","dtr",1993,9,10.2,8
"Michigan Big Woods","dtr",1993,10,12.5,8
"Michigan Big Woods","dtr",1993,11,8.8,8
"Michigan Big Woods","dtr",1993,12,7.1,8
"Michigan Big Woods","dtr",1994,1,9.3,8
"Michigan Big Woods","dtr",1994,2,10.8,8
"Michigan Big Woods","dtr",1994,3,11,8
"Michigan Big Woods","dtr",1994,4,12.6,8
"Michigan Big Woods","dtr",1994,5,14.3,8
"Michigan Big Woods","dtr",1994,6,13.8,8
"Michigan Big Woods","dtr",1994,7,11.5,8
"Michigan Big Woods","dtr",1994,8,11.7,8
"Michigan Big Woods","dtr",1994,9,12.9,8
"Michigan Big Woods","dtr",1994,10,12.1,8
"Michigan Big Woods","dtr",1994,11,9.9,8
"Michigan Big Woods","dtr",1994,12,7.6,8
"Michigan Big Woods","dtr",1995,1,7.2,8
"Michigan Big Woods","dtr",1995,2,9.3,8
"Michigan Big Woods","dtr",1995,3,11.9,8
"Michigan Big Woods","dtr",1995,4,11.5,8
"Michigan Big Woods","dtr",1995,5,12.1,8
"Michigan Big Woods","dtr",1995,6,13,8
"Michigan Big Woods","dtr",1995,7,12.5,8
"Michigan Big Woods","dtr",1995,8,11,8
"Michigan Big Woods","dtr",1995,9,13.7,8
"Michigan Big Woods","dtr",1995,10,11.2,8
"Michigan Big Woods","dtr",1995,11,8.5,8
"Michigan Big Woods","dtr",1995,12,7.8,8
"Michigan Big Woods","dtr",1996,1,9.1,8
"Michigan Big Woods","dtr",1996,2,9.2,8
"Michigan Big Woods","dtr",1996,3,11.2,8
"Michigan Big Woods","dtr",1996,4,12,8
"Michigan Big Woods","dtr",1996,5,11.3,8
"Michigan Big Woods","dtr",1996,6,10.8,8
"Michigan Big Woods","dtr",1996,7,12.8,8
"Michigan Big Woods","dtr",1996,8,12.2,8
"Michigan Big Woods","dtr",1996,9,10.9,8
"Michigan Big Woods","dtr",1996,10,11.7,8
"Michigan Big Woods","dtr",1996,11,7.3,8
"Michigan Big Woods","dtr",1996,12,6.5,8
"Michigan Big Woods","dtr",1997,1,9.1,8
"Michigan Big Woods","dtr",1997,2,8.4,8
"Michigan Big Woods","dtr",1997,3,9.7,8
"Michigan Big Woods","dtr",1997,4,12.5,8
"Michigan Big Woods","dtr",1997,5,11.8,8
"Michigan Big Woods","dtr",1997,6,11.9,8
"Michigan Big Woods","dtr",1997,7,12.1,8
"Michigan Big Woods","dtr",1997,8,10.6,8
"Michigan Big Woods","dtr",1997,9,11.5,8
"Michigan Big Woods","dtr",1997,10,11.9,8
"Michigan Big Woods","dtr",1997,11,7.3,8
"Michigan Big Woods","dtr",1997,12,5.8,8
"Michigan Big Woods","dtr",1998,1,6.8,8
"Michigan Big Woods","dtr",1998,2,8.1,8
"Michigan Big Woods","dtr",1998,3,8.5,8
"Michigan Big Woods","dtr",1998,4,11.7,8
"Michigan Big Woods","dtr",1998,5,12.7,8
"Michigan Big Woods","dtr",1998,6,12.1,8
"Michigan Big Woods","dtr",1998,7,12.6,8
"Michigan Big Woods","dtr",1998,8,11.8,8
"Michigan Big Woods","dtr",1998,9,13,8
"Michigan Big Woods","dtr",1998,10,11.6,8
"Michigan Big Woods","dtr",1998,11,9,8
"Michigan Big Woods","dtr",1998,12,9.4,8
"Michigan Big Woods","dtr",1999,1,8.4,8
"Michigan Big Woods","dtr",1999,2,9.3,8
"Michigan Big Woods","dtr",1999,3,11.1,8
"Michigan Big Woods","dtr",1999,4,11.5,8
"Michigan Big Woods","dtr",1999,5,13.1,8
"Michigan Big Woods","dtr",1999,6,12.3,8
"Michigan Big Woods","dtr",1999,7,12.3,8
"Michigan Big Woods","dtr",1999,8,11.7,8
"Michigan Big Woods","dtr",1999,9,14.3,8
"Michigan Big Woods","dtr",1999,10,12.4,8
"Michigan Big Woods","dtr",1999,11,10.8,8
"Michigan Big Woods","dtr",1999,12,8.4,8
"Michigan Big Woods","dtr",2000,1,9.4,8
"Michigan Big Woods","dtr",2000,2,9.4,8
"Michigan Big Woods","dtr",2000,3,11.9,8
"Michigan Big Woods","dtr",2000,4,11.4,8
"Michigan Big Woods","dtr",2000,5,11.7,8
"Michigan Big Woods","dtr",2000,6,11,8
"Michigan Big Woods","dtr",2000,7,11.2,8
"Michigan Big Woods","dtr",2000,8,11.2,8
"Michigan Big Woods","dtr",2000,9,11.3,8
"Michigan Big Woods","dtr",2000,10,11.7,8
"Michigan Big Woods","dtr",2000,11,7.5,8
"Michigan Big Woods","dtr",2000,12,8.8,8
"Michigan Big Woods","dtr",2001,1,6.7,8
"Michigan Big Woods","dtr",2001,2,7.7,8
"Michigan Big Woods","dtr",2001,3,9.6,8
"Michigan Big Woods","dtr",2001,4,12.6,8
"Michigan Big Woods","dtr",2001,5,11.8,8
"Michigan Big Woods","dtr",2001,6,11.7,8
"Michigan Big Woods","dtr",2001,7,13,8
"Michigan Big Woods","dtr",2001,8,12,8
"Michigan Big Woods","dtr",2001,9,11.6,8
"Michigan Big Woods","dtr",2001,10,10.6,8
"Michigan Big Woods","dtr",2001,11,9.7,8
"Michigan Big Woods","dtr",2001,12,7.2,8
"Michigan Big Woods","dtr",2002,1,7.6,8
"Michigan Big Woods","dtr",2002,2,9.3,8
"Michigan Big Woods","dtr",2002,3,10,8
"Michigan Big Woods","dtr",2002,4,10.9,8
"Michigan Big Woods","dtr",2002,5,11.9,8
"Michigan Big Woods","dtr",2002,6,12.6,8
"Michigan Big Woods","dtr",2002,7,13,8
"Michigan Big Woods","dtr",2002,8,11.9,8
"Michigan Big Woods","dtr",2002,9,13.3,8
"Michigan Big Woods","dtr",2002,10,10.9,8
"Michigan Big Woods","dtr",2002,11,7.9,8
"Michigan Big Woods","dtr",2002,12,7.6,8
"Michigan Big Woods","dtr",2003,1,7.7,8
"Michigan Big Woods","dtr",2003,2,9.3,8
"Michigan Big Woods","dtr",2003,3,12.1,8
