"sites.sitename","variable","Yr","Mo","Value","N.Obs"
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
