TOA5,CR1000,CR1000,23009,CR1000.Std.16,CPU:CRC_met_logger_final 091203_khaochong.CR1,47511,Metdata_5min,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,RadTot_KZ_Avg,RadTot_KZ_Std,RadTot_Li_Avg,RadTot_Li_Std,T_Air1_Avg,T_Air1_Std,T_Air2_Avg,T_Air2_Std,RH_Avg,RH_Std,WS_WVc(1),WS_WVc(2),WS_WVc(3),u_Avg,v_Avg,Prec_Tot,Resis1_Avg,Resis1_Std,Asp_Fan_Avg,BattV_Avg,Tbox_Avg,Batstat_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,C,C,C,C,%,%,m/s,m/s,m/s,m/s,m/s,mm,Ohm,Ohm,,V,C,
,,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,WVc,WVc,WVc,Avg,Avg,Tot,Avg,Std,Avg,Avg,Avg,Avg
8/1/2016 6:15,1105,0,0,0.1699125,0.1339641,23.66858,0.02986874,23.66208,0.0327015,99.71876,0.01722629,0.4366667,199.9431,49.26158,-0.2966667,-0.07666667,0,19729.96,13.26141,102,11.78,25.38355,1
8/1/2016 6:20,1106,0,0,0.2893105,0.07833758,23.64695,0.02489045,23.68109,0.02842706,99.7178,0.01743766,0.4050002,94.81617,40.35199,-0.01166667,0.3333333,0,19739.56,11.05582,102,11.77,25.33298,1
8/1/2016 6:25,1107,0,0,0.6153589,0.1839187,23.63254,0.0246903,23.64229,0.02928095,99.72237,0.01766168,0.4700001,170.4222,43.09764,-0.3833333,-0.003333333,0,19745.96,10.97181,101.9,11.78,25.31735,1
8/1/2016 6:30,1108,0,0,0.9689606,0.2385751,23.59048,0.02962039,23.59536,0.04097724,99.71927,0.01394521,0.4383334,183.3633,54.33095,-0.315,0.07,0,19764.66,13.17258,101.9,11.78,25.25933,1
8/1/2016 6:35,1109,0,0,1.653203,0.3018322,23.56974,0.03198345,23.59452,0.03744835,99.71743,0.01624671,0.535,176.8749,40.27891,-0.4066667,0.03833333,0,19773.88,14.23099,101.9,11.79,25.25338,1
8/1/2016 6:40,1110,2.369639,2.002711,2.658901,0.5051245,23.58115,0.03007333,23.60228,0.03548873,99.72301,0.01814379,0.4566667,185.1635,33.70466,-0.3766667,-0.04166667,0,19768.81,13.38062,101.8,11.76,25.20981,1
8/1/2016 6:45,1111,6.567285,1.975054,4.137599,0.4568981,23.54433,0.02761229,23.55937,0.02531737,99.72761,0.02061999,0.3783334,175.0185,43.4297,-0.3066667,0.05333333,0,19785.19,12.29172,101.4,11.68,25.20443,1
8/1/2016 6:50,1112,8.124476,0,5.556598,0.2762982,23.59221,0.04143398,23.63244,0.03276841,99.72648,0.02016558,0.5816668,119.717,25.23647,-0.265,0.4533333,0,19763.89,18.42657,101.4,11.71,25.18778,1
8/1/2016 6:55,1113,8.124476,0,5.956123,0.2198043,23.64123,0.02534678,23.67536,0.03978332,99.7261,0.02152365,0.4833333,195.2918,21.61235,-0.4316667,-0.1116667,0,19742.1,11.25995,101.3,11.7,25.19268,1
8/1/2016 7:00,1114,11.37427,3.693436,9.248752,2.692802,23.64661,0.02548306,23.67059,0.03385437,99.72678,0.02178291,0.4733334,172.0914,52.2075,-0.3866667,0.005,0,19739.71,11.32005,101.3,11.69,25.17506,1
8/1/2016 7:05,1115,20.24349,0.5200441,16.40804,0.5189627,23.64605,0.02560409,23.66677,0.0364862,99.72159,0.01959958,0.4083334,119.6892,59.74503,-0.1883333,0.24,0,19739.96,11.37514,101.3,11.69,25.16331,1
8/1/2016 7:10,1116,20.04037,2.859641,15.71002,1.578412,23.71117,0.03198049,23.76441,0.02970722,99.72562,0.02362639,0.4833333,159.5591,46.05643,-0.29,0.1416667,0,19711.05,14.18627,100.5,11.78,25.16918,0.983
8/1/2016 7:15,1117,16.58747,1.122743,13.34043,0.5540256,23.76459,0.03014847,23.81823,0.03261801,99.73037,0.02220566,0.485,184.7819,63.69337,-0.285,-0.05166666,0,19687.37,13.35936,101.8,11.77,25.20541,1
8/1/2016 7:20,1118,18.07696,2.020938,13.86854,0.3786848,23.82513,0.02291601,23.8483,0.04188273,99.72995,0.01628247,0.6566668,121.1456,43.61045,-0.35,0.4016666,0,19660.55,10.14263,101.4,11.67,25.2103,1
8/1/2016 7:25,1119,21.12364,1.624895,15.20947,0.6074258,23.84518,0.02547528,23.88338,0.02741384,99.72411,0.02099662,0.3116668,162.4305,60.48135,-0.2,0.09166667,0,19651.68,11.27139,101.4,11.7,25.22303,1
8/1/2016 7:30,1120,24.37343,0,17.43211,0.4551637,23.89691,0.03117234,23.95339,0.03666069,99.72234,0.02186157,0.835,147.5854,70.03016,-0.2983333,0.245,0,19628.81,13.77681,101.4,11.71,25.25583,1
8/1/2016 7:35,1121,27.14929,3.357326,20.3895,2.431368,23.94621,0.031808,24.00067,0.03073279,99.72316,0.02258529,0.7,139.1918,56.70732,-0.335,0.32,0,19607.03,14.04415,101.4,11.72,25.28184,1
8/1/2016 7:40,1122,31.07612,2.950371,24.55466,2.749404,24.03449,0.03696103,24.0987,0.04159774,99.71977,0.01854523,0.7800001,40.02056,100.9229,0.07333333,0.12,0,19568.09,16.2899,100.2,11.74,25.3027,0.983
8/1/2016 7:45,1123,25.6598,2.284947,19.33329,1.554726,24.16585,0.03994055,24.22234,0.02795084,99.72681,0.01707414,0.6233332,122.9138,28.75252,-0.2666667,0.5,0,19510.29,17.55331,102.1,11.8,25.34228,1
8/1/2016 7:50,1124,28.9096,4.330409,21.6937,3.595643,24.20898,0.02816152,24.25896,0.0333908,99.72697,0.01965348,0.415,137.3903,78.62464,-0.1,0.06833334,0,19491.34,12.36533,102,11.78,25.37752,1
8/1/2016 7:55,1125,21.59756,1.889656,14.55737,0.5891673,24.29271,0.02697101,24.35041,0.03395153,99.71963,0.01802634,0.4566669,158.1668,49.67533,-0.2683333,0.215,0,19454.6,11.82143,100.4,11.76,25.40426,0.983
8/1/2016 8:00,1126,23.8995,1.30407,17.0234,1.590868,24.36371,0.0318214,24.41126,0.02796593,99.72856,0.01636196,0.8383333,143.7663,26.61671,-0.5683333,0.4933333,0,19423.5,13.93148,102,11.78,25.44538,1
8/1/2016 8:05,1127,24.37343,0,18.84651,1.333045,24.41343,0.04129015,24.46992,0.03832496,99.7272,0.02250127,0.5616666,124.2771,49.87841,-0.2216667,0.345,0,19401.76,18.05236,86.3,11.7,25.47866,0.817
8/1/2016 8:10,1128,27.75863,3.161131,21.75339,2.017506,24.54187,0.05317072,24.60892,0.0626095,99.72587,0.02387303,1.001667,97.10123,18.63371,-0.2116667,0.9433333,0,19345.68,23.18595,72.49,11.71,25.50724,0.65
8/1/2016 8:15,1129,32.56561,0.5200439,26.63034,1.122413,24.72016,0.06343235,24.80712,0.08329923,99.72365,0.02042906,0.8199999,129.8483,40.43536,-0.4,0.6233333,0,19268.07,27.56223,82.9,11.72,25.5577,0.8
8/1/2016 8:20,1130,38.72667,2.511443,30.60262,1.084622,24.98416,0.08966398,25.10119,0.1007102,99.72884,0.02004208,1.191666,77.10645,46.06258,0.05333333,0.9583333,0,19153.69,38.75594,87,11.71,25.62416,0.833
8/1/2016 8:25,1131,39.94534,5.20044,32.76556,5.143779,25.19559,0.05174283,25.23501,0.03646316,99.73018,0.0192434,0.5883334,76.06181,63.58077,0.05166666,0.2616667,0,19062.49,22.26316,40.26,11.81,25.64965,0.35
8/1/2016 8:30,1132,50.64257,3.88694,43.00624,3.839157,25.58099,0.1577024,25.74151,0.1549115,99.73469,0.02557461,0.8683333,109.2531,33.06307,-0.2283333,0.7316666,0,18897.4,67.42026,88.6,11.71,25.71242,0.867
8/1/2016 8:35,1133,50.98109,4.351529,42.34496,5.143584,25.7148,0.02380498,25.76763,0.02401188,99.73782,0.02563586,0.8966666,89.09161,35.77362,-0.03833333,0.7616666,0,18840.25,10.13578,80.2,11.73,25.81966,0.75
8/1/2016 8:40,1134,53.55384,5.056993,47.54795,5.037415,25.74428,0.03987169,25.81945,0.08329054,99.73042,0.02393343,0.7466667,101.8307,58.48999,-0.195,0.5083333,0,18827.71,16.96339,95.5,11.69,25.92739,0.933
8/1/2016 8:45,1135,78.4012,2.804614,73.04401,2.521146,26.52325,0.4552798,27.05231,0.5522127,99.72749,0.02007876,1.336667,96.80997,29.78436,-0.215,1.176667,0,18499.71,190.8545,92.8,11.7,26.04871,0.9
8/1/2016 8:50,1136,62.15224,13.31481,55.30882,12.67654,27.28794,0.06161156,27.51022,0.06241634,99.73739,0.02266935,1.395,90.60255,30.89169,-0.02333333,1.246667,0,18180.99,25.41381,94,11.7,26.1985,0.917
8/1/2016 8:55,1137,61.67832,9.068036,56.22727,9.727926,27.3974,0.04391016,27.54206,0.0881194,99.73462,0.02690178,1.491667,81.19411,47.14823,0.1033333,1.148333,0,18135.88,18.06664,86.8,11.72,26.37562,0.817
8/1/2016 9:00,1138,82.86965,17.45975,77.47092,17.49956,27.47251,0.05590364,27.59238,0.1467538,99.73594,0.0210838,1.001667,107.7136,43.55549,-0.3366666,0.7166666,0,18104.99,22.98238,98.4,11.7,26.56517,0.983
8/1/2016 9:05,1139,63.1001,14.69285,56.01143,14.19655,27.70894,0.1077212,27.84059,0.2341079,99.74748,0.02468524,1.34,63.90904,38.53337,0.4583333,0.9433333,0,18008.09,44.07178,82.8,11.74,26.76482,0.783
8/1/2016 9:10,1140,52.67369,5.397668,45.96822,7.172381,27.69498,0.1009033,27.87418,0.1514723,99.74197,0.02012811,1.303333,95.44987,63.59077,-0.03666667,0.93,0,18013.79,41.28023,84.1,11.72,26.98355,0.8
8/1/2016 9:15,1141,68.65182,12.9036,63.90088,12.01807,27.9509,0.07141309,28.16138,0.146156,99.74586,0.02064432,1.083333,100.532,85.8008,-0.1783333,0.3533333,0,17909.33,29.0395,99.7,11.7,27.17095,0.983
8/1/2016 9:20,1142,79.48446,22.85187,74.15533,24.2541,28.04153,0.0738585,28.13621,0.1231938,99.7428,0.02502428,1.446667,82.03259,36.95592,0.1483333,1.256667,0,17872.47,29.99646,93.1,11.69,27.35335,0.9
8/1/2016 9:25,1143,49.55931,6.789332,43.52516,7.784658,28.06842,0.03948251,28.14684,0.07685036,99.75057,0.01880039,1.526666,75.68591,28.855,0.2333333,1.351667,0,17861.54,16.0354,61.62,11.75,27.51203,0.567
8/1/2016 9:30,1144,92.2128,26.1197,90.52663,31.7301,28.07896,0.1123538,28.26385,0.1879814,99.74436,0.02561757,1.596667,85.54875,34.93646,-0.05166667,1.325,0,17857.3,45.60484,89.5,11.71,27.67175,0.867
8/1/2016 9:35,1145,73.66191,21.6034,68.75027,23.3688,28.25603,0.04777294,28.41614,0.09816857,99.74448,0.0201815,1.82,63.10778,37.19334,0.5933333,1.463333,0,17785.48,19.33043,97.1,11.7,27.84707,0.95
8/1/2016 9:40,1146,72.24013,23.90737,64.17183,25.72585,28.2572,0.076392,28.42299,0.164011,99.7463,0.0171217,1.166666,64.43568,67.98156,0.3833333,0.5233333,0,17785.03,30.90365,101.6,11.76,28.01757,1
8/1/2016 9:45,1147,72.84947,20.69838,67.07412,21.16018,28.42117,0.04062863,28.58127,0.09088007,99.74816,0.0181987,0.7133333,110.0596,56.32398,-0.1333333,0.4666667,0,17718.77,16.38874,97.2,11.72,28.19161,0.95
8/1/2016 9:50,1148,91.53577,21.52688,82.31113,18.95938,28.50051,0.03751966,28.67687,0.05114491,99.74704,0.019223,1.17,100.4863,62.05507,-0.11,0.7116666,0,17686.79,15.11199,93.1,11.7,28.33582,0.9
8/1/2016 9:55,1149,71.63079,14.09089,68.8559,24.72347,28.57758,0.02842942,28.74948,0.05526697,99.75266,0.01538086,1.37,94.09586,77.61844,-0.2483333,0.33,0,17655.78,11.43213,101.2,11.74,28.48535,1
8/1/2016 10:00,1150,75.89614,19.23305,68.89263,18.16783,28.66159,0.02494602,28.82535,0.04344901,99.74953,0.01525748,2.045,90.03955,57.89249,-0.15,1.358333,0,17622.03,10.01376,95.9,11.76,28.62708,0.933
8/1/2016 10:05,1151,95.25948,18.45862,87.56005,19.77462,28.76162,0.04640753,28.97373,0.0563719,99.74875,0.01304927,1.583334,82.34801,58.90866,0.17,1.046667,0,17581.93,18.58722,102.4,11.84,28.76738,1
8/1/2016 10:10,1152,128.7052,31.56625,125.1337,29.04436,28.981,0.06944118,29.22765,0.07775667,99.74255,0.01694277,1.508333,195.4409,74.6147,-0.6066666,-0.295,0,17494.24,27.70702,102.8,11.91,28.90568,1
8/1/2016 10:15,1153,112.9979,21.51442,106.6178,19.14623,29.01007,0.08947782,29.10962,0.1456468,99.74889,0.01366066,1.885,80.20832,40.48906,0.1833333,1.558333,0,17482.66,35.67395,102.8,11.9,29.05491,1
8/1/2016 10:20,1154,129.9239,22.10708,119.1179,21.40524,28.83745,0.03590114,28.96789,0.07243571,99.75131,0.01916028,1.32,114.0805,54.58655,-0.405,0.7866666,0,17551.57,14.36058,102.8,11.92,29.19332,1
8/1/2016 10:25,1155,79.34904,19.17541,69.0901,18.64339,28.85395,0.03639642,28.99983,0.06643187,99.75103,0.01426258,1.516667,97.71906,35.47743,-0.3233333,1.288333,0,17544.97,14.55462,102.6,11.85,29.32342,1
8/1/2016 10:30,1156,114.6905,34.14348,107.201,30.60617,28.90921,0.07587054,29.13231,0.1360639,99.74991,0.01744504,1.94,97.66429,26.14388,-0.2516667,1.778333,0,17522.9,30.30101,102.7,11.86,29.43548,1
8/1/2016 10:35,1157,136.1527,19.47463,128.9636,20.22378,29.08457,0.05249917,29.2975,0.07913668,99.75246,0.01415789,1.733333,81.75674,42.50611,0.1833333,1.373333,0,17452.96,20.89843,103.1,11.94,29.56343,1
8/1/2016 10:40,1158,104.1287,31.69211,95.75719,28.04308,29.14654,0.0478849,29.28266,0.1036252,99.7501,0.01564757,1.138333,70.71244,71.30635,0.04833333,0.335,0,17428.31,19.04343,103,11.9,29.70139,1
8/1/2016 10:45,1159,184.4256,42.15866,175.0145,42.34441,28.95391,0.06396817,29.1006,0.14984,99.75454,0.01438005,2.006667,86.70349,45.66928,0.11,1.72,0,17505.05,25.52022,103.5,11.97,29.82753,1
8/1/2016 10:50,1160,159.1043,26.4739,141.7208,26.36139,29.29209,0.09629524,29.58263,0.06937055,99.75337,0.01428226,1.74,89.33329,50.2645,-0.07333333,1.353333,0,17370.55,38.1918,103.5,11.96,29.95292,1
8/1/2016 10:55,1161,393.6309,258.9909,358.6761,237.671,29.50164,0.04894032,29.71497,0.06505112,99.74831,0.01528662,2.065,105.3711,64.06907,-0.3083333,1.2,0,17287.62,19.32495,103.4,11.96,30.12688,1
8/1/2016 11:00,1162,846.9766,14.89795,732.3275,41.51256,29.54888,0.04553181,29.74027,0.05839675,99.7529,0.01617879,1.983333,189.1051,71.7734,-0.8416666,-0.1733333,0,17268.97,17.96531,105.3,12.24,30.3597,1
8/1/2016 11:05,1163,439.3311,329.0127,398.6194,293.692,29.77532,0.0866442,30.02523,0.09767114,99.74942,0.01714038,1.611667,68.8006,41.41032,0.31,1.26,0,17179.87,34.04265,105.7,12.28,30.67464,1
8/1/2016 11:10,1164,91.40036,22.41605,92.65743,19.12597,29.62733,0.09705016,29.68137,0.1241579,99.7419,0.01571287,1.701667,69.59271,28.45143,0.5925,1.421667,0,17238.08,38.23703,104.1,12.09,31.01691,1
8/1/2016 11:15,1165,98.64468,10.92764,97.52519,9.033338,29.32147,0.05210844,29.4068,0.04183345,99.74519,0.0155507,1.568333,74.33341,37.37993,0.2433333,1.298333,0,17358.88,20.64089,103.7,12.01,31.24171,1
8/1/2016 11:20,1166,168.9891,76.58944,157.6008,65.53363,29.1691,0.09241255,29.23208,0.1401409,99.7441,0.01452791,1.816667,114.0125,54.25096,-0.3716666,1.233333,0,17419.37,36.73484,103.9,12.05,31.34176,1
8/1/2016 11:25,1167,225.8604,98.27818,209.3047,85.01374,28.59082,0.2220821,28.47299,0.2570775,99.74146,0.01676488,1.596667,95.02435,21.3519,-0.2166667,1.475,0,17650.65,89.29161,104.5,12.13,31.31623,1
8/1/2016 11:30,1168,507.9152,349.7836,467.9391,318.6288,27.95029,0.1062984,27.92144,0.04926643,99.74802,0.02023669,1.371666,89.84985,20.92293,-0.08833333,1.28,0,17909.61,43.25814,105.4,12.27,31.20993,1
8/1/2016 11:35,1169,190.7898,187.2218,178.725,159.6131,27.85695,0.04591429,28.03411,0.1286951,99.74726,0.01699171,1.336667,146.0247,26.79063,-0.9433333,0.715,0,17947.6,18.71321,104.8,12.18,31.1493,1
8/1/2016 11:40,1170,281.4454,190.9484,264.5584,191.9718,28.1296,0.07964434,28.38926,0.1822252,99.74986,0.01577771,1.638333,80.13474,29.30367,0.2183333,1.438333,0,17836.72,32.29628,105,12.18,31.08537,1
8/1/2016 11:45,1171,232.9693,280.3806,210.1221,248.7313,28.55742,0.1632906,28.90485,0.1786224,99.74989,0.01759634,1.823333,82.10046,25.73549,0.1066667,1.656667,0,17664,65.69752,104.6,12.12,31.03352,1
8/1/2016 11:50,1172,861.1945,243.1468,750.0076,220.1304,29.03552,0.1976147,29.41221,0.2608151,99.74798,0.01538799,1.721667,101.6423,53.20816,-0.3733333,1.116667,0,17472.64,78.73785,105.4,12.22,30.98314,1
8/1/2016 11:55,1173,968.4376,4.400249,845.4801,5.947426,29.65546,0.133044,30.01427,0.1035841,99.75203,0.01520775,1.736667,115.2248,43.80359,-0.6333333,1.138333,0,17227.04,52.39272,105,12.17,31.08243,1
8/1/2016 12:00,1174,803.1721,346.1288,711.86,315.4871,30.13637,0.1788352,30.50167,0.1851402,99.75124,0.01939999,1.626667,150.2645,41.78967,-1.133333,0.5699999,0,17038.67,69.79597,105.6,12.25,31.38958,1
8/1/2016 12:05,1175,337.0303,373.0283,327.8577,352.9654,30.42565,0.04792934,30.64061,0.1026875,99.75136,0.0140469,1.583333,113.045,84.35158,-0.08499999,0.3033333,0,16926.05,18.58661,105.5,12.24,31.81157,1
8/1/2016 12:10,1176,504.8008,425.3223,463.1631,387.0058,30.06147,0.1449385,30.06878,0.1260317,99.74324,0.01452492,2.021667,74.42529,40.92748,0.2516667,1.703333,0,17067.85,56.55043,105.4,12.22,32.20419,1
8/1/2016 12:15,1177,372.1687,329.211,339.5495,312.8913,29.89171,0.05137115,30.00264,0.07944717,99.7455,0.01669914,1.665,87.69457,40.93277,0.1266667,1.321667,0,17134.19,20.1343,105.5,12.24,32.50731,1
8/1/2016 12:20,1178,1020.366,21.10138,917.5368,22.83958,29.97474,0.2272441,30.30914,0.3910736,99.74866,0.01691217,2.013333,66.95417,48.99674,0.6166666,1.458333,0,17101.87,88.82885,105.9,12.29,32.75277,1
8/1/2016 12:25,1179,495.2545,370.0498,447.7287,340.2596,30.61284,0.08930804,30.94928,0.04273099,99.74951,0.01470613,2.036667,97.86218,44.189,-0.29,1.64,0,16853.62,34.5329,105.9,12.27,33.01823,1
8/1/2016 12:30,1180,303.1107,327.2284,282.1328,300.5421,30.52625,0.1914496,30.5482,0.2961315,99.74833,0.01693528,1.903334,100.4177,41.82264,-0.12,1.62,0,16887.21,74.14929,105.3,12.21,33.31126,1
8/1/2016 12:35,1181,380.4963,426.0432,349.533,388.1134,30.19271,0.03586651,30.31827,0.07877064,99.75156,0.01443685,1.951667,80.73571,35.96126,0.335,1.658333,0,17016.59,13.97135,105.1,12.18,33.48824,1
8/1/2016 12:40,1182,932.6898,256.237,844.0014,251.5987,30.35474,0.1181093,30.63795,0.1431617,99.74627,0.01775482,2.276667,80.54961,46.34419,0.03666667,1.68,0,16953.62,45.89789,106.1,12.32,33.60342,1
8/1/2016 12:45,1183,768.8463,414.7211,695.8699,380.2485,30.61178,0.06717084,30.87629,0.09270995,99.74541,0.01410352,2.523333,86.887,57.1042,0.125,1.836667,0,16854.02,25.94771,105.8,12.26,33.76262,1
8/1/2016 12:50,1184,517.5291,425.2772,455.8799,382.3541,30.80758,0.0317089,31.02822,0.04357175,99.74773,0.01383565,2.061667,72.57958,72.01767,0.4533333,1.001667,0,16778.49,12.20603,105.7,12.24,33.95334,1
8/1/2016 12:55,1185,64.52188,25.90604,72.17149,24.87629,30.61023,0.2088186,30.59844,0.3220938,99.74431,0.01281321,1.353333,58.7091,49.11343,0.4883333,0.8283333,0,16854.76,80.75354,104.6,12.07,34.1151,1
8/1/2016 13:00,1186,519.8987,364.298,258.088,109.8908,30.005,0.08156724,30.02734,0.03833636,99.74021,0.01220584,2.181667,92.71928,37.9269,-0.1266667,1.806667,0,17089.87,31.86363,105.1,12.17,34.13238,1
8/1/2016 13:05,1187,798.0944,276.2864,269.0128,40.04761,30.11911,0.1523691,30.41978,0.2287645,99.74255,0.01662334,2.511666,78.85532,19.74959,0.36,2.336667,0,17045.37,59.42289,105.7,12.26,34.08117,1
8/1/2016 13:10,1188,346.5766,327.7637,157.9084,47.59525,30.37669,0.03137572,30.56684,0.07198251,99.7458,0.01559605,2.798334,78.82758,33.20605,0.265,2.481667,0,16945.05,12.17755,105.3,12.2,34.11446,1
8/1/2016 13:15,1189,852.5961,240.7964,321.6398,164.9489,30.45094,0.09851599,30.70651,0.1369729,99.74534,0.01258049,3.475001,73.39463,30.28379,1.028333,2.918333,0,16916.28,38.17256,105.9,12.26,34.11574,1
8/1/2016 13:20,1190,268.7171,92.62386,286.5506,69.88355,30.7301,0.09172764,30.99217,0.1168014,99.74592,0.01271064,1.938334,91.07655,49.56574,0.04000001,1.558333,0,16808.36,35.35899,106.4,12.36,34.18167,1
8/1/2016 13:25,1191,267.6338,90.17832,252.7885,80.72007,30.97233,0.09153409,31.23481,0.1188389,99.74585,0.01636061,1.995,87.14505,57.43424,-0.07,1.538333,0,16715.2,35.1337,106.6,12.38,34.35258,1
8/1/2016 13:30,1192,284.6952,109.9191,429.4011,205.9225,31.05733,0.05760491,31.25846,0.1311724,99.74514,0.01942658,2.178333,136.4409,70.85825,-0.9383333,0.6666666,0,16682.59,22.05927,106.9,12.45,34.57151,1
8/1/2016 13:35,1193,261.0665,165.5877,238.7317,101.7757,31.13867,0.05941457,31.30689,0.09566388,99.74845,0.01657322,2.851666,68.90909,42.82771,0.7783333,2.156667,0,16651.45,22.71905,107.5,12.53,34.7797,1
8/1/2016 13:40,1194,271.8991,149.6681,694.0008,133.5513,31.16268,0.04255217,31.37195,0.07582723,99.7504,0.01635152,2.356667,74.12151,31.56014,0.3866667,2.086667,0,16642.26,16.26312,107.6,12.53,35.03634,1
8/1/2016 13:45,1195,508.9307,227.529,499.102,236.5841,31.23226,0.04417042,31.43664,0.09797783,99.74987,0.01848777,1.693334,94.44621,57.59895,-0.04,0.9566666,0,16615.68,16.86374,107.4,12.51,35.27794,1
8/1/2016 13:50,1196,644.1356,250.2949,349.5238,130.9362,31.26861,0.05375104,31.41041,0.1192745,99.74413,0.0162889,2.413334,79.29876,54.24867,0.2183333,1.736667,0,16601.81,20.50059,107.5,12.53,35.5283,1
8/1/2016 13:55,1197,840.5448,117.8709,254.4463,148.2832,31.22928,0.03500147,31.42187,0.05970592,99.74234,0.01466746,3.315,82.56425,37.87833,0.2,2.733333,0,16616.82,13.36472,108.1,12.62,35.75298,1
8/1/2016 14:00,1198,346.9151,149.5161,187.0829,54.45052,31.47119,0.08213664,31.73042,0.1080111,99.74426,0.01548657,1.951667,90.29218,50.258,-0.07166667,1.498333,0,16524.69,31.22853,107.7,12.55,35.9835,1
8/1/2016 14:05,1199,580.0198,244.8849,687.7921,257.3025,31.19717,0.1223338,31.22317,0.1001686,99.7501,0.01493721,2.745,68.39892,30.54202,0.7783333,2.22,0,16629.13,46.70636,108,12.61,36.18529,1
8/1/2016 14:10,1200,665.3269,176.8265,836.6217,7.999651,31.1082,0.04933224,31.3012,0.0681448,99.74667,0.01738323,2.665,82.62354,36.82298,0.2966667,2.271667,0,16663.11,18.87942,108.6,12.7,36.33783,1
8/1/2016 14:15,1201,567.5843,180.6442,869.3754,19.33046,31.26035,0.05872852,31.49765,0.0965436,99.74636,0.01290679,2.521667,77.2109,44.58692,0.19,2.025,0,16604.96,22.42088,108.9,12.74,36.52034,1
8/1/2016 14:20,1202,208.196,41.89997,373.3174,271.8712,31.29063,0.0940992,31.39506,0.1788097,99.75164,0.01827768,2.181667,94.57343,40.64589,-0.1366666,1.813333,0,16593.44,35.90944,107.4,12.52,36.74638,1
8/1/2016 14:25,1203,204.0668,41.67035,833.759,62.52198,31.14722,0.07428629,31.34429,0.1394934,99.74665,0.01728118,1.99,86.72458,56.82874,0.03166667,1.253333,0,16648.19,28.4077,109.1,12.77,36.86803,1
8/1/2016 14:30,1204,472.3328,181.2438,760.3328,244.1671,31.54041,0.1223315,31.80656,0.1962684,99.74789,0.01555673,2.495,77.05087,59.05228,0.2233333,1.91,0,16498.42,46.47694,109.1,12.79,37.03082,1
8/1/2016 14:35,1205,485.8207,360.4659,470.1198,345.086,31.22339,0.1579991,31.22623,0.1789654,99.75184,0.01793519,2.091666,93.94894,35.34986,-0.07166667,1.728333,0,16619.15,60.33169,107.7,12.58,37.196,1
8/1/2016 14:40,1206,711.5038,272.5191,673.2537,263.9956,31.12395,0.07934348,31.34257,0.1246677,99.75566,0.01642328,2.303333,77.77789,42.29137,0.2683333,1.963333,0,16657.09,30.35371,109,12.73,37.27278,1
8/1/2016 14:45,1207,405.1782,258.9352,391.471,254.1489,31.17202,0.07159092,31.28336,0.1335794,99.75315,0.01583897,2.756667,74.65752,45.73088,0.42,1.973333,0,16638.71,27.37925,107.7,12.57,37.34067,1
8/1/2016 14:50,1208,504.6329,274.6456,484.9109,263.2603,31.08409,0.04363281,31.26126,0.07570735,99.7534,0.01726304,1.96,85.44446,52.21229,0.05666666,1.296667,0,16672.34,16.70654,108.4,12.67,37.32508,1
8/1/2016 14:55,1209,547.1584,291.317,523.7281,280.0075,31.08904,0.04816069,31.25483,0.1100166,99.75097,0.01672553,2.151666,85.56628,42.81486,0.04666667,1.755,0,16670.44,18.4376,108.4,12.67,37.28852,1
8/1/2016 15:00,1210,663.0916,266.6173,638.7756,259.5355,31.17608,0.04501745,31.33984,0.09750847,99.75476,0.02016612,2.171666,113.5971,64.3091,-0.48,1.166667,0,16637.15,17.20747,108.9,12.79,37.24345,1
8/1/2016 15:05,1211,478.4306,272.8561,462.6743,262.5239,31.12446,0.04875387,31.26019,0.09220855,99.75751,0.0178231,2.268334,70.00958,34.40118,0.585,1.816667,0,16656.89,18.65813,108.4,12.69,37.28351,1
8/1/2016 15:10,1212,165.2808,49.23252,159.6763,46.58813,30.86709,0.1181356,30.89269,0.1524654,99.75652,0.01700991,2.191667,80.69582,24.37996,0.2633333,2.003333,0,16755.64,45.431,106.9,12.45,37.26502,1
8/1/2016 15:15,1213,209.7747,127.4829,203.8854,122.5109,30.53787,0.08099161,30.59638,0.07986324,99.75324,0.01678892,1.933333,62.7063,56.74814,0.55,1.21,0,16882.6,31.33972,106.8,12.44,37.07709,1
8/1/2016 15:20,1214,171.5826,40.7582,162.8871,36.9857,30.39686,0.04678335,30.49845,0.05364953,99.74837,0.02089631,2.13,65.91286,43.82493,0.5916666,1.53,0,16937.22,18.15301,106.7,12.42,36.79818,1
8/1/2016 15:25,1215,127.0986,23.81757,121.724,21.91997,30.21531,0.08493842,30.27464,0.1172576,99.74822,0.01943351,1.576667,89.47673,44.25177,-0.09166667,1.283333,0,17007.81,33.08131,106.3,12.38,36.45783,1
8/1/2016 15:30,1216,227.5808,77.25014,216.3996,73.41109,29.99843,0.0476466,30.12644,0.1161992,99.75244,0.02055475,2.075,74.46916,33.40577,0.31,1.776667,0,17092.42,18.62992,106.8,12.44,36.10505,1
8/1/2016 15:35,1217,295.5499,69.01301,283.3713,66.74851,30.14118,0.04078504,30.33665,0.05884069,99.74991,0.01815148,2.078333,74.57569,27.47999,0.345,1.841667,0,17036.67,15.89986,107.3,12.54,35.813,1
