"sites.sitename","Month","tmp_mean","tmn.x_mean","tmx_mean","cld_mean","pre_sum","wet_sum","frs_sum","pet_sum_sum","cld_min","cld_max","cld_median","cld_sd","dtr_min","dtr_max","dtr_median","dtr_sd","frs_min","frs_max","frs_median","frs_sd","pre_min","pre_max","pre_median","pre_sd","tmn.x_min","tmn.x_max","tmn.x_median","tmn.x_sd","tmp_min","tmp_max","tmp_median","tmp_sd","tmn.y_min","tmn.y_max","tmn.y_median","tmn.y_sd","tmx_min","tmx_max","tmx_median","tmx_sd","vap_min","vap_max","vap_median","vap_sd","wet_min","wet_max","wet_median","wet_sd"
"Gutianshan","02",5.88285723754338,2.09000003114343,9.71428586414882,73.7771441868373,7881.50014686585,1012.359978729,795.789983034134,3148.80006051064,49.2999992370605,94.5999984741211,73.2999992370605,9.37036930606689,5.20000028610229,11.4000005722046,7.70000028610229,1.37440070471658,3.52999997138977,20.5900001525879,10.8600001335144,3.81499234236279,27.3000011444092,272.800018310547,103.650001525879,51.4831302934011,-1.60000002384186,5.80000019073486,2.29999995231628,1.6060709433029,1.70000004768372,10,5.90000009536743,1.75168422899214,-1.60000002384186,5.80000019073486,2.29999995231628,1.6060709433029,4.80000019073486,14.9000005722046,9.75,2.12911398509407,4.40000009536743,8.90000057220459,6.65000009536743,1.05979026393161,7.579999924,22.23999977,14.539999485,3.17159132826972
"Gutianshan","03",9.915714434215,5.87285725389208,13.9928574289594,74.8342873709542,12382.4002532959,1323.39996912,283.329990506172,4442.30009460449,54.1000022888184,92.8000030517578,74.6500015258789,7.94898432942931,6,10.1000003814697,8,0.996748401259387,0.329999983310699,10.0199995040894,3.99999976158142,2.13841016348802,73.5999984741211,383,171.350006103516,65.902331174122,3,8.80000019073486,5.75000023841857,1.25119324484189,6.20000028610229,12.8000001907349,9.80000019073486,1.36314170379404,3,8.80000019073486,5.75000023841857,1.25119324484189,9.40000057220459,17.5,14,1.62510396102068,6.80000019073486,11.5,9.19999980926514,0.968083861820066,12.59000015,27.52999878,18.954999925,3.2785633762429
"Gutianshan","04",15.7814289229257,11.6157144955226,20.0000004632133,74.1614306858608,13636.300201416,1274.10997865,0.259999994188547,5670.00010728836,63.2000007629395,88.7000045776367,74.0500030517578,6.10346283151111,6.30000019073486,10.4000005722046,8.35000038146972,0.898571464016621,0,0.0799999982118607,0,0.0153388230509312,74.7000045776367,348.200012207031,187.449996948242,58.6248429138571,9.40000057220459,14.1000003814697,11.5,1.10159774544065,13.3000001907349,18.8000011444092,15.6999998092651,1.17402983225491,9.40000057220459,14.1000003814697,11.5,1.10159774544065,16.5,23.6000003814697,20.1000003814697,1.39346305207365,10.9000005722046,17.1000003814697,13.9000005722046,1.28068064974406,11.92999935,23.60000038,17.970000265,2.60209873977725
"Gutianshan","05",20.3185718263899,16.3714289120265,24.3242861339024,76.6828584943499,15800.8003005981,1255.69997122,0,6785.90008425713,53.2000007629395,95,76.9000015258789,7.59824496552316,6.40000009536743,10,7.85000014305114,0.897778509261928,0,0,0,0,101.5,509.700012207031,216.150001525879,84.1598738636622,14.6000003814697,18.5,16.2500009536744,0.807598511379929,18.5,22.3999996185303,20.2500009536744,0.942597780851413,14.6000003814697,18.5,16.2500009536744,0.807598511379929,21.7000007629395,27.1000003814697,24.2500009536744,1.23469594483275,16.3999996185303,22.3999996185303,18.9499998092652,1.28285075312077,12.44999981,26.02999878,17.809999465,3.03384641990282
"Gutianshan","06",23.4657146181379,19.9057147162301,27.0685717718942,79.2214302062988,20675.2004089355,1188.37997342,0,6678.00012588501,64.5,88.7000045776367,79.6000022888184,5.05551491635013,5.90000009536743,8.60000038146973,7.20000028610229,0.649229522862898,0,0,0,0,96.3000030517578,565.400024414062,289.950012207031,93.1705147244447,18,21.3000011444092,20,0.760984508257765,21.7000007629395,25,23.5,0.803053137964827,18,21.3000011444092,20,0.760984508257765,25.3999996185303,29.1000003814697,27.1000003814697,0.954553197019834,22,27.3999996185303,24.2000007629395,1.21649801773572,10.63000011,23.90999985,16.86999893,2.51703676534436
"Gutianshan","07",26.8700003487723,22.8000002997262,31.0000003269741,68.5028582981654,10774.9001808166,879.069982979,0,8354.50014781952,47.6000022888184,89.4000015258789,69.0000038146973,8.87252710025225,6.40000009536743,9.80000019073486,8.19999980926514,0.755846802425855,0,0,0,0,30.2000007629395,347.800018310547,136.450004577637,77.5143272159471,21.3000011444092,24.1000003814697,22.8500003814697,0.69093499734584,25,28.8000011444092,26.8999996185303,0.866167604760285,21.3000011444092,24.1000003814697,22.8500003814697,0.69093499734584,28.3999996185303,33.6000022888184,30.8999996185303,1.13763050898722,26.7000007629395,31.3999996185303,29.3000011444092,0.976227675496129,5.980000019,19.63999939,12.47499943,3.16078785744295
"Gutianshan","08",26.4857146399362,22.2885718209403,30.7314289093018,58.7885723114014,9172.00016593933,914.939983827,0,8503.30008721352,41.7999992370605,81.8000030517578,59.25,8.01519503123583,6.40000009536743,10.6000003814697,8.40000057220459,0.948312296520717,0,0,0,0,30.8999996185303,319.600006103516,122.95000076294,57.4969960634913,20.8999996185303,23.8999996185303,22.3000011444092,0.597953752291987,24.6000003814697,28.3999996185303,26.3999996185303,0.796966341496933,20.8999996185303,23.8999996185303,22.3000011444092,0.597953752291987,27.8000011444092,33.4000015258789,30.8000011444092,1.16774803494651,25.3000011444092,31.1000003814697,28.3999996185303,1.07204752249545,5.629999638,20.78999901,13.07999992,2.91740838888546
"Gutianshan","09",22.6785717827933,18.5700005122594,26.8285718645368,63.6257155282157,6793.50012969971,744.629983903,0,6588.00009012223,40.2000007629395,81.9000015258789,63.8500003814698,7.64118709705057,6.59999990463257,10.9000005722046,8.15000009536744,0.842097621513848,0,0,0,0,19.5,204,87.6500015258789,43.127118857854,15.6000003814697,20.6000003814697,18.5,0.974805727131341,20.8000011444092,24.7000007629395,22.5,0.95521351497769,15.6000003814697,20.6000003814697,18.5,0.974805727131341,24.7000007629395,29.8000011444092,26.7000007629395,1.10113808446111,17.5,26.8999996185303,22,1.71112295358593,4.569999695,17.05999947,10.60499954,2.73673152004928
"Gutianshan","10",17.2185717855181,12.7871430260794,21.6957144873483,60.1400012697492,4814.00008840859,694.279984154,0,5276.20008277893,26.1000003814697,82.3000030517578,59.0500011444092,10.4051051299147,6,11,9.10000038146973,1.08062554112161,0,0,0,0,0.200000002980232,195.199996948242,64.3500003814697,43.4497792979665,10.4000005722046,15.5,12.75,1.20913448890937,14.9000005722046,19.5,17.1000003814697,0.973160600979266,10.4000005722046,15.5,12.75,1.20913448890937,18.8999996185303,23.8999996185303,21.7000007629395,1.0045455825006,11.1999998092651,18.8000011444092,14.8500003814698,1.63144577249745,0.170000002,17.44999886,9.9149999615,3.49456962222969
"Gutianshan","11",11.3671430724008,6.94428581510271,15.8357145718166,55.7814291545323,4787.00010800362,775.449985282,169.829997003078,3606.00006222725,30,78.4000015258789,55.7000007629395,10.2290053750511,5.59999990463257,11.6000003814697,9,1.24047012650042,0,9.46000003814697,2.03499990701676,2.03102120281393,3.70000004768372,178.900009155273,68.9000015258789,44.0923234508924,3.10000014305115,9.90000057220459,6.95000004768371,1.44097755385132,7.80000019073486,13.8000001907349,11.3000001907349,1.1848954672118,3.10000014305115,9.90000057220459,6.95000004768371,1.44097755385132,12.5,18.3000011444092,15.8000001907349,1.22545895965681,7,13,10.2000002861023,1.43572868093939,2.690000057,20.18999863,11.87499952,3.93290085910365
"Gutianshan","12",5.89142867497035,1.58285716995597,10.2385715757097,54.337143598284,3709.30007255078,867.529987125,962.849974632263,2960.50004249811,26,79.5999984741211,52.6000022888184,12.2043490853361,5.70000028610229,12.1999998092651,8.75,1.58978365252305,4.26999998092651,24.0299987792969,13.5199995040894,4.07737963386184,1.30000007152557,131.100006103516,41.3000011444092,37.3210722819321,-2.90000009536743,5.59999990463257,1.65000003576279,1.60442971412678,1.70000004768372,8.90000057220459,5.90000009536743,1.27560648890055,-2.90000009536743,5.59999990463257,1.65000003576279,1.60442971412678,6.30000019073486,13.8000001907349,10.1000003814697,1.41485823879091,4.30000019073486,9.60000038146973,6.5,1.1533558984156,1.669999957,21.06999969,11.944999695,4.56327166925294
"Haliburton","01",-11.4057144709996,-17.1571431432452,-5.69428581339972,68.6314299992153,7148.60013771057,1249.479976658,2167.91999435425,344.100007668137,57.4000015258789,80.7000045776367,68.8000030517578,4.42881030141655,8.80000019073486,14.4000005722046,11.3500003814698,1.32710552654915,30.4099998474121,31,31,0.103699357896885,31.8000011444092,181.5,99.4000015258789,29.4398636045573,-24.8000011444092,-10.9000005722046,-16.9499998092652,3.187774306201,-18.2000007629395,-6.09999990463257,-11.2000002861023,2.72662058656921,-24.8000011444092,-10.9000005722046,-16.9499998092652,3.187774306201,-11.6000003814697,-1.20000004768372,-5.70000028610229,2.36299286967259,1.30000007152557,4.40000009536743,2.65000009536744,0.677440392734089,8.710000038,28.59000015,18.16499996,3.75415084793621
"Haliburton","02",-9.44571443285261,-15.8271431241717,-3.12142864497644,63.4171439034598,5204.30008220673,939.399982419,1972.08999061584,853.100010186434,47.7000007629395,76.5,63.8500003814697,5.18025771105935,8.60000038146973,16.2000007629395,12.6999998092651,1.41144387583617,27.25,29,28,0.467924617857483,13.4000005722046,132.5,71.7999992370605,25.8209770107249,-23.3999996185303,-9.60000038146973,-15.1000003814697,3.07462368181739,-16.3000011444092,-4.09999990463257,-8.95000028610229,2.6654356091459,-23.3999996185303,-9.60000038146973,-15.1000003814697,3.07462368181739,-9.30000019073486,2.20000004768372,-2.90000009536743,2.41546309915389,1.60000002384186,4.5,2.90000009536743,0.673068119526035,7.009999752,21.52000046,13.414999965,3.06435039607548
"Haliburton","03",-4.24571435600519,-10.5057144709996,2.01000005709273,62.3657156808036,6027.00010871887,932.669980032,2091.37996673584,1956.10003954172,48.9000015258789,75.7000045776367,61.75,5.83907166810371,8.10000038146973,15.6999998092651,12.8000001907349,1.51599136407668,24.6000003814697,31,30.2749996185303,1.28263482851997,27.6000003814697,154.600006103516,86.2500038146973,29.3377390091413,-17.3999996185303,-3.40000009536743,-10.5500001907348,2.63096863823498,-9.5,2.5,-4.65000009536743,2.21900135047501,-17.3999996185303,-3.40000009536743,-10.5500001907348,2.63096863823498,-1.70000004768372,9.30000019073486,1.65000003576279,2.02628745641915,2.5,5.70000028610229,3.85000002384186,0.673363394161035,4.880000114,19.51000023,13.474999905,3.06267863352989
"Haliburton","04",4.22571435400418,-1.94571431641068,10.4000001975468,60.3085723331996,5673.90009307861,855.099979444,1499.64996623993,4545.00008583069,46.9000015258789,73,60,5.06993824575616,9.90000057220459,14.5,12.25,1.15256127829363,14.7599992752075,25.8199996948242,21.7700004577637,2.48239255587347,30,143.400009155273,80.5000038146973,24.1900908391383,-5.40000009536743,1,-1.80000007152557,1.41325873813687,0.600000023841858,7.5,4.30000019073486,1.63003387898513,-5.40000009536743,1,-1.80000007152557,1.41325873813687,6.30000019073486,14.5,10.25,2.00282408045239,4.20000028610229,8.10000038146973,5.70000028610229,0.754872396020425,5.659999847,19.38999939,12.17999983,2.8089300577098
"Haliburton","05",11.4000001294272,4.55714290312358,18.2942860194615,57.9628580365862,6384.20009231567,888.469980741,469.979986190796,7235.40007686615,43.4000015258789,70.5,57.7999992370605,5.73600798910252,11.1999998092651,16.8000011444092,13.6999998092651,1.29146268361884,1.00999999046326,15.2599992752075,5.95499992370605,3.47677265835109,33.5,160.300003051758,88,30.4462324135714,1,7.90000009536743,4.75000023841857,1.63277763378675,7.40000009536743,15.3000001907349,11.4000005722046,1.81858364567745,1,7.90000009536743,4.75000023841857,1.63277763378675,13.8000001907349,22.8000011444092,18.2500009536744,2.18485474263938,6.5,12.1000003814697,9.05000019073487,1.36048116336511,5.489999771,17.51000023,12.699999335,3.01759112594555
"Haliburton","06",15.7771432195391,9.23714303970337,22.3700003760202,57.8957150050572,6515.0001411438,877.179979793,30.4499992970377,7635.00014305115,45.7000007629395,70,58.5,5.57934696571242,10.6000003814697,16.3999996185303,13,1.19184686455494,0,3.60999989509583,0.109999999403954,0.678422601068701,36.7999992370605,184.400009155273,89.6500015258789,32.9237122639068,5.90000009536743,12.3000001907349,9.30000019073486,1.28313156476593,12.8000001907349,18.7000007629395,15.9000005722046,1.18213418773805,5.90000009536743,12.3000001907349,9.30000019073486,1.28313156476593,19.1000003814697,25.1000003814697,22.3999996185303,1.35895845744953,10.1000003814697,16.5,13.6999998092651,1.21329849848277,6.519999981,19.02000046,12.154999735,3.2090467348635
