sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
La_Planada,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.483,21.342,21.158,21.125,21.242,21.242,21.067,21.133,21.058,21.175,21.025,21.392,21.175,21.192,21.233,21.492,21.35,20.842,21,21.3,21.408,21.858,21.583,21.433,21.517,21.692,22.25,21.567,21.842,22.542,22.283,22.292,21.575,21.767,21.233,21.567,21.792,21.633,21.583,20.933,20.95,21.092,22.383,22.092,21.842,21.85,21.825,21.45,22.083,21.175,21.733,21.467,21.083,21.208,21.717,21.158,20.183,21.292,20.583,20.158,19.708,20.633,21.333,21.133,21.375,21.175,21.075,21.375,22.3,20.817,21.15,21.2,22.3,21.2,20.817,21.283,21.375,21.45,21.317,21.333,21.575,20.533,21.033,21.417,20.608,20.542,20.967,20.892,20.75,20.4,20.275,20.442,20.233,20.242,21.558,21.258,20.708,20.858,20.933,21.442
Laupahoehoe,21.717,21.425,21.65,21.65,21.9,22.175,22.05,21.358,21.45,21.383,21.35,21.525,21.625,21.642,21.958,21.458,21.892,22.467,22.1,22.392,22.392,22.125,22.208,22.008,22.158,22.625,22.35,21.942,22.133,22.383,22.467,22.267,21.658,22.658,22.433,22.483,22.65,22.942,22.125,22.908,22.333,22.067,22.192,21.917,22.258,22.342,21.983,21.958,21.375,22.183,22.375,21.592,22.025,22.233,21.267,22.117,22.142,22.442,22.75,22.35,22.717,22.667,23.092,22.358,22.658,23.042,23.75,23.892,22.758,22.558,22.633,22.608,22.825,23.333,22.292,22.292,23.683,23,22.567,23.217,23.058,22.45,22.708,22.542,21.833,23.208,22.575,22.825,22.108,22.442,22.908,23.042,22.483,22.975,23.8,23.433,23.517,22.075,21.725,22.35,22.408,22.767,23.325,23.525,22.925,22.333,22.608,22.317,22.017,22.317,22.333,22.117,22.758,22.833
Palamanui,20.442,20.117,20.367,20.383,20.525,20.867,20.767,20.1,20.158,20.075,20.117,20.283,20.375,20.367,20.667,20.217,20.625,21.108,20.817,21.092,21.067,20.817,20.908,20.7,20.85,21.317,21.042,20.658,20.85,21.067,21.125,20.933,20.342,21.342,21.125,21.133,21.25,21.575,20.817,21.575,21.033,20.775,20.917,20.608,21,21.042,20.708,20.658,20.183,20.858,21.142,20.142,20.725,20.808,20.283,20.7,20.942,20.75,20.95,21.067,21.475,21.242,21.275,20.983,20.967,21.617,22.167,22.133,21.158,21.017,20.975,21.2,21.575,21.658,21.092,21.292,22.283,21.883,21.508,21.983,21.792,21.217,21.383,21.725,21.15,22.4,21.767,22.192,21.417,21.533,22.05,22.025,21.433,21.792,22.15,22.092,22.25,21.408,21.05,21.592,21.683,21.9,22.342,22.208,21.658,21.05,21.375,21.117,20.883,21.1,21.175,20.892,21.458,21.608
Speulderbos,13.3,12.425,13.242,13.467,12.975,13.133,12.633,12.55,12.308,13.342,14.15,13.225,13.683,13.767,12.725,12.917,12.417,13.367,12.092,13.592,14.508,12.342,12.7,12.483,13.2,13.392,12.725,13.492,12.633,13.808,12.8,13.433,13.208,14.358,13.642,13.283,13.308,13.792,13.508,12.058,12.425,12.217,13.825,13.292,14.008,12.975,13.808,13.975,14.308,13.442,13.775,12.967,13.883,12.817,12.908,12.033,13.6,12.942,14.433,13.333,13.675,11.767,11.8,12.992,12.408,13.192,13.817,12.908,13.433,12.95,13.683,12.842,13.483,13.725,13.958,14.175,13.55,12.733,12.233,13.025,13.025,14.208,14.117,13.192,12.308,12.967,12.45,13.992,14.875,14.908,13.508,14.408,13.408,14.425,14.375,12.433,14.175,13.783,14.883,14.625,14.258,14.617,14.892,14.292,14.617,15.158,15.167,14.658,14.667,13.092,15.017,14.325,13.775,15.733
Wytham_Woods,13.458,12.842,13,13.325,13.142,13.775,13.1,13.383,12.817,13.117,14.308,13.342,13.75,14.042,13.4,13.342,12.592,13.608,13.05,13.692,15.125,13.108,13.533,13.3,13.567,14.025,13.292,14.283,13.792,13.8,13.108,13.475,14.225,14.492,14.025,13.8,14.092,14.325,13.883,13.675,13.192,13.275,14.483,13.9,14.642,13.542,13.942,14.492,15.267,13.692,13.433,13.6,14,13.2,13.692,12.883,14.133,13.283,15.075,13.65,14.233,12.558,12.242,13.467,12.95,13.392,13.617,12.992,13.392,13.758,13.767,13.158,13.842,13.575,14.208,14.4,13.325,13.475,12.9,13.358,13.158,13.942,14.025,13.983,12.8,12.758,12.958,13.775,15.083,15.275,13.625,13.975,13.592,14.367,15.233,13.558,14.992,14.567,14.908,14.333,14.025,14.583,14.875,14.375,14.417,14.758,14.783,14.058,14.342,13.267,14.983,13.85,13.8,15.258
Haliburton,9.925,9.625,10.033,7.9417,9.4917,10.633,9.0333,10.3,9.6083,10.308,10.775,9.45,11.292,10.2,10.9,9.9583,8.0917,10.067,11.058,9.925,12.075,10.925,10.008,9.4333,9.8333,8.6667,10.4,9.7583,9.6833,10.883,12.25,11.3,10.558,9.45,9.7667,9.6833,10.7,11.242,9.85,9.25,10.967,10.725,9.1,10.717,10.183,11.125,10.342,10.908,11.533,9.925,10.4,11.175,11.708,9.9583,11.217,9.9083,10.592,9.8333,10.15,10.025,10.3,9.9167,9.95,10.758,9.5083,9.9333,9.5917,10.1,10.25,9.7833,10.342,8.875,10.65,9.4667,10.667,9.25,9.85,9.2333,9.8333,9.1583,9.9333,10.117,10.792,10.5,9.825,10.333,11.8,10.883,9.9583,11.317,11.583,9.4917,9.725,10.025,9.9417,9.3667,9.6417,12.25,12.075,10.383,11.75,11.208,10.083,9.85,10.992,11.525,10.6,10.167,9.7583,11.417,11.367,12.567,10.2,9.725
Harvard_Forest,13.625,13.908,14.142,12.475,13.558,14.258,12.95,14.842,14.083,14.4,14.492,13.75,15.342,13.55,14.317,13.3,12.433,14.017,14.475,13.617,15.292,14.15,13.942,13.692,14.192,12.958,14.475,14.092,14.408,15.033,15.275,14.717,14.342,13.967,13.858,14.217,14.667,15,14.275,13.075,15.208,14.8,13.958,14.733,14.617,15.333,14.892,15.05,16.625,14.842,14.983,15.358,16.325,14.617,14.767,14.042,15.783,13.383,15.1,14.583,14.658,14.158,14.75,15.033,14.283,14.867,13.908,14.342,14.408,14.333,14.467,13.167,15.333,14.575,14.967,14.742,14.858,14.283,14.825,14.733,15.05,14.817,15.375,15.308,14.9,14.958,15.35,14.942,14.533,16.158,16.242,14.217,15.083,14.692,14.817,14.475,14.458,16.108,15.967,14.692,15.675,15.642,14.275,14.733,15.15,16.083,15.233,15.158,14.5,16.433,15.675,16.717,15.2,14.708
Wabikon,10.017,10.45,9.2583,8.3833,9.5833,10.383,8.8667,10.858,10.075,11.242,10.542,9.1,10.45,9.9833,10.2,9.1833,7.6667,9.9417,10.025,10.175,11.642,9.975,10.033,8.6833,10.408,8.9167,9.85,9.9417,9.375,10.942,12.467,10.092,10.2,9.6083,8.8,9.225,9.6583,10.242,10.392,8.6583,10.858,10.042,9.6167,10.883,9.525,11.15,10.283,10.917,10.942,8.4917,8.7083,10.917,11.175,10.058,10.983,10.267,10.142,10.092,9.975,9.825,10.525,9.6667,10.508,10.783,9.425,9.9083,9.5,10.517,10.067,10.383,10.017,8.9833,10.85,9.975,10.592,10.308,10.758,9.9,8.95,10.092,10.758,9.5917,10.558,10.725,9.7417,10.75,11.708,10.867,9.7667,11.267,10.7,9.625,9.3917,10.175,9.6167,8.5833,9.6167,12.042,11.125,9.8667,11.475,10.775,10.542,10.608,11.525,12.117,10.533,8.9417,9.1583,11.158,9.9083,12.267,8.875,8.0083
Changbaishan,7.5917,7.0917,7.2333,7.275,7.1167,6.4667,6.8167,6.575,6.7,5.725,5.9167,5.95,6.2667,6.7667,4.9333,6.275,6.2667,6.1417,6.775,7.2417,6.8,6.6417,6.3667,6.7333,6.9333,6.6417,6.6917,5.925,6.2667,6.9167,5.325,6.6333,6.0833,6.4,6.9917,5.6917,6.3583,7.2917,7.7333,7.2833,6.4417,7.1667,7.7833,7.1333,6.1417,7.325,5.675,8.0417,7.1833,7.475,7.5667,6.8583,6.9083,5.725,7.0417,5.525,6.1,7.2833,7.5167,6.8583,8.0917,7.025,7.3833,6.3417,6.4333,6.3417,7.3,7.0417,5.7,6.7667,6.1833,6.6167,7.3917,6.3167,7.6917,6.25,7.15,7.3917,7.1,6.3083,6.7,7.9417,7.15,6.375,6.475,6.1667,6.6,7.0417,8.0167,7.4917,6.85,7.0167,6.7917,7.7333,7.3833,7.1083,7.7,8.0167,7.9583,7.0583,7.8833,7.65,7.7417,8.6,7.025,7.3167,7.8833,8.125,6.8917,6.2917,6.8583,5.95,6.5083,7.8
Donglingshan,13.133,13.725,13.392,13.142,13.675,13.658,13.592,13.375,13.533,12.65,12.042,13.117,13.392,13.633,12.417,12.8,12.6,12.492,13.375,13.558,14.092,14.008,13.667,13.75,13.083,13.883,13.392,13.783,13.283,13.917,13.492,13.758,12.608,12.842,14.325,13.242,13.758,13.983,14.15,14.442,14.867,14.975,15.083,14.583,15.117,14.9,13.092,14.717,14.217,14.3,14.142,13.058,13.667,12.792,13.908,12.342,13.075,13.642,13.425,14,14.292,14.017,13.817,12.342,14.25,12.992,12.817,13.508,11.975,12.858,13.208,13.433,12.958,12.967,14.075,12.283,13.2,13.442,12.992,13,13.925,14.517,14.592,13.317,12.775,13.8,14.008,13.908,14.458,13.833,13.7,14.025,13.983,14.733,14.408,13.608,14.358,14.425,14.417,13.933,14.05,14.067,13.633,14.567,14.358,14.608,15.133,14.408,14.558,13.617,14.383,13.833,14.167,14.75
Utah_Forest_Dynamics_Plot,17.392,16.908,16.458,17.458,16.617,15.483,16.475,16.15,16.592,18.375,16.417,15.492,15.517,16.783,16.317,16.442,16.458,16.358,16.775,15.008,16.192,15.3,15.592,16.467,15.958,17.058,16.25,16.258,15.958,15.825,16.658,15.75,16.775,18.75,16.65,17.283,16.175,16.475,17.208,16.975,15.258,16.4,17.158,15.467,15.883,16.317,16.4,16.1,15.858,17.817,16.283,16.258,17.242,17.517,15.875,17.133,15.55,17.233,17.508,17.3,16.45,16.9,16.667,15.5,15.175,16.817,15.867,15.675,16.067,16.092,15.258,16.075,15.233,16.683,15.075,16.55,16.867,15.883,15.983,16.392,17.075,14.375,15.117,15.017,15.883,17.083,16.275,16.817,17.258,16.608,16.133,16.833,15.983,16.942,17.158,17.767,15.933,15.258,16.217,16.642,16.908,16.442,17.133,15.9,16.492,16.758,17.225,16.342,16.35,16.575,16.467,18.683,16.708,18.383
Michigan_Big_Woods_(E.S._George_Reserve),14.917,15.067,14.667,13.367,14.517,15.45,13.175,15.233,14.417,14.75,15.367,13.583,15.683,14.55,13.892,14.325,12.283,14.817,15.367,14.158,16.225,15.458,14.55,13.425,14.717,13.325,14.992,14.375,14.25,15.683,16.733,15.367,15.792,15.567,14.217,14.983,14.608,16.333,16.042,13.958,16.1,15.083,14.542,15.317,14.517,16.425,14.142,14.825,16.408,14.75,14.642,16.158,16.792,15.333,16.133,15.383,15.033,14.608,15.467,14.458,15.25,14.892,15.167,15.867,14.442,14.642,14.342,14.933,14.75,14.933,15.467,13.842,15.575,14.433,14.625,14.508,14.375,13.658,13.642,13.742,14.158,14.175,14.875,14.842,14.358,14.658,16.017,15.242,14.033,15.742,16.008,13.942,13.925,15.817,15.367,14.7,14.117,16.975,16.017,14.942,15.975,16.133,14.867,15.175,15.508,15.917,15.725,15.183,14.642,15.567,15.058,16.858,14.625,13.692
"UMBC-University_of_Maryland, Baltimore",16.783,17.125,17.092,15.85,17.042,17.7,16.533,17.767,17.558,17.317,17.908,17.067,18.833,17.358,17.283,17.142,16.108,17.717,17.958,16.917,19.033,18.158,17.925,16.7,17.875,16.767,17.892,17.725,18.2,18.95,19.142,18.775,18.483,17.717,17.208,17.708,17.892,18.625,18.742,16.867,19.158,18.625,18.708,18.467,18.617,19.592,18.392,18.433,19.733,18.183,18.7,18.692,19.617,18.858,18.35,18.15,18.533,16.917,19.175,17.958,18.225,17.725,18,18.658,18.258,17.725,17.592,18.425,18.1,18.267,18.217,17.658,18.717,18.45,18.55,18.225,18.675,17.7,17.8,18.217,18.067,18.15,18.567,18.167,19.042,18.942,19.008,18.625,17.917,20.4,20.35,18.075,18.492,19.175,19.267,17.992,18.55,19.858,18.792,17.883,19.133,19.367,17.267,18.267,18.592,19.875,19.15,18.883,18.017,19.083,19.567,20.25,18.225,17.5
Ngel_Nyaki,29.467,29.467,29.5,29.417,29.492,29.633,29.5,29.417,29.558,29.467,29.508,29.717,29.558,29.725,29.517,29.517,29.517,29.517,29.517,29.517,29.517,29.517,29.775,29.625,29.208,29.892,29.875,29.367,29.017,29.867,30.233,30.083,29.733,30,30.108,29.717,29.917,30.283,30.058,29.517,30.475,30.367,29.733,29.8,29.608,29.742,30.008,29.292,29.883,29.283,29.358,29.308,29.142,29.458,29.017,29.233,29.367,29.725,29.7,29.675,29.383,29.242,29.892,29.217,29.55,29.6,29.167,29.308,29.925,29.767,29.408,29.817,29.908,28.867,28.775,28.5,29.525,29.4,29.933,29.65,29.708,29.242,29.683,29.617,29.283,29.625,30.325,29.392,29.2,29.692,29.708,29.533,29.833,29.583,29.883,29.867,29.892,30.483,29.967,29.65,29.55,29.783,29.942,30.067,30.225,29.875,30.058,29.667,30.358,30.142,30.1,29.642,29.608,29.683
Baishanzu,17.642,18.725,17.675,17.725,18.142,18.217,17.767,17.925,18.058,17.533,17.658,17.95,17.675,18.542,18.425,18.275,17.308,17.667,18.183,18.05,18.292,19.058,18.908,18.017,17.867,18.517,18.375,18.25,18.25,18.05,17.242,17.583,17.942,18.075,18.592,18.517,18.625,19.483,18.883,19.125,19.633,19.342,19.808,19.15,18.883,19.858,18.6,18.367,18.825,18.617,18.275,17.9,17.742,18.042,18.692,18,17.942,18.4,18.417,18.683,18.558,18.092,19.142,18.467,17.817,18.892,18.542,18.158,17.742,17.475,18.883,18.192,18.2,18.208,17.925,17.767,18.442,18.625,18.942,18.458,18.3,18.367,18.758,17.717,18.392,18.742,18.892,18.45,17.825,18.3,18.2,17.958,18.075,18.433,18.108,18.217,18.042,18.817,18.717,18.1,18.675,18.85,19.625,19.383,18.433,19.208,19.533,18.867,19.042,18.575,18.383,18.05,19.275,18.8
Daxinganling,1.675,0.59167,1.7417,0.45,1.0417,1.1583,1.45,1.65,0.2,0.98333,1.1583,-0.091667,0.56667,1.4417,-0.625,0.66667,0.94167,1.25,1.0667,1.45,1.35,-0.25833,0.475,0.56667,2.2333,1.2417,1.425,0.49167,0.65,1.4667,0.94167,1.6917,1.4,1.65,1.3083,0.46667,0.74167,1.9,2.1083,1.0417,0.66667,0.9,2.55,1.9667,1.2417,1.2417,1.25,3.125,2.675,1.7667,1.6833,0.59167,2.0333,1.1,1.6917,0.11667,0.99167,1.2917,2.1583,0.56667,1.8167,1.75,2.2333,1.4083,2.96E-16,0.15833,2.5917,2.2583,-0.61667,1.0167,2.0917,0.45,2.475,1.3667,3.125,1.3417,0.85,1.6333,1.5333,1.2417,1.8917,2.4667,2.0333,1.3333,1.4417,2.8333,0.84167,2.475,3.0917,2.95,1.65,2.4417,2.4,2.05,3.4583,2.0167,2.725,2.4083,1.8417,2.1667,2.5,3.4167,2.875,2.85,2.6,1.2583,3.3667,3.1083,1.2583,1.4417,3,1.475,1.675,2.7417
