sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Zofin,691.7,609.8,753.5,644,637.3,813.5,683.4,543,760.8,912.1,615,780.2,638.9,660.2,850.2,774.2,572.7,753.3,819.2,756.5,602.6,770.7,662.6,501.4,735.5,847.5,607.4,749,647.2,764.5,670.9,626.2,651,573.9,645.4,705.3,765.7,703.5,907.8,785.1,877.3,620.1,648.5,931.5,675.3,701.1,610.6,689.3,748.8,724,623.6,752.1,588.9,849.4,864.3,740.9,683.5,774.7,730.1,800.6,700.3,665.2,561.8,740.1,851.5,912.2,711.2,617,611.8,737.1,638.1,655.5,596.8,845.1,702.5,763.1,809.7,579.5,826.7,708.2,754.7,622.7,621.7,676.2,740.9,673,755.7,765.1,655.9,651.3,653.3,639.4,699.4,580.8,833.7,817.3,743.6,744.1,698.7,633.9,807.2,929.8,564,712.2,837.9,800,850,734.4,801.2,878.3,631.5,736.6,892,785.6
Santa_Cruz,553.6,635.3,612.7,668.8,523.6,790.5,713.6,521.8,1056.4,408.9,809.8,454,588,736,788.9,876.6,323.2,606.5,587.4,579.2,621.8,780.4,342,588.3,602.9,784.9,751.6,589.1,321.2,519.9,679,393.1,523,501.6,644.1,736.1,803.6,715.5,369.9,1111.3,1128.8,756.7,579.8,782.1,780.4,417.9,426.9,532.9,493,811.8,560.1,853.5,322.9,574.9,608.7,467.4,654,978.7,407.9,551,468.3,750.7,705.1,551.9,674.5,507,807.7,559.8,915.8,787.3,344.6,503.4,983.5,562.4,559.3,306,406.4,837.5,767.4,604.3,734.6,1067,1260.1,426.1,411.1,683.7,533.3,415.5,372.8,330.2,545.9,643.2,770.4,566.3,869.4,961.6,612.6,1060.1,579.8,787.4,814.6,633.7,566.4,636.5,867.9,722.4,360.8,515.6,541.8,817.7,520.4,671.7,125,607.8
Wind_River,2010.5,2331.1,1781.1,2064.3,1556.2,2038.6,1843.5,1610.2,1769,1540.5,1318.2,1930.1,1506.7,1587.1,1829.3,2126.5,1981.8,1654.1,2119.5,1934.7,2238.2,1466.9,1743,1422.7,1569.8,1606.5,1901.7,1574.9,1225.5,1145,1805,2046.6,2458,2006.2,1197.8,1696.1,2224.8,1592.8,1349.9,1827.9,1548.1,2178.4,1744,1119.7,2093.6,1999.4,1948.2,2523.2,1751.3,2484.4,2110.5,1124.9,2260.9,1895.9,2158.9,1781.8,1846.7,2114.7,1688.7,2144.8,2246.5,1862.8,1633.8,2215.4,1544.5,1736.4,1649.9,2180.2,1627.6,2087.8,2182.3,2166.9,1978.5,2077.3,2240.6,1445.7,1849.7,1354.6,1705.1,2110.5,1861.2,1927,2218.8,2064.7,1391.6,1867.4,1604.6,1739.7,1477.8,2019.8,1623.9,1667.8,1458.3,2017.7,2451.9,2990.9,2080.4,2259.8,1861.6,1529.8,1671.8,1519.6,1963.3,1512.7,1765.4,2250.2,1881.5,1710.6,1790.7,2078.9,1785.5,2318.1,1197.8,2015.4
Yosemite_National_Park,651.2,755.6,734.2,1173.6,733.7,1556.8,1213.9,550.8,1717.7,589.7,1183.2,588.9,865.2,995.7,853.7,1217,553.5,935,690.7,983.6,827.7,1044.4,654.4,676.3,872.6,929.9,1024.6,713.3,648.2,751.4,933.4,663.2,755.4,748.6,979,1258.4,1130.4,1352.9,629.9,1444.3,1285.2,994.2,930,1008.5,1241.7,850.8,494.6,878.2,698.3,1507.1,945.7,1134.1,615.9,942.8,1029.5,714.8,918.7,1075,653.6,821.7,583.5,877.1,1268.5,1149.8,1028.6,663.6,1156.4,874.7,1477.3,1174.7,811.3,624.5,1183.3,879.1,1048.4,458.3,723.8,1321.2,1104.6,1152,1028.1,1705.6,1851.2,740.9,761.1,1046.4,735.5,677.7,701.3,654.6,901,865.5,1054,876.2,1382.3,1669.4,817.1,1528.4,778.7,1046.3,1055.9,877.6,858,758.2,1071.4,919.9,309.6,729.9,489.5,988.5,763.1,902.7,316,684.2
La_Planada,1835.3,1555.9,1513.8,1602.1,1534.8,1459.7,1740.3,1969.7,1742.3,1731.1,1506.7,1627,2092.1,1443.9,1938.8,1836.2,2230.4,1758.8,1710.9,1333.7,1945.3,1454.7,1203.1,1765.5,1669,1190.2,1889.6,1935.1,1631.7,1523.9,1505.3,1760.6,1777,1995.9,1796,1299.3,1831.4,2190.6,1475.9,1474.1,1319.9,1176,2050.8,1443.1,1608.7,1323,1674.3,1236.3,1667.7,2296.8,1641.9,1589.9,1977.6,1704.9,2071.5,2069.5,1316.4,1518,1606,1444.8,1362.8,1480.5,1327.1,1497.9,1468.5,1499.9,1367.3,1466.5,1767.4,1714.6,2243,1795.4,1977.9,1957.7,2067.3,1459.6,1431.9,1692.3,1454.2,1532.3,1753.8,1700.3,1434.2,2068.9,1356.2,1453.4,1497.4,1768.7,1291.3,1404.7,1242.1,1562.1,1563.7,1698.5,1301.2,1219.8,2250.5,2688.7,1971.7,1356.4,1520.4,1410.1,1581.1,1466.8,1530.4,1626.8,1490.5,2278.3,1000.7,2062.7,1444.6,1664.4,1140.4,1603
Laupahoehoe,2255.1,3026.8,2170.7,2251.3,2108.2,1710.6,2519.5,2234,1934.6,2602.5,2979.9,2068.2,2114.9,3333.4,2163.3,2509.8,1583.1,3546.6,1300.8,1577.3,2416.7,2620.6,3314.9,1680.5,1807.1,1349.2,2504.9,2081.4,2370.4,3087.7,1976.5,2400.2,1801.3,2400.1,2371,3156.5,3210.2,2867,2655.2,1977.2,2385.7,2382.7,1967.5,2336.4,2075,2448.2,2257.6,2497.3,1921.1,2333.9,2343.6,2035.4,1291,2361.3,2131.5,2639.6,2352.3,1930.8,1962.4,2196.8,1912,1206.1,2124,2688.3,2084,2231.3,2517,2209.1,2875.7,2572.2,1966.7,1782.7,1871.9,1852.4,2014.5,2206.4,1719.7,2029.9,2898.8,2357,1431.6,3482.6,1443.9,1651.5,2050.9,2545.7,2351.6,2246.9,2825.8,3334.7,2521.7,1817.6,1852.8,2821.9,1379.1,2090.2,2103.5,1517.5,1957.2,2068.7,1745.6,2089.2,1323.3,1850,1950.4,2053.2,1728.8,2131.1,2151.3,1052.7,1650,1516.5,1726.8,1929.7
Palamanui,1955.6,2626.7,1393.8,2249.1,1506.3,1707.7,1898.6,857.5,1236.7,1604.3,1831.5,940.7,1330,2768,1671.9,1712,1776.8,2470.2,606.5,1170.2,1645.1,1655,1752.1,1473.4,1539.3,1379.9,2291.9,1872,2486.3,1771.7,1401.3,1710.7,1187.7,2050.3,2435.7,2636.3,2446.2,2336.1,2078.8,1904.8,1705.7,2169.5,1876.3,1664.3,1781.5,1816.9,1691,2010.1,1333.5,2460,1924.6,1675.6,1426.3,2126.2,1491.3,2578.7,1794.2,1982.2,2117.7,1303.1,1942.5,1128.6,2205.5,1817.2,1739.8,1540.2,2377.7,2643.2,1627.2,1694.7,1644.3,1473.5,1372.2,1506.4,1621.9,1320.4,887.6,1896,1905.8,2504.6,1003.2,2377.7,1531.8,804.6,1359.6,1621.3,1956.3,1681.1,2301.6,2398.6,1821.1,1648.3,1487,2009.9,1108.6,1746.1,1768.9,1203,1381.3,1635.5,1300.3,1492.8,1137.2,1877.6,1877.7,1549.1,1268,1462.8,1543.9,890,1346.5,1113.4,1303.6,1592.1
Speulderbos,761.4,616.3,858.4,583.4,728.1,718.2,636.2,620.6,779,794.7,590.6,907.3,694.3,783.3,887.3,846.3,746.3,828.4,708.8,632.9,416.3,682.6,789.6,731.6,888,721.9,826.2,763.6,630.2,887.6,801,746.1,518.9,673.2,851.5,718.4,738.1,738,809,802.8,707.5,722.6,635,811.4,762.7,703.4,669.2,684,622.6,874.7,752.6,765.6,574.1,771.4,667,744.8,836.1,806.1,515.9,873.8,908.4,727.3,710.6,687.3,1050.2,1049.4,830.9,834.2,715.1,848.9,551.7,655,724.3,915.2,627.4,529.5,760.3,646.5,846.2,836.4,916.3,614.5,790.2,806,710.6,734.3,864.3,873.5,655.3,709.8,624.9,829.8,856.5,956.3,746.6,542.8,697.4,1128.2,880.4,873.3,938.9,878.9,623.2,852.7,822.7,741.8,926.8,835.2,756.3,782.9,831.7,842,747,793
Wytham_Woods,588.1,447.3,949.8,601.6,556.7,637.9,706,624.5,727.1,760.8,560.3,856,664.8,779.6,831.1,833.2,658.5,717.3,698.1,672.9,395,697.1,695.2,890.4,705.4,723.9,923.4,607.1,597.5,712.4,718.7,698.1,512.3,583.5,803,676.8,724.8,593.5,796.7,644.4,671.4,686.8,532.9,575,587.2,710,525.3,749,592.1,753.5,886.6,678.6,546.8,756.8,601.2,649.9,732,824.9,638.5,989.8,672.5,650.1,660.6,438.1,679.1,771.9,722.1,833.4,625.7,664.6,761.5,596.3,509.7,810.9,558.7,527.8,734.3,599.4,773.5,653.4,707.2,680.2,596.9,634.7,681.4,726.9,617.2,593,619.1,490.2,545.9,816.6,745.2,725.9,703.5,488.8,637.6,800.9,739.2,857.5,680.7,866.6,532.3,698.4,576.3,708.2,805,773.3,681.8,587.3,575.6,920.6,641.1,877
Haliburton,1047.7,1095.6,897.3,1004.5,1087.1,1044.8,1063.4,1205,1362.4,1189.7,1157,1260.8,805.1,899.6,1036.9,1070.3,1092.2,1088.1,893.8,1024.9,1020.7,1021.9,891.1,795.2,932.7,1022,937.2,1071.8,936,702.1,880.6,765,939.1,953.5,948.5,1026.3,986.6,984.4,939.8,970,973.7,1020.5,1020.1,834.2,1029.7,888.6,1022.4,1129,1018.2,1024.7,1267.5,1061.5,1046.6,1128.5,994.4,992.1,1169.7,893.3,1294.8,1012.8,990.9,974.7,920.5,951.5,1203.6,1133.2,1314.6,951.7,1095.2,1074.6,990.7,1201.1,1161.8,1360.8,1108.5,1069.6,1102,1044.1,1177.7,1356.9,1025.4,1247.3,1140.4,1199.7,1233.2,1214.1,1026.1,1083.4,1157.3,1381.8,1267.6,1225.2,1196.6,1117.3,1266.4,1210.8,1096.9,1129.9,1271,1141.7,1171.8,1067.2,1086.3,1095.8,1091.3,1277.5,1126.5,1186.6,1115.6,1141.8,1299.2,1171.1,1304.3,1310.4
Harvard_Forest,1247.3,1154.2,972.3,975,921.8,1015.7,1097.5,824.2,955.8,842.9,953.8,1022.8,879.2,861.3,1140,1110.2,996.7,979.9,1041.2,1291,1059,1143.8,1079.6,865.5,1018.7,1020.9,1140.1,1028.3,992.1,812.3,1071.4,977.3,1117.3,1078,963.9,1232.8,1241.4,1274.7,941.4,1058.3,801.1,1115.7,920.6,990.2,1260.7,969.7,1057.6,1048.5,922.9,1069.9,1313.5,971.5,1287.8,1244.6,1105.9,1094.1,877.7,1024.9,1244.8,1230.5,946.6,1029.7,836.2,785.9,777.4,850.7,1125.6,1032.3,1175.6,1003.7,940,1302.9,1216.1,1084.7,1404.9,1016.4,1247.1,873.5,1352.2,824.8,1095.2,1040.8,1260.9,1134.3,847.6,1180.8,976.5,978.4,1194.4,1268.7,1248.7,975.5,1027,1168.8,1076.6,1384.9,983.8,1109.1,1110.4,1203,893.9,1178.5,1378,1193.2,1348.7,1312.1,1107.6,1487.9,1266,1086.8,1517.2,1074.6,1195.1,1240.8
Wabikon,776.3,803.1,914.8,889.2,1013,1053,925,925.2,1027.2,663.3,1278.9,867.5,929.2,891.8,957.2,1058.9,699,805.7,828,709.4,644.1,787.4,610.8,710.4,601.7,808.6,671.8,832.2,749.7,648.5,770.3,665.8,664.7,755.6,641.9,632.4,616.2,957,733.6,710.2,802.8,899.2,653.9,664.9,788.4,725.3,590,591.1,745.5,739.9,1018.7,656.5,859.1,864.8,778.5,711,679.2,686.4,1001,878.8,812.1,755.8,572,769.7,857.7,722.5,789.5,891.6,719.7,842.5,787.7,956.5,774.9,679.5,835.3,497.2,818.3,834.7,896.8,802.1,722.5,933.8,943.7,762.9,963.9,682.3,639.7,722.6,491.5,712.1,869.9,694.5,670.9,640.3,834.5,859,667.4,626.1,752.3,804.3,732.2,906,620.8,722.7,734.3,614.8,636.6,627,640.6,924.4,817.5,913.7,938.8,974.8
Changbaishan,471.5,678.6,841.7,796.8,888,660.2,795.4,811.4,927.1,931.3,1027.8,821.6,799.8,1094.6,1001.3,808.4,728.4,995.7,811.4,620.3,694.3,961.1,856.1,540.7,781.8,840.5,1168.4,1049.7,811,728.5,969.4,745.8,900.4,975.9,980.7,894.9,793.6,1030.7,1003.8,709.6,767.2,889.1,1042,752.9,872.4,951.5,921.2,867.7,791.4,735.4,941.9,772.2,956.9,986.6,684.1,1031.6,867.4,696.6,843.7,1105.6,1001.3,1064.1,811.5,947.5,947.3,1065.5,842.1,803.5,787.5,702.6,986.4,972.5,742.5,836.5,880,763.7,657.2,704.4,792.7,794.2,930,835.9,936.7,881,779.3,1177.8,953.2,805.7,826.9,956.2,748.4,843.7,732.4,957.4,1227.8,773,691.2,880.6,888.2,1090.6,821.7,950.9,802.4,785.3,935.7,724.6,884.8,761.1,778.9,1089.7,593.6,1115.3,1091.9,650.2
Donglingshan,494,306.3,393.3,498.2,450,561,441.8,519.7,407,494.8,568.1,551.4,408.7,392.6,463.7,384,666.8,388.1,347.8,159.3,337.1,562.8,393.1,653.7,638.6,351.6,445.7,499.8,542.8,361.2,431.8,490.4,552.2,523.6,344,293.4,513.3,620.8,504.4,417.2,299.9,495.7,401.2,495.3,386.3,467.9,458.5,490.9,605.9,649.5,352.5,390.4,428,757.3,579.6,658.9,484.8,545.7,662.8,419.8,577,365.2,541.6,706.6,258,525.7,533.2,415.1,582.7,474.2,431.6,333,682.6,454.9,276.3,514.7,540,484.5,589.4,399.2,326.2,506.3,471.4,312.3,548.5,409.3,538.7,549.1,396.9,607.9,622.9,479.8,375.4,621.1,508.9,620.4,369.8,608,289.7,400.4,320.1,349,474.5,433.8,334.6,318.4,461.6,544.5,419.9,472.3,564.3,567.8,467.6,395.3
Utah_Forest_Dynamics_Plot,293.5,236.4,310,289.1,370.7,532.8,394.5,349.3,415.1,375.5,344.9,336.4,356.5,372.8,325.1,481.7,307.1,392.9,338.6,409.8,457.4,307.5,335.1,301.7,322,291.8,424.8,287.4,309,307.6,254.7,354.1,236,239.1,280,360.4,353.7,335.5,321.4,326.7,539.3,257.4,283.7,240.7,305.8,402.6,354,259.9,382.2,200.9,333,297,295,247.5,309.4,196.5,444.1,306.5,236.1,212.6,286.9,315.2,385.8,286.4,493.4,320.4,430.9,326.1,359.5,379.5,418.9,389,437.2,301.8,280.5,218.4,213.9,334.4,285.7,402.6,371.3,356.1,432.7,435.7,377.2,360.1,405.5,313.1,240.5,341.4,321.8,383.9,382.5,370.1,385.8,370.8,396.9,485.9,230,373.6,271,195.7,170.1,262.7,457.6,394.9,289.4,278.3,224.8,407,372.3,362.9,334.2,311.2
Michigan_Big_Woods_(E.S._George_Reserve),650.3,874.6,908.5,686.4,910.5,812.2,803,780.6,722.5,660.9,760.6,736.8,681.5,840.8,713.7,889.1,926.8,895,879.9,853.6,850.8,693.6,797.2,671.6,824.8,855.1,848.2,671.3,813,551.6,640.2,888.8,621.1,482.2,653,626.7,899.8,695.8,677.9,820.5,700.1,929.6,814.9,691.5,925.4,609.3,679.8,741.4,846.6,960,898.6,689.6,608,849.5,642.5,710.7,872.8,581.1,901.3,710.7,847.1,641.5,435.2,628.3,790.9,686.4,853.6,972.1,778.5,795.3,603.7,748.9,904.7,719.1,943.7,701.2,896.6,763,803.6,955.1,921.4,921,954.8,767.5,1072.9,898.4,853.8,927.3,902,1184,817.8,984.1,874.7,857.2,872.5,852.9,1003.9,987.5,902,1144.6,923.6,779.5,915.4,863.6,866.7,1190.8,934,1044.6,1036.9,965.5,1103.7,700.2,981.6,961.9
"UMBC-University_of_Maryland, Baltimore",1084.5,1307.6,1166.1,912.6,1188.9,1242.2,1198.9,916.4,892.5,850.4,1157.3,1084,970.7,911.6,1177.7,974.4,1000.1,997.3,1176.5,1223.9,920.1,1014.6,970.2,1264.1,825.8,1096.2,926.7,1092,1033.8,523.4,960.3,1211.3,1268.8,1209.6,1180.9,1052.6,1292.8,850.8,1009.3,1070.7,807.2,1195.1,927.3,1084.6,1185.3,905.5,1069.6,1343,960.1,1167.4,1123.4,1434.9,1217.4,749.8,969.6,1027.3,976.7,1193.2,944.5,1101,994.3,952.4,895.5,869.5,768.6,957.7,935.2,966.7,879.9,965.4,1442.2,1437.7,1161.8,1033.7,1485,1099.1,1025.8,1143,1537.4,825.5,886.8,939.9,1452.6,1059.2,1003.3,909.6,1031.7,961.6,1330.5,1148.6,797.7,1084.7,1201.7,1129.7,1003.1,1559.4,921.1,1022.7,1182.7,1033.1,923.8,1040.4,1566.2,1086.5,1168.3,1074.5,859.1,1107.2,1273.5,1053.3,1329.1,918.4,1236.7,1232.1
Ngel_Nyaki,1627.9,1754.5,1739.2,1673.8,1741.8,1820.6,1346.1,1896.7,1713.3,1517,1922.7,1447,1592.4,1624.3,1424,1953.9,1414.8,2087.2,1796,1549,1495,1940.6,2167.4,1711.7,1902.5,1579.4,1665.3,1756.8,1574.6,1795.4,1852.3,1538.6,1692.7,1589.4,1495.9,1840,1531.3,1243.3,1701.4,1848.8,1794.3,1789.2,1673.8,1570,1454.7,1591,1419.4,1718,1658,1489.3,1929.3,1590.8,1651.7,2224.3,1927.1,1528.8,1876.5,1526.3,1718.9,1651.2,1636.4,1909.8,1566.8,1767.4,1584.2,1753.1,1429.3,1589.7,1611.1,1583.9,1549.1,1803.1,1406.5,1507.1,1735.1,1827,1472.1,1980,1472.3,1661.6,1437.2,1587.1,1305.8,1687.3,1585.2,1604.4,1407.6,1433.6,1499.7,1736,1401.4,1625.2,1766.8,1658.4,1348.2,1946,1735.3,1601.4,1690.3,1642.7,1635.2,1697.6,1679.9,1485,1439.7,1516.3,1656.8,1567,1399.5,1481.6,1182.8,1583.2,1321.8,1493.2
Baishanzu,1593.1,1242.6,1697.3,1348.9,1694.9,1825.2,1568.5,1784.7,1632.1,1549.3,2283.2,1908.4,1365,1991.9,1592.8,1378.8,1563.3,1832.9,1601.9,1919.8,1449.4,1833.4,1369.7,2143.8,1362.8,1386.9,1289.7,1503.4,1413,1519.1,1839.4,2112.5,1806,1451,1915.2,1739.9,2167.5,1354.2,1528.8,1418.6,1815.9,1660.1,1523.2,1901.8,1819.6,2111.8,2126.4,1931.4,2553.3,2276,1756.3,2069.1,1799.5,1889.4,1374.2,1651,1399.4,1575.2,1851.4,1604,1773.6,2047.1,1218.6,1488.9,1658.3,1491.9,1198.6,1671.2,1729.3,1746.4,1054.9,1553.3,2048.8,1520.5,2086.5,1541.9,1535.3,1248.7,1358.6,1607.1,1539.8,1542.8,1830.1,1614.1,1447.1,1244.7,1709.7,1825.1,1768.6,1556.4,1240.5,1928,1772.4,1721.7,1428.1,1431.6,1583.8,1669.6,2087.4,1606.7,1542.7,1722.7,1425.3,1514.4,1523.7,1588.3,1341.1,1574.6,1470.8,2210.1,1329,2207,1298.4,1717.6
Daxinganling,443.3,457,482.4,328.5,330,475.7,364,474.1,350.2,501.2,326.9,367.6,438.4,404.2,498.4,436,393.2,438.7,398.4,480.5,279.8,439.9,451.3,427.2,373.2,485.8,384.4,497.1,574.4,442.2,592.4,430.8,362.2,583.9,394.3,607.2,525,724.5,475.4,471.3,443.5,493.8,484.9,402.8,464.2,453.1,466,544.5,633,447.1,497.6,447.7,466.4,446.9,460.6,525.8,471.6,526.2,544.1,493.9,466.5,540.6,518.8,402,415.5,459.8,457.4,425.3,511.5,498.1,378.6,535.8,413.7,381.9,460,492.7,514.8,456,378.5,479.5,520.6,621.7,522.5,617.1,491.9,336.7,396.9,540.9,489.5,524,523.5,522.1,616.4,468.2,474.2,565.8,438.5,522.4,431.9,454.8,421.8,452.2,559.2,428.5,394.3,460.9,452.8,437.1,580.9,538.5,492.4,649.4,586.3,337.5
