StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
44,4,193903,2.28,44.1,-0.45,0.67,-1.35,-0.23,0,648,-0.67,0.75,0.78,0.3,0.04,-0.31,0.72,32.6,55.6
44,4,193904,3.73,50,-0.1,0.91,0.92,0.5,0,450,0.48,-0.17,0.8,0.82,0.01,0.03,0.25,38.8,61.2
44,4,193905,1.38,64.2,-1.11,-1.11,-3.07,-1.11,71,96,-1.64,-0.91,-1.2,0.17,-0.2,-0.48,-0.02,51.1,77.3
44,4,193906,4.63,72.6,0.14,-0.85,0.43,-0.47,231,0,0.54,-0.8,-0.46,0.13,0,-0.26,-0.16,61.4,83.7
44,4,193907,5.89,72.4,0.82,0.82,2.06,0.82,232,0,1.34,1.14,0.02,0.55,0.68,-0.01,0.17,62.1,82.8
44,4,193908,3.05,74.6,-0.38,-0.38,-1.14,-0.38,298,0,-0.33,0.47,0.61,-0.31,0.47,0.15,-0.31,63.9,85.3
44,4,193909,1.8,67.8,-0.97,-0.97,-1.9,-0.97,117,33,-0.7,-0.91,-0.14,-0.42,-0.02,-0.06,-0.36,55.6,80.1
44,4,193910,3.88,55.8,-0.84,-0.84,0.09,-0.84,8,293,0.48,-0.22,-0.5,-0.34,0.04,0.27,-0.95,43.5,68
44,4,193911,2.25,41.3,-1.03,-1.03,-0.81,-1.03,0,711,-0.2,0.17,-0.39,0.11,-0.51,0.15,-1.03,30.6,52
44,4,193912,1.83,36.5,-1.31,-1.31,-1.17,-1.31,0,884,-0.76,-0.69,-0.23,-0.34,-0.48,-0.15,-0.94,27.4,45.6
44,4,194001,2.06,20.2,-1.38,-1.38,-0.61,-1.38,0,1389,-0.49,-0.92,-0.86,-1.02,-0.79,-0.37,-0.89,11.5,29
44,4,194002,2.52,33.3,0.07,-1.17,0.21,-0.97,0,888,0.2,-0.23,-0.67,-0.77,-0.27,-0.79,-0.82,24.3,42.3
44,4,194003,2.75,38.2,0.01,-1.1,-0.16,-0.9,0,831,-0.28,-0.09,-0.41,-0.43,-0.55,-0.68,-0.75,27.7,48.6
44,4,194004,5.09,47.9,0.92,0.92,2.72,0.92,0,513,1.22,0.74,0.67,-0.08,-0.55,-0.42,-0.33,36.8,59.1
44,4,194005,3.96,61.7,0.88,0.88,0.16,0.88,38,141,0.13,0.9,0.6,-0.02,-0.32,0,-0.4,49.5,73.8
44,4,194006,3.65,71.1,0.82,0.82,0.09,0.82,188,5,-0.02,-0.09,0.61,0.18,0.03,-0.22,-0.37,59.9,82.2
44,4,194007,5.1,73.4,1.25,1.25,1.56,1.25,260,0,0.86,0.47,0.31,0.68,0.07,-0.34,-0.3,61.6,85.2
44,4,194008,5.79,69.8,1.93,1.93,2.41,1.93,158,10,1.02,1.16,0.91,1.06,0.52,0.21,0.21,60.8,78.7
44,4,194009,2.3,63,1.67,1.67,-0.17,1.52,42,102,-0.32,0.36,0.6,0.82,0.5,0.35,0.1,50.4,75.5
44,4,194010,2.56,52.6,1.4,1.4,-0.29,1.05,0,384,-0.14,-0.57,0.12,0.27,0.5,0.09,0.2,41.2,63.9
44,4,194011,4.87,43.8,2.13,2.13,2.6,2.13,0,636,1.23,0.6,0.16,0.72,0.87,0.48,0.39,34.2,53.4
44,4,194012,2.86,38.8,1.97,1.97,0.19,1.97,0,812,0.09,0.95,0.51,0.77,0.94,0.69,0.37,29.5,48.1
44,4,194101,2.42,30.2,-0.05,1.72,-0.14,1.58,0,1079,-0.14,-0.12,0.69,0.41,0.57,0.75,0.27,22.6,37.8
44,4,194102,0.58,30.4,-0.79,0.79,-2.24,-0.45,0,969,-1.84,-1.49,-0.99,-0.46,0.19,0.45,-0.25,20.6,40.4
44,4,194103,1.8,36.6,-1.1,-1.1,-1.17,-1.1,0,880,-1.11,-2.53,-2.35,-0.49,-0.07,0.29,-0.31,24.9,48.3
44,4,194104,2.71,56.5,-1.36,-1.36,-1.11,-1.36,7,262,-0.22,-1.05,-1.94,-0.44,-0.4,-0.15,-0.46,43.2,69.8
44,4,194105,1.59,63.9,-2.15,-2.15,-2.79,-2.15,67,101,-1.47,-1.37,-1.82,-1.93,-1.26,-0.62,-0.5,48.8,78.9
44,4,194106,4.17,69.9,-1.8,-1.8,0.37,-1.57,156,9,0.29,-0.91,-0.96,-2,-1.02,-0.57,-0.58,58.4,81.4
44,4,194107,6.6,74.5,-0.74,-0.74,2.63,0.74,294,0,1.73,1.23,0.19,-0.94,-0.28,-0.28,-0.5,64.4,84.6
44,4,194108,3.71,71.8,-0.66,-0.66,0,0.75,215,0,0.07,0.96,0.89,-0.41,-0.79,-0.59,-0.35,59.5,84.1
44,4,194109,0.79,68.8,-1.51,-1.51,-2.74,-1.16,137,23,-3.09,-1.07,-0.02,-0.64,-1.4,-0.83,-0.41,55.4,82.1
44,4,194110,1.01,61,-2.42,-2.42,-3.19,-2.42,36,160,-1.21,-2.85,-1.86,-1.02,-1.79,-1.17,-0.76,48.2,73.9
44,4,194111,1.57,46,-3.09,-3.09,-2.75,-3.09,0,570,-0.72,-1.46,-2.16,-0.8,-1.67,-1.88,-0.85,32.4,59.6
44,4,194112,3.62,37.9,-2.95,-2.95,-0.55,-2.95,0,840,0.63,-0.14,-0.87,-0.68,-1.1,-1.89,-0.65,28,47.9
44,4,194201,2.09,30.7,-2.97,-2.97,-0.96,-2.97,0,1063,-0.46,0.1,-0.35,-1.56,-1.18,-1.95,-0.64,21,40.4
44,4,194202,1.54,31.1,-3,-3,-1.01,-3,0,949,-0.64,-0.91,-0.25,-1.77,-0.9,-1.8,-0.79,20.7,41.4
44,4,194203,4.78,43.6,-2.1,-2.1,1.76,-1.32,0,663,1.12,0.45,0.11,-0.63,-0.62,-1.02,-0.51,32.6,54.5
44,4,194204,0.89,55.2,-2.89,-2.89,-3,-2.89,0,298,-2.36,-0.36,-0.7,-0.69,-1.76,-1.44,-1.05,41.1,69.2
44,4,194205,4.84,65.1,-2.67,-2.67,-0.23,-2.67,84,81,0.62,-0.59,0.11,-0.15,-1.38,-0.73,-0.97,52.8,77.4
44,4,194206,4.24,71,0.24,-2.15,0.71,-1.79,186,6,0.33,0.54,-0.38,-0.29,-0.75,-0.76,-0.92,60.5,81.4
44,4,194207,4.34,75.1,0.39,-1.76,0.52,-1.12,313,0,0.38,0.4,0.57,-0.01,-0.21,-1.16,-1.07,63.5,86.7
44,4,194208,8.43,71.2,1.92,1.92,4.72,1.92,197,5,1.91,1.78,1.62,1.35,0.9,-0.23,-0.71,61.2,81.2
44,4,194209,3.53,66.1,2.01,2.01,0.88,2.01,87,54,0.33,1.49,1.48,0.91,0.78,0.31,-0.45,54.5,77.6
44,4,194210,11.39,56.1,4.5,4.5,8.08,4.5,9,285,2.62,2.25,2.88,2.7,2.28,1.67,0.58,45.5,66.7
44,4,194211,1.92,45,3.85,3.85,-0.56,3.58,0,600,-0.43,2.15,1.88,2.48,2.19,1.81,0.23,34.6,55.4
44,4,194212,3.47,30.8,3.87,3.87,1.26,3.87,0,1060,0.53,-0.04,2.18,2.8,1.93,1.82,0.36,22.4,39.2
44,4,194301,2.45,33.4,-0.05,3.42,-0.16,3.3,0,980,-0.12,0.21,-0.12,2.67,2.31,1.94,0.35,24.6,42.2
44,4,194302,1.1,35.1,-0.62,2.5,-1.72,1.65,0,837,-1.12,-0.97,-0.36,1.42,2.1,1.82,0.39,24.1,46.1
44,4,194303,3.59,41.5,-0.38,2.42,0.54,1.74,0,728,0.34,-0.43,-0.51,1.44,2.21,1.64,0.58,29.4,53.5
44,4,194304,3.04,48.6,-0.24,2.27,0.31,1.67,0,492,0.03,0.15,-0.45,-0.34,2,1.97,0.6,36.2,61
44,4,194305,4.47,64.5,-0.11,2.14,0.31,1.61,75,91,0.42,0.25,0.34,-0.05,1.29,2,0.93,52.4,76.6
44,4,194306,3.08,75.4,-0.51,1.51,-1.23,0.5,312,0,-0.41,-0.11,-0.15,-0.48,1.16,1.99,0.81,64.2,86.8
44,4,194307,2.71,74.2,-1,0.81,-1.63,-0.74,285,0,-0.84,-0.94,-0.55,-0.78,-0.68,1.62,0.34,62.9,85.5
44,4,194308,1.52,74.8,-2.01,-2.01,-3.35,-2.01,304,0,-1.77,-1.52,-1.6,-0.99,-1.02,0.46,0.13,61.1,88.4
44,4,194309,1.54,63.8,-2.53,-2.53,-2.17,-2.53,52,88,-0.97,-1.87,-1.82,-1.48,-1.61,0.22,0.26,50.5,77.1
44,4,194310,2.98,52.9,-2.5,-2.5,-0.69,-2.5,0,375,0.07,-0.73,-1.59,-1.44,-1.54,-1.44,0.45,41.3,64.5
44,4,194311,3,42.3,-2.48,-2.48,-0.7,-2.48,0,681,0.28,0.11,-0.52,-1.7,-1.18,-1.22,0.57,30,54.6
44,4,194312,1.49,33.4,-2.83,-2.83,-1.81,-2.83,0,980,-1.08,-0.48,-0.4,-1.71,-1.61,-1.79,0.41,21.8,44.9
44,4,194401,2.42,33.3,-2.66,-2.66,-0.39,-2.66,0,983,-0.14,-0.9,-0.5,-1.51,-1.69,-1.78,0.43,23.4,43.2
44,4,194402,2.67,35.2,-2.29,-2.29,0.29,-2.11,0,834,0.31,0.07,-0.58,-0.84,-1.83,-1.45,0.54,25,45.3
44,4,194403,4.86,39.7,-1.3,-1.3,2.27,-0.1,0,784,1.16,0.99,0.73,0.13,-1.18,-1.12,0.54,28.6,50.8
44,4,194404,2.93,50.5,-1.18,-1.18,-0.06,-0.02,0,435,-0.05,0.72,0.7,0.15,-0.95,-1.14,0.75,38.7,62.3
44,4,194405,2.46,68.2,-1.89,-1.89,-2.49,-1.64,139,39,-0.83,-0.76,0.01,-0.4,-0.69,-1.48,0.43,54.9,81.5
44,4,194406,2.14,72.5,-2.52,-2.52,-2.46,-2.52,228,0,-1.25,-1.45,-1.33,-0.55,-0.65,-1.6,0.15,59.8,85.3
44,4,194407,2.44,75.2,-3.17,-3.17,-2.72,-3.17,316,0,-1.07,-1.68,-1.66,-0.93,-1.02,-1.72,-0.06,62.1,88.3
44,4,194408,3.97,72.7,-3.13,-3.13,-0.88,-3.13,241,0,0.21,-0.53,-1.12,-0.89,-1.03,-1.24,-0.58,60.4,85.1
44,4,194409,6.69,66.5,-1.9,-1.9,2.73,-0.73,93,48,1.36,1.14,0.58,-0.38,-0.02,-0.15,-0.08,56.2,76.8
44,4,194410,3.91,53.4,-1.44,-1.44,0.78,0.04,0,363,0.49,1.3,1.15,-0.12,0.18,-0.06,-1.05,41.1,65.8
44,4,194411,1.94,43.1,-1.42,-1.42,-0.38,-0.12,0,657,-0.42,0.06,0.9,0.01,-0.01,-0.28,-1.04,33.4,52.9
44,4,194412,2.92,30.1,-1.07,-1.07,0.63,0.43,0,1082,0.14,-0.3,0.04,0.4,-0.28,0,-1.22,21.1,39
44,4,194501,2.33,27.5,-1.04,-1.04,-0.26,0.31,0,1162,-0.23,-0.14,-0.39,0.63,-0.35,-0.04,-1.2,19.3,35.7
44,4,194502,2.39,34.9,-0.95,-0.95,-0.05,0.33,0,843,0.1,-0.15,-0.07,0.62,-0.1,-0.06,-1.01,24.5,45.3
44,4,194503,1.2,53.3,-2.14,-2.14,-3.85,-1.88,15,378,-1.73,-1.22,-1.29,-0.61,-0.17,-0.77,-1.32,39.8,66.8
44,4,194504,3.2,55.4,-2.24,-2.24,-0.97,-2.24,0,293,0.14,-1.12,-0.92,-0.87,0.14,-0.73,-1.26,42.1,68.7
44,4,194505,4.09,59.6,0.2,-1.8,0.61,-1.47,21,188,0.2,0.16,-0.71,-0.61,0.17,-0.44,-1.3,46.9,72.4
44,4,194506,3.8,70.3,0.31,-1.49,0.39,-0.92,167,8,0.07,0.04,0.04,-0.7,-0.45,-0.2,-1.23,57.8,82.7
44,4,194507,8.55,73.1,2.12,2.12,5.52,2.12,251,0,2.71,1.76,1.67,0.72,0.32,0.91,-0.6,62.7,83.6
44,4,194508,4.16,71.3,2.21,2.21,0.92,2.21,200,0,0.3,1.76,1.48,0.73,0.5,0.91,-0.18,59.3,83.2
44,4,194509,7.09,69.2,3.34,3.34,4.09,3.34,146,20,1.46,1.31,2.39,1.85,1.17,0.96,0.55,58.6,79.7
44,4,194510,0.89,53.6,2.41,2.41,-1.78,1.64,0,358,-1.32,0.58,0.54,1.3,0.81,0.51,0.27,40.7,66.6
44,4,194511,3.55,44.9,2.45,2.45,0.88,1.99,0,603,0.59,-0.5,0.65,1.47,0.95,0.74,0.3,34.1,55.7
44,4,194512,3.82,28.6,2.76,2.76,1.66,2.76,0,1128,0.77,0.81,-0.13,1.77,1.39,0.93,0.63,21.1,36.2
44,4,194601,1.68,33.4,-0.38,2.09,-1.15,1.54,0,980,-0.92,-0.01,0.32,0.5,1.27,0.84,0.53,23.8,42.9
44,4,194602,2.26,35.6,-0.43,1.79,-0.26,1.09,0,823,0,-0.67,-0.02,0.42,1.25,0.83,0.47,24.6,46.6
44,4,194603,2.84,49.9,-0.85,1.14,-1.39,-0.15,7,476,-0.21,-0.19,-0.72,-0.5,1.23,1.06,0.23,38.2,61.5
44,4,194604,1.6,52.3,-1.36,-1.36,-1.8,-1.36,0,381,-1.26,-1.09,-0.97,-0.29,0.01,0.82,0.05,39.5,65
44,4,194605,6.56,61.6,0.96,0.96,2.89,0.96,37,143,1.49,0.53,0.3,0.12,0.47,1.18,0.48,49.9,73.3
44,4,194606,3.33,68.9,0.87,0.87,0.01,0.87,131,14,-0.23,0.88,0.18,-0.32,-0.28,1.15,0.64,56.6,81.2
44,4,194607,4.63,72.3,1.18,1.18,1.19,1.18,229,0,0.57,0.13,0.97,0.15,0.29,0.46,1,60.5,84.2
44,4,194608,3.89,68.5,1.24,1.24,0.57,1.24,125,17,0.16,0.31,0.05,0.18,0.09,0.44,0.99,57.4,79.5
44,4,194609,3.16,66.1,0.02,1.13,0.05,1.07,87,54,0.16,-0.01,0.15,0.22,-0.15,-0.13,0.56,53,79.2
44,4,194610,2.98,57.1,-0.17,0.84,-0.52,0.37,12,257,0.07,-0.04,-0.07,0.52,0.02,0.16,0.42,44.3,69.8
44,4,194611,0.95,47.9,-0.96,-0.96,-2.41,-0.96,0,513,-1.32,-0.73,-0.66,-0.52,-0.29,-0.32,0.28,36.1,59.7
44,4,194612,1.81,38.8,-1.42,-1.42,-1.69,-1.42,0,812,-0.78,-1.45,-1.05,-0.65,-0.38,-0.7,0.22,27.4,50.2
44,4,194701,3.42,38.1,-1.04,-1.04,0.7,-0.58,0,834,0.63,-0.15,-0.84,-0.69,0.05,-0.38,0.33,28.5,47.8
44,4,194702,1.44,27.8,-1.31,-1.31,-1.13,-1.31,0,1042,-0.74,-0.06,-0.54,-0.92,-0.79,-0.52,0.2,17.1,38.5
44,4,194703,1.61,35,-1.6,-1.6,-1.28,-1.6,0,930,-1.29,-1.71,-0.91,-1.49,-1.02,-0.76,0.23,24.6,45.5
44,4,194704,1.96,54.6,-2,-2,-1.7,-2,0,315,-0.87,-1.68,-2,-2.31,-1.46,-0.7,0.06,41.3,67.9
44,4,194705,4.28,61.9,0.12,-1.68,0.36,-1.44,41,137,0.31,-0.33,-0.99,-1.09,-1.27,-1.13,0.02,48.7,75
44,4,194706,3.68,68.3,0.28,-1.33,0.52,-0.79,117,18,0,0.07,-0.4,-0.9,-1.46,-1.08,-0.02,56.7,79.9
44,4,194707,4.5,71.7,0.67,-0.78,1.24,0.36,211,0,0.48,0.23,0.22,-0.94,-1.22,-1.11,-0.51,60.5,82.8
44,4,194708,3.32,75,-0.22,-0.92,-0.65,-0.07,310,0,-0.16,0.04,-0.06,-0.74,-0.89,-1.2,-0.57,64.4,85.7
44,4,194709,3.59,66.4,-0.13,-0.75,0.21,0.18,91,49,0.36,-0.06,0.07,-0.21,-0.61,-1.1,-1.01,55.7,77.1
44,4,194710,1.52,60.1,-0.89,-1.46,-2.35,-1.34,28,180,-0.79,-0.45,-0.6,-0.28,-1.11,-1.4,-0.84,47.9,72.4
44,4,194711,4.82,41.5,-0.28,-0.79,1.56,0.17,0,705,1.2,0.24,0.21,0.09,-0.43,-0.64,-0.68,32.7,50.4
44,4,194712,1,33.1,-0.79,-1.25,-1.62,-1.01,0,989,-1.6,0.15,-0.45,-0.33,-0.43,-0.81,-1.14,23.1,43
44,4,194801,3.44,25.3,-0.32,-0.73,1.17,0.14,0,1231,0.64,-0.59,0.4,-0.32,-0.07,-0.83,-0.85,16.2,34.3
44,4,194802,1.18,34.1,-0.81,-1.17,-1.56,-0.97,0,865,-1.03,-0.21,-1.13,-0.47,-0.46,-0.88,-1.01,22.8,45.5
44,4,194803,3.34,45.7,-0.81,-1.13,-0.25,-0.97,0,598,0.17,-0.54,-0.1,-0.43,-0.4,-0.5,-0.92,34,57.5
44,4,194804,4.14,54,0.29,-0.73,0.86,-0.01,0,330,0.72,0.57,-0.02,0.29,-0.31,-0.11,-0.6,42,66
44,4,194805,6.51,61.6,1.26,1.26,3.01,1.26,37,143,1.46,1.5,1.36,0.35,0.33,0.23,-0.66,50.2,73
44,4,194806,3.36,70.5,1.07,1.07,-0.18,0.87,172,7,-0.21,0.87,1.05,0.69,0.28,0.13,-0.69,58.6,82.4
44,4,194807,4.18,73.7,1.11,1.11,0.44,1.08,270,0,0.27,-0.06,0.8,0.58,0.63,0.1,-0.77,62.9,84.5
44,4,194808,7.25,71.3,2.15,2.15,3.46,2.15,200,0,1.54,1.35,0.98,1.65,0.83,0.78,-0.27,60.3,82.3
44,4,194809,3.36,64.7,2.2,2.2,0.82,2.2,65,74,0.26,1.13,1.06,1.43,1.16,0.76,-0.17,53.3,76.2
44,4,194810,4.28,51.8,2.52,2.52,1.63,2.52,0,409,0.64,0.48,1.22,1.37,1.21,1.11,-0.02,40.8,62.8
44,4,194811,5.3,47.7,3.2,3.2,2.83,3.2,0,519,1.41,1.23,1,1.41,1.8,1.22,0.43,37.6,57.8
44,4,194812,4.76,36.5,3.72,3.72,2.53,3.72,0,884,1.35,1.79,1.6,1.99,1.95,1.77,0.82,27.2,45.8
44,4,194901,4.27,40,3.9,3.9,1.71,3.9,0,775,1.15,1.6,1.87,2.26,2.13,1.95,0.9,30.8,49.2
44,4,194902,2.18,40.8,3.24,3.24,-0.78,2.88,0,678,-0.07,0.75,1.24,1.48,1.79,2.01,0.98,30.2,51.4
44,4,194903,1.91,43.2,2.34,2.34,-1.7,1.27,0,676,-1,-0.83,0.09,1.23,1.72,1.8,1,31.8,54.7
44,4,194904,2.96,51.2,2.06,2.06,-0.11,0.93,0,414,-0.03,-0.82,-0.78,1.02,1.56,1.7,1.1,39.2,63.2
44,4,194905,5.02,62.4,2.26,2.26,1.24,1.57,46,127,0.72,0.46,-0.13,0.72,1.14,1.51,1.23,50,74.7
44,4,194906,4.25,71.1,2.31,2.31,0.83,1.86,188,5,0.34,0.62,0.44,0.33,1.22,1.78,1.38,59.7,82.4
44,4,194907,5.54,76.8,2.66,2.66,1.77,2.66,366,0,1.13,0.88,1.07,0.34,1.4,1.94,1.58,66.7,86.8
44,4,194908,5.77,72.9,3.1,3.1,2.15,3.1,245,0,1.01,1.31,1.21,0.84,1.25,1.53,1.74,62.8,82.9
44,4,194909,2.74,62.4,2.88,2.88,0.3,2.88,35,113,-0.05,0.49,0.85,0.91,0.77,1.36,1.5,51,73.8
44,4,194910,3.28,58.8,-0.04,2.55,-0.12,2.43,19,212,0.21,-0.08,0.44,0.93,0.48,1.26,1.58,47.7,69.8
44,4,194911,1.06,43.9,-0.5,1.82,-1.39,1.08,0,633,-1.2,-0.55,-0.66,0.37,0.23,0.68,1.23,32.1,55.6
44,4,194912,2.16,37.1,-0.61,1.47,-0.5,0.49,0,865,-0.47,-1.17,-0.75,0.1,0.36,0.31,1.42,26.7,47.4
44,4,195001,1.95,44,-1.1,0.76,-1.66,-0.86,8,659,-0.61,-0.78,-1.35,-0.5,0.25,-0.12,1.27,32.7,55.2
44,4,195002,2.55,35.3,-0.95,0.73,0.13,-0.76,0,832,0.22,-0.28,-0.54,-0.93,0.02,-0.02,1.43,26,44.7
44,4,195003,3.26,38.9,-0.72,0.79,0.4,-0.49,0,809,0.11,0.2,-0.19,-0.74,-0.06,0.22,1.41,26.9,50.8
44,4,195004,1.36,49.4,-1.21,-1.21,-1.7,-1.21,0,468,-1.57,-0.98,-0.72,-1.58,-0.79,-0.08,1.11,36.6,62.2
44,4,195005,5.1,61.8,0.44,-0.65,1.31,0.25,39,139,0.76,-0.23,-0.2,-0.53,-0.87,-0.12,0.96,50.8,72.7
44,4,195006,3.09,69.4,0.27,-0.7,-0.35,0.01,143,11,-0.41,0.16,-0.54,-0.61,-0.95,-0.38,0.97,57.3,81.5
44,4,195007,4.12,71.8,0.44,0.44,0.59,0.44,214,0,0.23,-0.21,0.17,-0.35,-0.96,-0.61,1.01,61.4,82.2
44,4,195008,2.87,71.5,0.07,0.07,-0.98,-0.33,206,0,-0.45,-0.29,-0.55,-0.62,-0.79,-1.11,0.48,60,82.9
44,4,195009,6.27,63.3,1.1,1.1,3.11,1.1,45,96,1.25,0.69,0.62,0.14,-0.02,-0.33,0.81,54,72.5
44,4,195010,2.86,56.2,0.92,0.92,-0.2,0.68,9,282,0.01,0.92,0.5,0.47,0.06,-0.46,0.6,44.7,67.6
44,4,195011,3.24,42.9,1.17,1.17,1.03,1.17,0,663,0.42,0.16,0.86,0.32,0.16,-0.13,0.35,30.5,55.3
44,4,195012,4.01,30.6,1.68,1.68,1.88,1.68,0,1066,0.89,0.76,0.45,0.74,0.39,0.23,0.34,21,40.2
44,4,195101,1.79,35.1,1.13,1.13,-1.11,0.51,0,927,-0.79,0.15,0.32,0.47,0.54,0.19,0.03,24.4,45.7
44,4,195102,2.84,35.5,1.18,1.18,0.49,0.74,0,826,0.43,-0.2,0.34,0.81,0.38,0.27,0.09,24.5,46.5
44,4,195103,3.72,41.9,1.28,1.28,0.65,1.07,0,716,0.43,0.56,0.08,0.38,0.63,0.34,0.29,31,52.8
44,4,195104,3.61,51.8,1.33,1.33,0.55,1.32,0,396,0.41,0.5,0.59,0.58,0.66,0.7,0.34,39.8,63.8
44,4,195105,2.3,61.5,0.64,0.64,-1.65,-0.39,36,145,-0.94,-0.5,-0.23,-0.01,0.54,0.17,-0.05,48.9,74.2
44,4,195106,7.52,70,2.18,2.18,4.82,2.18,159,9,1.78,0.85,0.85,0.65,0.74,0.93,0.34,58.8,81.2
44,4,195107,2.91,74.5,-0.26,1.7,-0.77,1.29,294,0,-0.68,1.11,0.32,0.63,0.62,0.72,0.04,62.7,86.3
44,4,195108,2.42,72,-0.74,1.01,-1.54,-0.13,221,0,-0.8,-1.01,0.38,0.09,0.2,0.66,-0.32,59.6,84.5
44,4,195109,1.52,66.3,-1.37,-1.37,-2.11,-1.37,90,51,-0.99,-1.36,-1.43,-0.47,-0.43,-0.03,-0.42,53.4,79.3
44,4,195110,1.13,57.7,-2.16,-2.16,-2.79,-2.16,14,240,-1.1,-1.9,-2.1,-1.04,-0.66,-0.4,-0.67,45.6,69.8
44,4,195111,4.59,39,0.34,-1.6,1.01,-1.08,0,780,1.1,0.02,-0.61,-0.23,-0.34,-0.21,-0.25,28.1,49.9
44,4,195112,4.3,36.1,0.89,-0.85,1.76,0.5,0,896,1.07,1.38,0.43,-0.79,-0.1,-0.13,0.04,26,46.2
44,4,195201,3.91,37.3,1.29,1.29,1.47,1.29,0,859,0.94,1.26,1.47,-0.28,0.02,0.23,0.26,27.9,46.6
44,4,195202,2.15,37,0.98,0.98,-0.51,0.6,0,784,-0.09,0.57,0.97,0.03,0.25,0.14,0.19,26.8,47.1
44,4,195203,4.31,40.6,1.39,1.39,1.51,1.39,0,756,0.82,0.52,0.88,0.79,-0.29,0.24,0.31,30,51.3
44,4,195204,6.73,53.1,2.55,2.55,3.93,2.55,0,357,1.96,2.09,1.65,1.81,0.63,0.74,0.9,42.4,63.8
44,4,195205,4.61,61.1,2.62,2.62,0.97,2.62,32,153,0.5,1.74,1.89,1.86,1,1.07,0.83,49.7,72.5
44,4,195206,3.41,73.5,2.16,2.16,-0.55,1.87,255,0,-0.18,0.09,1.29,1.45,1.25,0.36,0.9,61.3,85.8
44,4,195207,2.88,76.3,1.44,1.44,-1.51,0.45,350,0,-0.7,-0.66,-0.33,0.96,1.52,0.38,0.79,64.6,88.1
44,4,195208,4.77,72.2,1.41,1.41,0.35,0.55,226,0,0.59,-0.03,-0.21,1.15,1.33,0.78,1.04,61.5,82.8
44,4,195209,4.33,64.8,1.55,1.55,0.86,1,66,72,0.64,0.68,0.24,1,1.22,1.14,0.79,52.1,77.5
44,4,195210,1.16,51.7,0.77,0.77,-1.85,-0.5,0,412,-1.07,-0.29,0,-0.22,0.62,1.15,0.55,38.3,65.2
44,4,195211,6.59,44.8,1.76,1.76,3.21,1.59,0,606,1.92,0.7,0.79,0.48,1.33,1.47,0.88,34.5,55.1
44,4,195212,2.53,34.5,1.61,1.61,0.08,1.4,0,946,-0.16,1.47,0.5,0.49,1.07,1.26,0.8,26,43.1
44,4,195301,3.68,37,1.84,1.84,1.2,1.84,0,868,0.8,0.35,1.47,0.93,0.65,1.26,0.99,27.8,46.3
44,4,195302,1.89,38.8,1.32,1.32,-0.98,0.78,0,734,-0.31,0.32,0.13,0.62,0.41,1.21,0.89,27.8,49.9
44,4,195303,5.08,43.5,1.9,1.9,2.13,1.9,0,666,1.29,0.75,0.97,0.89,0.86,1.3,1.02,32.7,54.2
44,4,195304,3.44,51.8,1.82,1.82,0.36,1.82,0,396,0.3,1.05,0.69,1.35,1.07,0.83,0.99,40.6,63
44,4,195305,5.8,66.6,2.12,2.12,1.46,2.12,109,60,1.12,0.97,1.46,1.04,1.21,0.98,1.46,55,78.1
44,4,195306,2.8,71,-0.31,1.59,-0.94,1.1,186,6,-0.63,0.34,0.38,0.87,0.92,0.89,0.88,59.3,82.6
44,4,195307,1.86,75.7,-1.15,0.55,-2.62,-1.15,332,0,-1.61,-1.62,-0.48,0.05,0.95,0.72,0.79,62.3,89.1
44,4,195308,2.61,73.2,-1.77,-1.77,-2.2,-1.77,254,0,-0.64,-1.41,-1.62,-0.14,-0.09,0.39,0.84,60.2,86.3
44,4,195309,2.46,66.1,-2.08,-2.08,-1.48,-2.08,87,54,-0.21,-0.81,-1.4,-0.79,-0.22,0.16,0.91,52.6,79.6
44,4,195310,2.3,57,-2.44,-2.44,-1.73,-2.44,12,260,-0.28,-0.61,-1.01,-1.03,-0.6,0.28,0.96,42.7,71.2
44,4,195311,1.54,43.9,-3.11,-3.11,-2.76,-3.11,0,633,-0.74,-0.78,-0.94,-2.12,-0.73,-0.63,0.63,31.5,56.3
44,4,195312,3.21,37,-3.15,-3.15,-1.08,-3.15,0,868,0.35,-0.35,-0.55,-1.52,-1.03,-0.5,0.59,26.8,47.2
44,4,195401,2.18,32.5,-3.22,-3.22,-1.19,-3.22,0,1008,-0.37,-0.06,-0.5,-1.17,-1.28,-0.83,0.38,22,43.1
44,4,195402,1.19,39.6,-3.54,-3.54,-1.95,-3.54,0,711,-1.02,-1.13,-0.58,-1.15,-2.19,-0.98,0.25,27.5,51.6
44,4,195403,4.09,42,-2.81,-2.81,1.09,-2.32,0,713,0.68,-0.08,-0.34,-0.66,-1.59,-1.19,0.21,30.7,53.3
44,4,195404,3.15,56.7,-2.73,-2.73,-0.63,-2.44,7,256,0.11,0.46,-0.12,-0.4,-1.1,-1.25,-0.23,43.9,69.5
44,4,195405,3.27,58.7,-2.51,-2.51,-0.17,-2.22,16,211,-0.29,-0.25,0.11,-0.33,-0.89,-1.67,-0.46,47,70.4
