sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Harvard_Forest,1.3083,1.1917,0.70833,-0.78333,0.11667,1.0917,0.15833,1.0667,1.0583,1.2167,1.4583,0.73333,2.15,0.20833,1.9667,0.9,0.058333,0.63333,2.025,0.99167,2.3083,1.525,0.40833,0.36667,1.4667,-0.041667,1.7167,2.2083,1.6583,2.2417,2.3583,1.6667,1.8917,0.85833,1,1.3167,2.3417,2.275,1.2833,0.63333,2.2333,3.0167,2.0083,2.475,2.7417,2.6417,2.8417,2.3167,2.825,1.5167,2.1417,2.35,2.7667,2.275,2.4667,1.3583,1.8333,1.4167,2.5,1.3917,1.175,0.6,0.2,0.825,0.89167,1.175,1.4917,1.45,2.3083,1.525,1.6,1.3917,3.7,2.5333,3.5417,1.475,2.075,1,2.7417,1.35,1.8667,1.1917,2.4417,2.3583,2.05,2.1417,1.825,1.9917,1.5667,3.225,2.7833,1.2833,1.4667,1.325,2.0083,2.3917,2.1667,3.8583,2.925,2.0917,2.275,2.9083,1.9167,2.45,2.375,3.6833,2.375,2.5083,2.1833,3.7333,3.3083,4.2917,2.6417,2.2917
Wabikon,-2.6083,-3.025,-4.6917,-5.2417,-4.4167,-3.6667,-4.725,-3.3333,-3.4167,-4.1,-2.9417,-4.5917,-3.025,-3.275,-3.05,-3.8167,-5.275,-3.1667,-2.6583,-3.1667,-0.825,-2.65,-3.3,-4.025,-2.9333,-3.6167,-2.8167,-2.525,-3.9833,-2.6667,-0.7,-3.5083,-3.375,-2.4833,-1.8917,-3.0833,-2.9667,-1.6167,-2.45,-2.8583,-1.4417,-2.4,-3.3417,-1.6,-3.4333,-2.6417,-2.7417,-3.1667,-2.3417,-3.3917,-2.4417,-1.1833,-0.58333,-1.75,-2.3083,-2.8583,-3.1083,-3.1917,-2.9333,-2.9833,-2.675,-2.8833,-3.2417,-2.6333,-2.9,-2.8833,-3.85,-2.1583,-3.2083,-3,-3.0917,-4.15,-1.1333,-3.0333,-2.5417,-4.1333,-2.1,-3.4917,-3.2083,-2.8167,-2.175,-3.0833,-1.5083,-2.1417,-3.2167,-2.4333,-1.1667,-2.875,-4.325,-2.275,-2.1417,-2.675,-3.0333,-2.6083,-2.2167,-3.6917,-2.5333,0.11667,-1.35,-2.7833,-0.7,-1.475,-2.5833,-2.2,-1.4167,-0.525,-1.775,-3.0833,-3.025,-1.0917,-1.65,-0.1,-2.8917,-3.9333
Changbaishan,-4.825,-5.2917,-5.125,-5.1417,-5.05,-5.7583,-5.4667,-5.6917,-6.55,-6.3917,-5.5333,-6.0667,-6.5167,-5.025,-6.4917,-6.0417,-6.0667,-5.625,-5.9833,-5.1833,-5.575,-6.0417,-5.6417,-5.7667,-5.0583,-5.3667,-5.5333,-5.3667,-5.8333,-4.95,-6.125,-4.9167,-5.775,-5.4833,-5.1667,-6.0583,-5.2583,-5.0833,-4.7083,-5.1167,-5.5833,-5.6083,-5.3,-6.0583,-6.7417,-5.7167,-7.1917,-5.2,-5.2583,-5.8667,-5.6167,-6.225,-6.125,-6.3583,-5.3333,-6.6583,-6.3333,-5.525,-5.0417,-5.7833,-5.0083,-5.8417,-5.8167,-6.4167,-6.35,-5.5917,-5.8417,-5.3417,-6.4667,-6.0667,-5.8083,-5.6583,-5.0333,-5.95,-4.8417,-5.9,-5.5,-5.4083,-5.25,-5.5,-5.2167,-5.0833,-4.925,-5.575,-5.4417,-5.5083,-5.6333,-4.95,-4.7167,-4.45,-5,-4.65,-4.825,-4.1,-4.3417,-5.0333,-4.6917,-3.6667,-4.5,-5.15,-5.3917,-4.5833,-4.2417,-3.825,-4.875,-4.7167,-3.525,-4.1083,-4.9,-4.55,-4.9083,-4.9833,-4.4083,-4.225
Donglingshan,0.53333,1.125,0.79167,0.375,0.31667,0.025,0.53333,0.6,0.10833,-0.89167,-0.9,0.23333,-0.0083333,0.083333,-0.033333,-0.40833,-0.41667,-0.39167,0.15,0.325,0.25833,-0.15,-0.25833,0.375,-1.48E-16,-0.0083333,0.5,0.45833,0.38333,0.41667,-0.23333,-0.058333,-0.475,-0.41667,0.066667,-0.96667,0.05,1.275,0.28333,0.058333,-0.13333,0.38333,0.38333,-0.15833,0.525,0.55,-0.95,0.53333,0.69167,0.13333,-0.28333,-0.033333,0.083333,0.31667,0.99167,-0.0083333,0.016667,1.1333,1.525,1.0417,1.4417,0.63333,0.85,0.875,0.35,0.3,0.058333,0.325,-0.375,-0.33333,0.083333,0.18333,1.0083,0.24167,1.425,0.44167,0.99167,0.88333,0.825,0.60833,1.1333,1.6833,1.9083,0.81667,0.925,0.96667,1.3,1.775,2.1583,2.0833,1.8083,1.9167,1.825,2.875,2.6167,2.225,2.4667,2.8167,2.8167,2.65,2.5583,2.9833,2.6583,3.0917,2.6417,3.1167,3.5583,2.825,2.65,2.5,2.925,2.425,2.2083,2.7833
Utah_Forest_Dynamics_Plot,-0.36667,-0.95833,-1.85,-1.2667,-1.475,-1.325,-0.55833,-1.1,-1.2917,0.44167,-1.4667,-1.0667,-1.1083,0.075,-0.275,-0.99167,-1.1917,-0.083333,-0.43333,-0.2,0.59167,-0.49167,-0.83333,-1.0667,-0.30833,0.14167,0.61667,0.50833,-0.55833,-0.825,0.175,-0.85,-0.41667,1.6333,0.54167,0.575,-0.5,-0.091667,-0.033333,0.875,-0.083333,-0.775,0.44167,-1.4167,-0.49167,-0.41667,0.041667,-1.025,-1.4333,-0.14167,-0.65833,-0.15833,0.016667,0.69167,-0.70833,-0.33333,0.033333,0.71667,0.058333,0.18333,-0.30833,-0.625,-0.34167,-1.8583,-1.1,-0.40833,-0.55833,-0.55833,0.29167,-0.091667,-1.375,-0.69167,-1.625,-1.475,-3.0833,-2.1667,-1.1833,-0.45,-1.1083,0.11667,0.59167,-1.275,0.34167,-1.375,-1.175,0.15,-0.45,-0.79167,-1.3083,-0.81667,-0.79167,0.18333,-0.63333,0.46667,0.10833,0.26667,0.11667,0.15,0.066667,1.1083,1.1833,0.46667,1.75,0.96667,1.3833,1.2,1.4083,0.69167,0.93333,-0.475,-0.875,0.15,-1.0167,0.3
Michigan_Big_Woods_(E.S._George_Reserve),3.1167,3.55,2.5,1.65,2.7917,3.8083,2.3,3.1667,2.975,3.1,4.1,2.4167,3.8583,2.9667,3.25,3.1083,1.5917,3.025,3.7583,2.6667,5.0917,3.9833,3.1,2.3917,3.1333,2.6833,4.1417,3.7083,3.0833,4.2833,5.7417,4.225,4.625,4.025,3.8667,3.4,4.0167,4.9167,4.6167,3.4917,4.9083,4.1083,3.2917,4.4083,3.875,4.2417,3.5583,4.2333,4.9083,3.275,3.6917,4.925,5.175,4.15,4.6167,4,4.6333,3.9,4.6667,3.9583,4.3833,3.5583,3.0167,4.2,3.625,3.825,3.8333,4.3667,4.2917,4.3917,4.3,3.525,5.2583,3.9667,4.575,3.075,3.9667,3.0167,3.4,3.7333,4.15,4.0083,4.6667,4.2583,4.075,4.55,5.5417,4.1083,3.6167,5.2583,5.4583,4.225,4.175,4.5,4.725,4.15,4.0333,6.45,4.875,4.5667,5.725,5.7833,4.2083,4.7333,4.7917,5.7583,4.9667,4.175,4.0167,6.1917,5.9917,6.6833,5.2,3.825
"UMBC-University_of_Maryland, Baltimore",5.75,6.325,6.1583,5.2333,6.1333,7.0833,5.4917,6.5167,6.1417,6.3667,6.875,5.8917,7.275,5.625,6.0917,5.5167,4.6417,5.65,6.4333,5.5833,7.2083,6.4667,6.1833,5.25,6.05,5.2917,6.3083,6.1417,6.1083,6.625,7.5917,6.7,6.8167,5.9833,6.1083,6.1167,6.4333,6.875,7.2167,5.9167,7,7.3333,6.5917,6.95,7.1417,7.2917,6.85,6.9417,8.2583,6.6417,6.825,7.35,7.3833,6.8417,6.825,6.9583,7.4,6.1667,7.3583,6.1667,6.5917,5.9333,5.4833,6.5,6.375,6.2417,6.1167,6.725,6.9167,7.0833,7.1917,6.5917,7.4333,6.8667,7.7083,6.375,7.075,6.45,6.9917,6.85,6.7583,6.7833,7.125,7.175,7.475,7.3167,7.3667,6.5667,6.9917,8.3167,8.0833,6.7167,6.7667,7.075,7.675,6.5667,5.8083,7.4083,6.6667,6.0917,6.6083,7.1083,6.3333,7.075,6.9833,7.65,7.175,6.8417,6.7583,7.5,7.95,8.5167,7.3583,6.1417
Ngel_Nyaki,17.975,17.975,18.008,17.925,18,18.142,18.008,17.925,18.067,17.975,18.017,18.225,18.067,18.233,18.025,18.025,18.025,18.025,18.025,18.025,18.025,18.025,18.283,18.133,17.717,18.4,18.383,17.875,17.525,18.375,18.742,18.592,18.242,18.508,18.617,18.225,18.425,18.792,18.567,18.025,18.983,18.875,18.242,18.308,18.117,18.25,18.517,17.8,18.275,17.792,17.725,17.733,17.5,17.75,17.5,17.575,17.617,17.792,17.842,17.975,17.383,18.1,18.058,17.825,17.483,17.825,18.092,18.117,18.517,17.9,17.383,17.883,18.408,17.683,17.858,17.942,17.717,17.833,18.308,18.417,17.692,18.017,18.1,18.15,18.325,18.125,18.367,18.442,17.858,18.942,18.442,17.975,18.142,18.208,18.233,18.383,18.392,19.033,18.542,17.933,18.067,18.3,18.517,18.425,18.733,18.3,18.533,18.325,19.083,19.175,18.617,18.892,18.758,19.25
Baishanzu,9.3333,10.258,9.4333,9.575,11.075,10.408,10.117,9.7833,9.8833,9.5333,9.65,9.1,9.175,10.108,10.092,9.8833,9.375,9.7583,10.175,10.025,10.258,10.642,10.15,10.625,10.283,10.467,10.025,10.633,10.608,10.775,10.333,9.8583,10.542,10.25,11.408,10.167,10.792,10.925,10.133,9.9417,10.75,9.675,9.5083,10.167,9.6833,11.05,10.1,11.3,10.342,10.1,10.267,10.4,11.058,10.2,9.55,10.083,10.042,10.058,10.825,10.467,10.675,9.5167,9.95,10.25,9.8583,10.108,9.5583,9.875,9.6083,10.008,9.8417,10.067,10.4,10.05,10.683,9.7083,10.383,10.217,10.458,10.508,10.475,10.633,10.992,10.342,10.783,10.4,10.975,10.592,10.667,11.242,10.767,10.3,10.508,11.05,10.333,10,10.733,11.458,10.883,11.183,11.267,11.333,10.608,10.625,10.483,10.983,11.1,10.5,10.667,10.367,10.217,10.55,10.558,10.475
Daxinganling,-14.708,-15.683,-14.542,-15.858,-15.225,-15.125,-14.833,-14.633,-15.867,-15.317,-15.325,-15.517,-14.808,-14.817,-16.083,-14.883,-15.042,-15.158,-15.375,-15.058,-15.342,-16.642,-15.967,-15.925,-14.308,-14.217,-14.675,-14.992,-14.6,-14.717,-15.125,-13.95,-14.658,-13.75,-14.75,-14.3,-14.683,-13.375,-14.15,-14.767,-15.358,-15.125,-14.375,-14.817,-15.583,-15.6,-15.242,-13.408,-13.917,-15.517,-13.975,-15.558,-14.425,-15.292,-14.458,-14.867,-14.667,-14.242,-13.5,-15.075,-14.792,-14.35,-13.525,-15.208,-16.075,-15.9,-14.2,-14.167,-16.183,-15.067,-14.125,-15.55,-14.558,-15.267,-13.467,-15.9,-15.333,-14.558,-15.2,-14.717,-14.233,-13.975,-13.25,-14.55,-14.617,-14.125,-15.892,-13.167,-13.258,-13.042,-14.042,-13.925,-13.333,-13.875,-12.933,-14.517,-14.05,-13.075,-14.225,-14.933,-14.058,-13.742,-13.95,-13.717,-13.058,-14.617,-12.75,-12.55,-14.025,-14.158,-12.858,-13.933,-13.35,-13.367
