sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Santa_Cruz,11.3,10.442,10.908,9.8,10.925,9.925,8.5417,9.725,9.0417,9.7167,9.1,9.875,10.117,9.3083,9.8833,9.7917,10.808,9.8333,10.292,9.35,10.417,10.125,10.758,10.392,10.083,10.883,9.8583,9.9583,9.7083,10.6,9.9,9.4833,9.4583,9.7417,10.008,9.9417,10.533,10.242,11.108,10.775,9.675,10.317,10.708,9.925,9.8833,10.4,10.233,10.725,10.583,9.9167,9.1,9.5417,10.292,10.083,9.8333,10.117,9.3917,9.7333,10.808,9.3833,10.158,9.8333,9.6667,10.375,9.5667,10.058,9.425,9.8917,9.3417,9.7667,10.2,9.4917,9.325,9.2,9.5417,10.967,10.258,9.4833,9.0333,9.2917,9.8,8.9417,8.6167,10.192,9.4,8.6417,9.0083,9.6333,9.4333,9.6,8.9,8.5,8.7333,8.95,8.2417,8.55,8.8083,8.175,8.825,8.45,8.8333,8.6583,8.35,8.5,8.4083,8.6917,8.775,8.9417,8.8167,8.1333,8.5917,8.7167,9.3833,8.9
Wind_River,12.417,11.425,11.517,11.233,10.308,10.608,11.892,12.033,11.4,11.667,12.3,11.642,11.475,11.383,11.567,11.708,11.9,12.242,12.3,11.6,12.6,12.233,12.175,12.533,12.15,11.6,11.308,11.292,12.983,12.15,12.525,12.067,11.567,11.858,12.167,12.317,11.592,12.3,12.267,11.9,11.258,11.608,11.8,11.958,11.733,11.475,11.667,11.233,12.75,11.617,12.742,12.692,11.625,11.45,10.833,11.617,11.867,11.875,11.408,11.675,11.792,11.75,11.05,11.292,11.9,11.567,11.767,11.108,11.225,11.608,11.45,11.917,11.2,11.792,10.758,11.833,11.458,11.183,11.242,10.742,11.175,11.292,10.5,10.683,11.55,11.125,12.325,11.908,11.433,11.508,11.45,11.917,11.383,11.908,11.192,11.858,10.225,10.3,10.55,10.475,10.85,10.983,10.7,10.35,10.758,10.908,10.5,10.592,10.95,9.9667,10.342,10.667,10.85,10.767
Yosemite_National_Park,17.517,18.133,18.925,18.033,18.508,17.833,18.95,19.733,18.45,19.917,20.142,19.575,18.592,20.475,18.183,19.142,19.95,19.958,19.183,18.533,19.733,18.775,19.242,20.717,19.35,19.6,19.675,20.892,20.35,20.325,20.225,19.083,19.617,19.217,18.342,18.958,18.717,17.917,19.2,17.958,17.258,18.442,19.108,18.533,18.017,19.225,19.158,18.833,18.933,18.408,18.35,17.267,17.975,18.067,18.192,18.058,17.092,17.342,19.325,18.392,17.533,18.325,17.583,18.217,17.475,18.267,17.15,17.817,17.25,17.942,17.817,17.633,16.942,17.825,17.45,19.892,19,16.808,17.883,17.633,17.867,16.725,16.692,18.108,17.808,17.858,17.6,18.108,18.308,18.358,17.725,17.55,17.183,17.392,16.208,16.267,16.408,15.108,17.233,16.9,17.175,16.883,15.95,15.725,15.15,15.958,16.742,16.258,16.35,15.467,16.183,16.692,17.1,16.658
La_Planada,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.592,9.9667,9.4,9.8917,10.675,10.617,11.117,10.683,10.733,10.667,11.442,11.125,11.058,11.033,10.967,10.975,11.008,10.708,10.558,10.558,11.575,10.692,10.775,11.108,10.6,10.433,10.458,10.983,11.225,11,11.225,10.792,10.392,11.008,10.108,11.067,10.35,10.375,10.683,10.917,10.275,9.7,9.525,9.8,9.6583,8.8917,9.7167,10.142,10.358,10.55,10.292,9.7083,9.6583,10.575,9.9833,10.383,10,10.875,9.5583,9.525,9.8083,9.925,9.7417,10.008,10.15,10.15,9.25,8.875,9.0833,10.025,10.15,10.15,9.5333,9.6,8.9917,9.1,9.05,9.45,9.5583,9.975,9.9583,9.65,9.5667,9.375,9.5833
Laupahoehoe,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.0917,8.0083,8.2583,7.8167,8.2833,8.1167,8.0083,8.15,7.8667,8.5833,8.7083,8.275,8.4,8.9167,8.875,8.2583,8.8,8.425,8.4583,8.775,8.3417,8.3833,8.3833,8.1167,8.1917,8.4833,7.8167,7.4917,8.4333,7.9,8.125,8.2333,8.4917,7.6333,8.7,7.6333,7.5917,7.5583,7.4417,7.4167,7.375,7.2417,7.8333,7.8417,7.7333,7.575,8.5417,8.05,8.2917,7.8,7.8667,7.9083,7.825,7.8917,8.3,8.1167,7.5083,7.2667,7.4417,7.4333,7.5167,7.6417,7.4417,7.4,7.5667,7.4
Palamanui,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.1417,7.9083,8.2333,7.3917,8.175,7.8083,8.4833,7.7833,7.9333,7.7667,7.625,8.25,8.45,8.575,7.875,7.9583,8.025,8.2417,8.0667,8.05,7.7833,7.775,7.3167,7.875,8.15,7.675,7.8667,8.025,8.2833,8.3583,8.2833,8.2417,8.3417,7.575,8.5333,8.1583,8.4833,8.3583,8.175,8.4917,8.3083,7.9333,8.3667,8.2083,8.075,7.7,7.975,7.9333,8.4417,8.825,8.75,8.6667,8.6583,8.5667,8.825,7.95,7.4667,7.2,7.3917,7.3917,7.4833,7.6167,7.4167,7.35,7.55,7.375
Speulderbos,8.9083,8.4,8.025,8.7917,8.3,7.4583,7.575,7.6667,7.6417,7.3833,8.1417,7.7,7.7333,7.775,7.5917,7.1833,7.8417,7.7083,7.675,8.1,8.7333,7.825,7.6167,7.4833,7.6333,7.0833,7.225,7.9917,8.225,7.8167,7.6167,7.6083,7.95,7.8167,7.6417,7.2667,7.2,7.7,7.425,7.6917,7.35,7.525,7.8,7.275,7.5917,7.2833,8.1583,7.6833,8.025,7.5583,8.3,8.1083,7.9833,7.6833,8.0833,7.5917,7.8083,7.5917,8.925,7.6917,7.8583,7.45,7.9917,8.175,7.8417,7.6583,7.8667,7.5833,8.225,7.9667,8.3167,7.9833,8.425,8.15,8.35,8.6833,7.7,7.575,7.625,7.8,7.7667,8.425,8.1333,7.7417,7.7083,8.25,7.55,7.5833,8.575,8.375,8.2083,8,7.95,8.125,8.3,8.1667,8.2833,7.6,8.2333,7.625,7.95,7.9167,9.1833,8.1417,8.2417,8.25,8.1833,8.2333,8.55,8.225,8.5,8.2833,8.1417,8.275
Wytham_Woods,8.4333,7.7,7.3667,7.975,7.775,8.45,7.9917,7.9667,7.875,7.375,8.3083,7.6333,7.7,8.35,8.2917,7.6917,7.875,7.9833,8.2583,7.85,9.1,8.275,8.0417,7.775,8.4,8.0583,7.6083,8.5333,8.8333,7.8667,7.5917,7.725,8.8667,8.6417,8.3667,8.175,8.35,8.5167,7.8667,8.9167,8.075,8.2667,8.875,8.5,8.3583,8.0083,8.475,8.475,8.8917,7.7417,7.9917,8.2917,8.0167,7.675,8.5417,8.0083,7.9833,7.3917,8.8833,7.5083,8.1583,7.7833,7.3333,7.8333,7.6917,7.3583,7.3833,6.8833,7.6333,7.8833,7.8333,7.4667,8.1167,7.575,8.2917,8.475,7.3333,7.8083,7.7083,7.6167,7.375,7.85,7.6667,8.0667,7.4833,7.6083,7.3,7.45,8.475,8.4833,7.5583,7.4417,7.4083,7.4167,8.55,8.0167,8.2167,7.8583,8.0833,7.5333,7.475,7.125,8.1833,7.075,7.4333,7.2333,7.525,7.2417,7.525,7.6833,7.5917,7.325,7.3667,7.625
Haliburton,11.717,11.433,12.008,12.233,13.033,13.292,12.442,12.858,11.642,12.808,13.075,13,12.833,13.525,12.325,11.8,12.5,13.025,12.508,12.725,13.3,13.133,13.1,12.508,12.325,12.108,12.192,12.025,12.408,12.275,12.775,11.708,12.125,12.558,12.717,12.592,12.233,13.033,12.45,12.883,13.5,12.492,12.367,12.483,12.025,12.817,12.575,13.292,12.792,12.775,12.35,12.058,11.925,11.733,12.825,12.225,12.425,12.592,12.7,12.842,11.842,12.558,12.9,12.108,11.825,11.592,11.442,11.592,11.683,11.792,11.95,11.375,10.717,10.967,11.633,12.05,11.167,11.933,10.925,11.308,11.025,11.658,11.383,10.925,11.075,11.008,11.783,11.983,13.058,11.858,12.333,11.75,11.45,11.858,11.383,10.725,11.475,11.533,12.567,12.058,11.825,11.717,12.033,11.508,11.767,10.958,11.675,11.467,11.417,10.933,11.683,11.575,11.183,11.408
Harvard_Forest,12.317,12.708,13.417,13.242,13.417,13.142,12.758,13.758,13,13.175,13.017,12.992,13.167,13.308,12.35,12.392,12.342,13.358,12.433,12.6,12.975,12.617,13.533,13.283,12.708,12.992,12.725,11.85,12.725,12.775,12.908,13.033,12.45,13.083,12.842,12.883,12.325,12.708,12.958,12.425,12.967,11.758,11.942,12.25,11.867,12.675,12.025,12.725,13.775,13.308,12.825,12.975,13.542,12.325,12.275,12.658,13.942,11.958,12.583,13.158,13.483,13.525,14.525,14.175,13.375,13.658,12.383,12.883,12.083,12.792,12.842,11.758,11.617,12.033,11.408,13.25,12.775,13.258,12.075,13.358,13.167,13.617,12.917,12.95,12.842,12.8,13.5,12.933,12.958,12.9,13.442,12.917,13.6,13.35,12.775,12.075,12.275,12.233,13.025,12.583,13.375,12.708,12.342,12.275,12.758,12.383,12.85,12.633,12.3,12.658,12.35,12.408,12.525,12.392
Wabikon,12.625,13.45,13.925,13.6,13.992,14.042,13.567,14.192,13.475,15.325,13.458,13.675,13.467,13.258,13.242,12.975,12.908,13.083,12.683,13.317,12.458,12.617,13.308,12.683,13.308,12.533,12.658,12.45,13.342,13.6,13.15,13.583,13.558,12.075,10.683,12.283,12.608,11.833,12.825,11.508,12.283,12.425,12.95,12.45,12.933,13.775,13.017,14.075,13.275,11.875,11.15,12.092,11.75,11.792,13.283,13.117,13.225,13.267,12.9,12.8,13.192,12.55,13.742,13.4,12.317,12.783,13.342,12.658,13.258,13.383,13.092,13.125,11.975,12.983,13.117,14.425,12.842,13.375,12.142,12.875,12.925,12.675,12.042,12.858,12.925,13.175,12.842,13.725,14.083,13.525,12.833,12.283,12.408,12.767,11.825,12.267,12.142,11.917,12.467,12.625,12.142,12.242,13.1,12.792,12.917,12.625,12.308,12.008,12.167,12.242,11.55,12.342,11.75,11.933
Changbaishan,12.4,12.375,12.35,12.4,12.167,12.208,12.267,12.25,13.242,12.108,11.433,12.008,12.783,11.783,11.417,12.308,12.325,11.75,12.742,12.408,12.375,12.667,12,12.5,11.983,12.008,12.217,11.283,12.1,11.85,11.442,11.533,11.85,11.883,12.142,11.75,11.617,12.35,12.425,12.4,12.025,12.767,13.067,13.183,12.883,13.025,12.858,13.225,12.433,13.325,13.167,13.075,13.025,12.058,12.367,12.175,12.417,12.8,12.542,12.633,13.067,12.858,13.183,12.758,12.767,11.925,13.133,12.375,12.15,12.817,11.967,12.267,12.417,12.258,12.517,12.15,12.642,12.775,12.333,11.8,11.917,13.025,12.075,11.942,11.908,11.667,12.233,11.983,12.725,11.925,11.833,11.658,11.617,11.825,11.708,12.133,12.383,11.675,12.458,12.2,13.267,12.225,11.967,12.417,11.883,12.025,11.392,12.217,11.792,10.833,11.758,10.925,10.9,12.025
Donglingshan,12.6,12.6,12.6,12.767,13.358,13.625,13.05,12.758,13.4,13.533,12.925,12.867,13.4,13.542,12.442,13.192,13.017,12.858,13.217,13.217,13.833,14.142,13.908,13.358,13.075,13.875,12.883,13.308,12.892,13.5,13.717,13.808,13.075,13.225,14.25,14.192,13.692,12.7,13.85,14.358,14.975,14.583,14.7,14.733,14.575,14.342,14.042,14.15,13.5,14.158,14.417,13.075,13.567,12.467,12.908,12.35,13.05,12.492,11.9,12.942,12.842,13.358,12.958,11.458,13.875,12.692,12.742,13.183,12.342,13.175,13.117,13.242,11.95,12.717,12.642,11.817,12.192,12.558,12.167,12.383,12.767,12.825,12.667,12.492,11.85,12.817,12.692,12.108,12.292,11.733,11.883,12.092,12.15,11.858,11.775,11.375,11.875,11.608,11.575,11.275,11.483,11.083,10.967,11.45,11.708,11.467,11.55,11.575,11.892,11.108,11.442,11.408,11.95,11.95
Utah_Forest_Dynamics_Plot,17.725,17.833,18.283,18.7,18.058,16.783,17,17.208,17.825,17.9,17.85,16.533,16.608,16.658,16.567,17.392,17.633,16.433,17.175,15.2,15.583,15.783,16.392,17.475,16.233,16.9,15.6,15.725,16.492,16.625,16.475,16.558,17.167,17.1,16.075,16.683,16.667,16.525,17.208,16.083,15.308,17.158,16.683,16.85,16.367,16.7,16.333,17.1,17.25,17.933,16.908,16.392,17.192,16.825,16.542,17.45,15.5,16.5,17.417,17.083,16.733,17.483,16.983,17.325,16.267,17.217,16.408,16.192,15.767,16.158,16.6,16.733,16.842,18.142,18.108,18.7,18.025,16.308,17.058,16.267,16.433,15.608,14.75,16.367,17.058,16.908,16.683,17.608,18.558,17.392,16.908,16.633,16.583,16.45,17.025,17.492,15.783,15.1,16.142,15.508,15.692,15.933,15.35,14.908,15.092,15.533,15.8,15.617,15.4,17.017,17.317,18.5,17.7,18.058
Michigan_Big_Woods_(E.S._George_Reserve),11.767,11.517,12.142,11.708,11.725,11.633,10.858,12.058,11.408,11.642,11.225,11.167,11.808,11.575,10.633,11.192,10.683,11.758,11.592,11.458,11.1,11.458,11.442,11.017,11.55,10.617,10.842,10.633,11.167,11.375,10.975,11.125,11.158,11.533,10.333,11.567,10.567,11.408,11.408,10.433,11.158,10.967,11.233,10.892,10.633,12.158,10.575,10.575,11.492,11.45,10.925,11.208,11.592,11.158,11.5,11.367,10.392,10.7,10.775,10.483,10.85,11.317,12.142,11.65,10.8,10.808,10.5,10.55,10.433,10.533,11.142,10.317,10.3,10.45,10.05,11.417,10.408,10.642,10.233,9.9833,9.9917,10.15,10.2,10.583,10.275,10.1,10.458,11.133,10.4,10.467,10.525,9.7083,9.7333,11.292,10.633,10.542,10.058,10.492,11.133,10.375,10.242,10.325,10.658,10.433,10.708,10.15,10.742,10.975,10.608,9.375,9.0583,10.158,9.4167,9.8583
"UMBC-University_of_Maryland, Baltimore",11.008,10.775,10.917,10.6,10.9,10.6,11.025,11.242,11.4,10.95,11.008,11.15,11.542,11.725,11.167,11.608,11.458,12.058,11.508,11.317,11.808,11.683,11.725,11.425,11.817,11.45,11.567,11.558,12.075,12.317,11.533,12.05,11.642,11.708,11.1,11.583,11.433,11.742,11.517,10.942,12.142,11.283,12.108,11.517,11.467,12.292,11.525,11.475,11.467,11.525,11.858,11.333,12.208,12.017,11.508,11.183,11.125,10.733,11.792,11.767,11.625,11.783,12.508,12.15,11.875,11.475,11.458,11.692,11.167,11.158,11,11.042,11.283,11.567,10.825,11.825,11.592,11.225,10.783,11.358,11.3,11.358,11.425,10.983,11.55,11.617,11.625,12.05,10.925,12.083,12.25,11.342,11.7,12.092,11.583,11.4,12.725,12.433,12.108,11.792,12.5,12.242,10.925,11.183,11.583,12.217,11.967,12.042,11.233,11.567,11.6,11.725,10.858,11.342
Ngel_Nyaki,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.492,11.608,11.492,11.633,11.575,11.642,11.708,11.517,11.658,11.75,11.933,11.858,11.7,12,11.142,11.833,11.392,12.067,11.775,11.075,11.192,11.408,11.867,12.025,11.933,11.5,11.183,10.917,10.558,11.808,11.567,11.625,11.233,12.017,11.225,11.583,11.467,10.958,11.5,11.958,10.95,11.342,10.75,11.267,11.558,11.692,11.375,11.65,11.483,11.5,11.45,11.425,11.717,11.483,11.483,11.425,11.642,11.492,11.575,11.525,11.342,11.275,10.967,11.483,10.75,10.85,10.433
Baishanzu,8.3083,8.4667,8.2417,8.15,7.0583,7.8083,7.65,8.1417,8.175,8,8.0083,8.85,8.4917,8.4333,8.325,8.3917,7.9333,7.9083,8.0083,8.025,8.0333,8.4167,8.7583,7.3917,7.5833,8.0417,8.35,7.6167,7.6417,7.275,6.9083,7.725,7.4,7.8167,7.1833,8.35,7.8333,8.5583,8.7417,9.1833,8.8833,9.65,10.3,8.975,9.2,8.8083,8.5,7.0667,8.475,8.5083,8.0083,7.5,6.6833,7.8417,9.1417,7.9083,7.9,8.3333,7.5833,8.2167,7.8833,8.575,9.1917,8.2167,7.95,8.7833,8.9667,8.275,8.125,7.4667,9.0417,8.1167,7.8,8.15,7.2333,8.0583,8.05,8.4083,8.4833,7.95,7.825,7.7333,7.7667,7.375,7.6083,8.3333,7.9167,7.8583,7.1583,7.0583,7.4333,7.6583,7.5667,7.3833,7.775,8.2167,7.3083,7.3583,7.8333,6.9167,7.4083,7.5167,9.0167,8.7583,7.95,8.225,8.4333,8.3583,8.375,8.2083,8.1583,7.5,8.7083,8.325
Daxinganling,16.35,16.25,16.25,16.283,16.233,16.25,16.25,16.25,16.05,16.292,16.467,15.408,15.35,16.25,15.45,15.525,15.958,16.4,16.433,16.5,16.658,16.375,16.433,16.475,16.508,15.45,16.083,15.467,15.233,16.167,16.042,15.625,16.042,15.392,16.042,14.75,15.408,15.25,16.25,15.792,16.017,16.017,16.9,16.775,16.808,16.817,16.475,16.517,16.558,17.258,15.65,16.133,16.45,16.367,16.133,14.975,15.633,15.525,15.65,15.625,16.592,16.092,15.75,16.6,16.058,16.042,16.767,16.4,15.55,16.058,16.192,15.992,17.008,16.617,16.575,17.233,16.167,16.175,16.7,15.925,16.092,16.425,15.283,15.875,16.042,16.933,16.717,15.625,16.342,15.958,15.667,16.35,15.708,15.917,16.375,16.525,16.75,15.475,16.058,17.067,16.525,17.133,16.8,16.558,15.642,15.858,16.108,15.633,15.267,15.592,15.833,15.4,15.008,16.092
