sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
La_Planada,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.25,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,77.025,81.267,83.042,81.125,78.717,77.55,75.358,75.15,78.458,74.425,71.842,71.1,73.683,76.1,76.492,73.542,77.008,78.075,78.367,79.933,74.058,79.25,76.217,76.867,73.233,76.75,79.117,77.908,70.292,78.308,77.125,78.283,78.608,77.008,81.075,75.983,79.142,79.617,78.267,77.133,80.042,81.925,82.067,80.433,82.717,84.65,81.708,80.342,80.642,78.25,79.842,81.783,80.975,77.9,80.708,79.492,80.967,78.625,83.85,83.017,81.633,82.825,83.383,80.758,80.233,80.233,80.258,76.608,81.725,82.35,80.308,76.05,75.783,81.767,80.442,82.242,82.858,82.567,84.2,82.3,82.725,83.517,83.983,85.525,84.983
Laupahoehoe,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.258,68.342,68.9,70.042,70.758,70.292,70.325,70.042,69.675,70.192,70.217,69.633,70.333
Palamanui,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.633,67.65,68.708,69.683,70.467,70.033,69.992,69.65,69.25,69.883,69.867,69.2,70
Speulderbos,78.225,78.258,78.308,78.242,78.258,78.258,78.433,78.333,78.233,78.225,78.258,78.258,78.242,78.267,78.375,78.258,78.283,78.283,78.333,78.367,78.225,78.633,78.908,78.542,79.117,79.017,79.142,79.142,78.925,78.983,78.992,79,78.892,78.817,79.15,78.8,78.942,78.942,78.958,78.958,79.092,78.375,78.683,78.8,78.625,78.433,77.525,77.733,77.358,78.008,84.275,75.675,74.867,78.217,78.317,80.05,78.725,82.092,67.6,82.983,78.175,78.458,79.242,76.183,80.45,82.475,77.758,83.108,79.4,79.008,75.242,75.267,77.65,78.95,76.208,72.4,81.15,82.092,81.642,77.833,81.108,72.342,74.967,78.15,79.358,74.675,81.167,82.933,74.308,76.108,75,75.975,79.342,79.408,75.375,79.067,77.633,83.95,77.408,82.142,80.325,79.167,68.542,77.958,74.017,75.408,76.842,75.283,73.758,76.017,74.3,77.642,78.15,74.775
Wytham_Woods,76.375,76.375,76.383,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.375,76.417,76.375,76.35,76.442,76.342,76.425,76.458,76.425,76.358,76.383,76.375,76.458,76.358,76.5,76.375,76.408,76.392,76.342,76.392,76.367,76.35,76.417,76.392,76.375,76.433,76.242,76.383,75.425,77.067,78.117,76.8,74.417,78.833,73.2,76.225,75.767,79.867,70.083,79.883,75.308,74.25,78.117,78.083,76.342,81.625,76.058,81.158,77.467,75.975,74.958,77.808,75.958,77.992,74.075,74.092,78.117,77.992,77.325,77.017,78.325,75.15,74.008,72.808,76.975,75.067,78.258,76.5,72.775,71.808,76.667,76.45,77.75,76.95,71.842,78.742,77.617,81.35,77.225,80.05,78.067,83.917,72.725,77.408,75.342,75.442,76.233,78.1,77.2,78.583,80.042,80.733,79.333,78.05
Haliburton,63.125,63.575,62.658,64.292,62.517,59.85,62.842,60.592,63.917,61.508,60.558,62.2,61.217,61.6,65.058,62.117,62.917,59.442,60.083,58.925,60.392,59.458,60.892,63.35,63.583,62.967,62.883,64.492,62.458,63.058,61.933,63.217,60.008,60.867,62.217,61.85,63.167,60.175,61.658,63.892,60.783,62.808,63.475,62.433,63.975,60.375,62.067,60.367,60.758,62.442,63.133,62.45,60.933,64.75,59.517,61.217,60.617,60.192,61.442,61.35,63.025,58.108,57.467,62.7,64.867,62.192,63.325,63.183,61.992,60.5,61.525,63.383,63.842,63.742,59.9,62.233,63.875,61.667,65.683,64.058,65.858,63.758,61.817,64.625,63.683,64.475,59.733,62.4,59.033,62.775,60.075,62.142,62.3,61.067,65.567,65.208,62.067,61.492,58.383,61.792,61.708,62.517,64.517,64.333,63.583,66.558,63.85,64.583,64.908,65.067,63.008,63.125,64.258,63.958
Harvard_Forest,67.608,65.883,65.033,65.242,64.592,65.558,66.842,62.758,65.725,65.533,63.725,64.392,64.533,63.85,67.058,65.55,67.25,64.75,66.858,66.708,64.192,65.792,63.2,64.367,64.983,65.05,65.833,67.825,65.092,64.717,65.617,65.083,65.792,64.533,66.092,65.475,66.65,64.692,64.133,65.942,61.95,66.025,65.575,64.775,66.083,61.817,64.533,63.975,63.825,64.417,65.467,65.683,61.817,66.717,64.133,64.858,63.283,66.558,64.225,65.625,66.133,63.133,60.95,63,63.9,63.8,65.267,64.183,66.808,64.417,65.167,68.7,65.717,66.967,66.5,66.575,66.625,62.975,66.7,66.067,68.025,65.275,63.767,65.575,65.925,66.925,63.758,65.75,65.2,66.35,65.758,64.658,66.683,64.883,63.475,66.542,65.042,66.342,64.342,65.158,65.25,65.333,67.083,67.783,67.683,68.458,66.417,67.333,68.083,67.858,68.5,67.958,68,67.917
Wabikon,65.483,67.175,64.775,66.308,65.267,64.083,66.483,63.442,66.592,60.275,66.283,65.292,64.125,64.817,68.175,66.325,67.533,65.158,69.283,66.258,69.533,67.358,63.6,66.083,64.708,67.667,66.233,68.483,64.75,63.783,66.433,65.458,64.767,66.942,70.508,65.625,66.458,68.525,65.258,69.567,66.817,66.942,64.5,67.217,67.108,63.967,66.367,61.683,64.933,65.7,70.4,65.667,65.308,66.808,63.575,65.542,64.633,64.458,65.275,65.675,65.667,66.717,62.817,63.992,67.133,64.45,64.75,68.058,66.442,65.025,66.975,67.475,69.867,67.667,66.633,64.45,70.183,65.333,69.475,69.025,68.242,68.725,67.95,66.358,66.483,68.192,65.933,63.267,63.917,66.5,66.725,68.792,68.717,65.85,69.975,66.592,66.592,66.592,66.592,66.592,66.592,66.592,66.983,69.2,68.058,68.8,69.792,70.975,71.308,69.45,71,70.333,71.558,70.475
Changbaishan,54.117,53.983,54.092,53.958,51.758,50.317,48.733,50.1,51.558,54.875,58.842,58.358,56.683,63.583,61.725,59.175,62.017,57.175,56.158,57.433,49.075,45.867,47.275,47.35,53.267,60.867,58.167,59.383,57.617,55.925,58,57.683,53.592,53.133,52.817,56.858,52.817,56.342,52.633,54.908,53.05,50.95,53.958,48.567,49.4,47.992,51.292,49.4,51.908,49.892,54.508,52.583,51.933,56.292,55.608,54.508,56.108,54.317,56.492,54.342,53.242,54.033,56.208,56.533,54.842,57.15,50.85,58.267,55.617,53.083,55.108,56.025,55.733,54.892,54.117,57.783,53.75,50.433,55.642,57.267,53.058,49.192,51.042,51.275,53.758,52.325,52.8,51.133,48.492,52.875,50.833,50.85,49.092,49.6,51.292,56.567,55.067,56.4,52.808,56.45,51.867,56.283,58.758,53.833,52.675,53.025,55.508,49.983,49.475,55.783,48.508,54.683,51.275,49.392
Donglingshan,44.475,44.25,44.383,44.175,40.15,39.033,40.792,41.558,41.317,40.592,42.55,42.717,40.125,40.908,43.717,41.567,42.525,43.342,42.558,41.633,40.875,39.667,41.317,42.058,41.583,40.217,43.067,37.033,39.125,39.383,39.3,34.567,38.642,39.517,39.992,35.8,42.325,43.342,40.9,40.2,36.167,37.267,38.258,40.35,40.508,40.583,41.525,41.192,43.492,40.033,46.783,47.783,45.3,45.817,42.75,45.142,44.417,44.117,47.733,45.192,44.375,39.775,45.225,52.475,39.85,46.75,45.833,42.092,46.583,45.283,47.233,46.175,46.775,45.825,44.525,49.3,46.842,43.533,46.625,44.333,43.933,40.992,41.267,42.458,47.308,41.433,43.275,45.467,41.95,43.95,40.592,38.55,37.908,38.542,37.017,47.925,42.583,47,45.275,46.967,45.425,43.183,50.642,43.033,40.642,50.783,48.117,44.692,43.858,46.442,44.608,43.492,43.733,47
Utah_Forest_Dynamics_Plot,42.092,42.2,42.558,40.275,46.958,50.608,49.783,47.708,50.208,46.467,47.992,50.208,48.717,49.883,50,48.367,47.408,51.417,49.908,52.875,49.858,51.608,51.867,43.775,49.842,47.375,50.867,46.783,46.608,48.458,49.567,48.658,45.183,45.625,49.7,50.375,48.692,52.8,48.3,51,55.5,45.325,48.4,48.95,49.85,49.525,49.767,46.175,46.458,43.017,48.05,48.792,45.075,45.7,47.958,43.233,53.408,46.5,45.767,47.175,47.45,45.15,47.508,46.433,50.642,45.992,49.55,49.25,50.633,48.45,48.358,48.867,49.775,46.4,46.942,43.625,45.133,50.958,47.217,48.183,48.175,52.942,54.683,50.75,49.425,48.775,48.417,46.292,42.025,46.683,49.45,49.417,47.992,48,46.2,48.15,48.15,48.15,48.15,48.15,48.15,48.15,51.967,53.833,52.967,51.733,50.467,50.15,51.417,49.55,49.525,46.283,49.175,47.8
Michigan_Big_Woods_(E.S._George_Reserve),65.65,66.533,65.083,64.308,65.4,64.892,66.8,60.658,66.133,64.033,65.875,65.758,63.45,62.867,67.792,64.925,66.692,63.167,66.417,66.567,67.808,64.8,64.442,64.942,64.417,67.925,66.167,67.525,65.3,62.917,66.992,65.908,65.558,62.942,68.158,63.883,68.167,65.817,64.958,68.508,64.75,66.417,64.892,65.158,65.808,60.917,67.975,64.158,64.508,66.217,66.367,64.983,62.4,65.45,61.217,64.267,64.583,64.517,64.833,66.4,66.175,65.425,60.308,61.825,67,63.983,66.117,66.133,66.15,68.233,67.2,69.5,68.4,67.508,67.525,64.7,67.433,64.733,67.375,66.683,68.383,68.083,67.142,69.058,69.117,68.983,64.85,62.242,65.233,65.808,65.192,68.15,69.275,63.75,68.325,66.133,66.442,65.325,64.517,64.933,64.933,66.383,67.225,67.692,66.383,68.392,66.692,66.75,67.183,68.033,68.5,65.95,68.342,67.7
"UMBC-University_of_Maryland, Baltimore",64.358,61.767,61.725,60.575,61.233,64.667,61.042,59.958,59.1,60.45,60,59.8,59.3,58.742,61.058,60.592,62.775,58.425,60.508,61.583,58.408,61.183,59.025,60.475,58.9,60.092,60.617,61.367,59.533,55.525,60.025,57.508,60.217,59.975,62.567,59.65,62.142,60.433,60.517,61.817,56.592,61.583,56.425,59.017,60.942,57.817,61.192,60.508,60.267,61.425,58.867,59.475,57.992,58.175,58.983,60.875,61.225,61.567,60.442,61.4,60.708,60.442,56.867,59.217,60.292,59.775,60.408,60.292,62.842,60.942,62.125,65.108,62.1,63.417,62.992,61.7,61.225,61.342,61.292,61.567,61.767,61.25,60.283,61.717,62.175,63.208,59.383,60.825,62.233,60.542,59.5,61.383,60.85,60.05,60.833,60.925,61.267,60.567,60.267,61.075,60.533,61.267,64.983,64.717,62.733,63.233,62.292,62.483,64.817,63.225,64.15,63.3,64.283,63.375
Ngel_Nyaki,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,69.192,68.7,69.083,69.142,69.125,68.983,69.233,69.092,69.025,69.158,69.05,69.192,66.808,69.992,67.225,69.225,67.425,68.15,69.908,70.65,69.083,67.733,67.558,67.242,69.55,69.442,70.9,71.308,72.683,68.583,68.917,70.217,67.3,70,68.8,67.958,72.825,69.1,66.317,70.575,68.125,72.058,69.9,69.317,69.25,67.358,68.358,67.033,68.925,68.483,68.525,68.833,68.067,68.125,68.525,68.592,70.233,69.808,69.658,69.133,69,68.658,68.008,71.067,69.417,69.45
Baishanzu,67.533,66.008,68.308,68.508,77.692,70.483,69.817,69.508,68.7,71.117,71.483,64.283,65.217,67.533,66.983,68.708,66.158,66.683,64.408,65.5,62.825,61.367,63.475,72.217,70.033,71.917,70.208,72.325,74.792,72.242,68.808,67.967,68.025,67.142,75.058,69.583,69.667,64.383,69.067,67.908,69.575,67.517,65.217,69.992,67.233,71.717,71.117,73.908,73.908,71.117,71.617,73.85,77.567,73.142,64.258,72.058,75.308,69.692,73.117,68.133,69.808,66.958,66.275,71.383,74.292,69.925,68.108,70.208,70.925,77.25,61.25,70.683,71.717,70.583,73.833,70.492,70.917,69.383,68.658,72.342,73.042,73.55,70.925,72.292,72.417,67.092,71.642,67.725,72.875,73.267,68.858,69.508,70.908,68.583,65.258,70,72.75,73.333,71.392,72.658,68.342,68.758,64.483,64.617,71.95,73.817,69.758,68.442,68.025,72.025,71.533,74.683,67.117,69.692
Daxinganling,54.533,55.342,55.483,55.817,55.383,54.867,53.85,54.283,56.292,57.4,54.283,57.592,58.317,57.575,62.5,61.517,59.067,54.533,54.133,55.217,53.375,58.575,57.1,56.4,57.708,60.267,58.867,60.867,61.6,58.95,57.5,58.692,60.175,62.8,58.05,63.3,60.1,60.217,55.5,59.292,59.225,58.867,58.283,56.817,57.008,58.475,58.508,57.025,57.008,53.167,57.958,56.225,56.742,56.925,55.967,58.2,58.483,57.842,58.317,58.567,56.383,55.875,56.55,53.992,55.05,55.642,53.067,56.092,56.975,55.208,55.958,59.042,53.85,56.642,54.375,53.808,53.575,53.158,53.2,56.517,52.9,54.717,54.067,56.15,55.742,51.392,55.233,55.592,52.492,54.517,56.533,51.275,53.267,54.108,53.475,56.142,53.125,57.117,56.15,53.833,55.933,54.842,56.317,56.342,54.808,56.625,54.383,56.942,58.692,58.708,53.183,57.492,56.167,51.183
