Date,Harvard_Forest,Huai_Kha_Khaeng,Lilly_Dickey_Woods,Scotty_Creek,Smithsonian_Conservation_Biology_Institute,Utah_Forest_Dynamics_Plot,Zofin,BCI
2/15/1942,-1.308509999,-0.594910539,0.48977758,0.569096557,-1.667732139,1.34006834,0.716644027,0.646208088
3/16/1942,0.098006036,0.159712001,0.58245529,0.166025175,-0.941663621,1.266754333,0.724914413,0.694821094
4/16/1942,-0.122839966,1.266134009,-0.759221312,0.47832141,-0.97518412,0.247418008,-0.045311466,-0.668323322
5/16/1942,-0.242467709,1.384763585,-0.468653505,-0.945837647,-0.070925549,0.1239879,0.009765037,-1.124381808
6/16/1942,0.002632049,1.44991748,0.426507957,-1.696429774,-0.283553789,-0.867926422,0.48987482,-1.135853709
7/16/1942,0.57156192,1.179797409,0.611565774,-2.297664785,-0.160218378,-0.780439607,0.043067397,-1.263132391
8/16/1942,0.26188783,1.746872181,0.299551683,-2.221636466,1.14295961,-0.838360787,-0.254910486,-1.250312021
9/16/1942,-0.467342308,1.800936664,0.026862476,-2.150892898,0.906430734,-1.248917675,-0.561378666,-0.724097474
10/16/1942,-0.059525113,1.145736788,-0.200175269,-2.292300023,2.121758293,-1.60881769,-0.615614569,0.364498623
11/16/1942,0.496841763,1.176299177,0.227983269,-1.847369414,1.845111287,-1.274319307,-0.654260972,0.41573387
12/16/1942,0.760402191,1.069983176,-0.529470378,-1.623598125,2.092140937,-1.00330452,-1.277545848,1.275586242
1/16/1943,0.16565519,1.368019332,-0.778032729,-1.395588277,2.116534399,-0.279075276,-1.44629083,1.369877143
2/15/1943,0.206561665,0.223286562,-1.051082368,-1.039958248,1.111594082,-0.163412477,-1.735288005,1.406073176
3/16/1943,0.130838539,-0.454581442,-0.475940703,-0.303947244,1.221873876,0.650236687,-1.153608069,1.237122975
4/16/1943,0.302141224,-0.422921513,-0.370421901,-0.07880828,-0.333874627,0.570148076,-1.319094789,-0.057790404
5/16/1943,0.345446823,-0.742944462,-0.03238812,-0.292045675,-0.054873914,0.28614194,-1.576319404,0.09073869
6/16/1943,-0.62704812,-0.166653644,0.205950089,-1.395983866,-0.42158897,0.387927918,-0.311445447,-0.664862884
7/16/1943,-0.115507877,-0.139413195,0.61864545,-0.524782227,-0.586908677,-0.742240372,0.111092246,-0.685540462
8/16/1943,-0.099962596,0.423479937,0.147317539,-0.807157717,-0.781080223,-0.544611038,-0.315850484,-0.222517762
9/16/1943,-0.472372936,0.888923408,-0.156320414,-1.315587353,-1.289433101,-0.879170037,0.024274855,0.285203383
10/16/1943,-0.105938288,0.286536675,-0.300912272,-1.512679021,-1.284471001,-0.404348454,-0.632057082,0.804994953
11/16/1943,-0.225721624,0.731649504,-1.308196747,-1.291763884,-1.654680951,-0.326254005,-0.37012166,1.24706384
12/16/1943,-0.559078327,0.469707673,-1.555867361,-1.018873123,-1.817824714,-0.231257027,-0.832772929,1.299244625
1/16/1944,-1.415996649,0.57590973,-1.888441244,-1.44846238,-1.848336495,0.418961685,-0.981945656,1.346080594
2/15/1944,-1.368120096,0.25762115,-1.369693012,-1.589288724,-1.184256044,0.573696114,0.059599489,1.175594341
3/16/1944,-0.523061802,-0.482651219,-1.40829661,-1.113991115,-0.106315697,0.593507469,0.651253387,1.030781935
4/16/1944,-0.944719436,0.388917096,-0.362065391,-0.534644884,-0.066201402,0.751511149,1.588541782,0.713228141
5/16/1944,-1.926912247,-0.03468375,-0.218590686,-0.754299163,-0.374418396,1.049980934,1.507646038,-0.197833156
6/16/1944,-0.487374159,0.048243194,-0.241968682,1.551011789,-0.526682105,1.175203459,2.139219816,-0.752191986
7/16/1944,-0.324649964,-0.322426044,-0.114034468,1.209803015,-0.781975576,0.228318194,2.184294711,-0.956397454
8/16/1944,-0.62143918,0.548019174,-0.125188916,0.521575086,-0.985400561,-0.796123448,1.537454159,-0.084563346
9/16/1944,-0.107029751,0.133324609,-0.331454887,0.553023113,-0.272221832,-1.357595872,0.718160768,0.336831952
10/16/1944,-0.417872149,0.94381995,-1.490359505,0.680791624,-0.108726216,-2.056291938,1.127157991,1.134477882
11/16/1944,0.299664313,0.769007395,-1.423840037,0.715860027,-0.076948522,-1.963132422,1.530392246,0.610357005
12/16/1944,-0.47450013,0.801171804,-1.292436686,-0.848315241,0.340514349,-2.192535898,0.841851059,1.032353181
1/16/1945,-0.09319301,1.302008296,-1.259597054,-0.898045078,0.586170765,-1.914717668,0.510354397,1.229602064
2/15/1945,0.485533371,0.694727644,-1.309237372,-0.310063356,0.660183722,-1.546118848,1.572346184,0.72474397
3/16/1945,-0.74244325,1.110416271,0.094866191,-0.902966799,-0.974796251,-0.251622655,1.980863105,0.625639275
4/16/1945,0.055371459,0.258899685,0.924173472,-1.359057989,-1.159031988,0.18421533,1.652502468,-1.000795833
5/16/1945,0.707435478,0.03959358,1.006359903,-1.707725269,-0.783313115,-0.228332569,0.629522849,-0.63532559
6/16/1945,1.469782483,0.605497882,1.824502208,-1.295061863,-0.974066164,0.029203723,0.429634465,-1.123932938
7/16/1945,1.642191393,0.565657369,1.926688697,-1.302639161,0.056829087,0.2860849,-0.293817924,-1.014405026
8/16/1945,1.366205254,0.121763924,1.818849402,-1.638780113,-0.132905335,0.604174289,-0.651821722,-0.78503893
9/16/1945,1.243101796,0.127250895,1.405210993,-1.14850165,1.31129694,-0.700910538,-0.396573468,-0.230668113
10/16/1945,0.845810244,-0.735833689,0.993459303,-1.07062557,0.861822836,0.016420294,-0.361388021,0.346287737
11/16/1945,0.526906946,-0.742663431,1.300951765,-0.682601613,1.072513387,0.071131687,-0.051390102,0.974821265
12/16/1945,0.119879323,-1.224866209,0.553126724,-0.611460134,1.452179403,-0.041558906,-0.123622979,1.591725123
1/16/1946,-0.419449456,-1.475391893,0.318590389,-0.250497314,0.518368061,-0.178879172,0.393924461,1.468730384
2/15/1946,-0.184421648,-1.537561848,0.534100204,0.859405768,0.659252535,-0.926841766,1.200289963,1.427156902
3/16/1946,-0.298547347,-1.297517563,-0.604094512,0.108509187,-0.526919173,-0.437682923,0.507035638,1.414716039
4/16/1946,-0.389348144,0.826504586,-0.942091297,0.179360341,-0.240781814,-0.969909612,-0.779698806,0.955349135
5/16/1946,-0.019270537,0.463834858,-0.657049645,0.241751332,-0.065985036,-0.696690933,-1.466332126,-0.493822326
6/16/1946,-0.62354342,-0.461014548,-0.686913211,-0.954717653,-0.389804586,-0.99202753,-1.575608141,-1.562224915
7/16/1946,-0.586564328,-0.496547166,-0.58874693,-1.002453485,0.159437519,-0.941498384,-0.665316272,-1.411292546
8/16/1946,-0.155787389,-0.811672299,-0.802479297,-1.64252591,0.242226045,0.130987027,-0.509235124,-1.439340892
9/16/1946,0.617318882,-0.874125334,-1.06600026,-1.632816047,0.143863058,-0.383114568,-0.664500272,-1.160183392
10/16/1946,0.40173062,-1.186377183,-0.671883923,-1.711472371,0.443012859,1.129760436,0.168101469,-0.603024529
11/16/1946,-0.794007479,-1.171695969,-0.984656646,-1.727874167,-0.426427989,1.431009247,0.436197205,0.316162989
12/16/1946,-0.375750429,-0.667194678,-0.733541907,-1.495874256,-0.696679409,1.618823524,1.072264625,0.676446183
1/16/1947,-0.321251533,-0.553239811,-0.032086054,-1.250219041,-0.77139941,1.412077931,0.615478258,0.552885649
2/15/1947,-1.223839959,0.046939654,-0.594969348,-0.251416983,-1.069041224,0.856999485,0.462777272,0.551491962
3/16/1947,-1.537145596,-0.22271325,-0.50772715,-0.122662238,-1.441506842,0.857522184,0.967576267,0.112142345
4/16/1947,-0.847029474,1.063676551,0.484811677,0.779734861,-1.715157185,-0.551387222,0.578407838,-0.729661366
5/16/1947,0.206369636,0.424765048,0.46697243,0.971596092,-1.239782766,-0.620446399,-0.44260152,-1.499014122
6/16/1947,0.160672266,0.855788433,0.785233872,0.173679807,-1.114944258,-0.196242539,-0.848614201,-1.420829605
7/16/1947,0.382044339,0.650680828,0.424506404,-1.138096242,-1.121490097,-0.416442141,-0.983114733,-1.483717777
8/16/1947,0.140302916,0.77338248,1.083821688,-0.829173262,-1.002240278,0.903648478,-1.77780759,-1.580822478
9/16/1947,-0.000287891,0.466661885,1.315824582,-0.53227687,-0.700258102,0.863942834,-2.209168842,-1.400391581
10/16/1947,-0.578040234,-0.84461791,0.364293379,-0.714546492,-0.871656717,1.047714742,-2.363657956,-0.605627513
11/16/1947,-0.287776897,-0.584689837,-0.169231697,-0.546745723,-0.388985936,0.606587094,-1.459702404,0.029308495
12/16/1947,-0.562373251,-1.046133669,-0.976729113,-0.448638211,-0.782452108,0.577675376,-0.779146315,0.027931186
1/16/1948,-0.828947157,-1.125652828,-1.014184374,0.627536418,-0.815891197,0.569676086,0.225307601,0.219102456
2/15/1948,-0.667538388,-1.71649537,-1.26138956,0.672399409,-0.858669703,0.147288469,1.678296563,-0.03775611
3/16/1948,-0.593603834,-1.503519092,-0.952915178,0.437502063,-0.611291693,0.821266122,2.423307847,-0.699336432
4/16/1948,-0.01244375,-0.306065492,-0.780315446,0.938944459,0.306732583,0.576054255,2.933486432,-1.788704053
5/16/1948,0.103693075,0.42258502,-0.726115998,0.289223938,0.452113304,0.212569528,1.698331752,-1.45111889
6/16/1948,0.715225886,0.095616237,-0.043580369,0.629482882,0.950249424,0.301947328,1.32585784,-1.459114138
7/16/1948,0.674590526,0.287613234,0.398664397,1.002787997,0.821376846,0.250981217,1.21105282,-1.420261911
8/16/1948,0.384165809,0.347024061,0.097762117,1.163170293,1.431930749,-0.394204816,0.842806183,-1.444973249
9/16/1948,-0.14572129,-0.068469598,-0.186377826,1.330312675,1.23601599,-1.023300202,0.328933411,-1.428913891
10/16/1948,-0.363672204,0.339970999,-0.246496437,0.886238689,1.216372891,-0.767941664,0.406493451,-0.805956756
11/16/1948,-0.488550151,-0.004368301,0.798215354,1.133039938,1.271903669,-0.720238618,0.42073535,0.317255526
12/16/1948,-1.107082753,0.216490567,0.822288894,1.187010632,1.757173157,-1.118742814,-0.486234197,0.338650657
1/16/1949,-0.993578303,0.132951926,1.498692503,0.6939148,2.016347012,-0.129139978,-1.426092708,0.272665983
2/15/1949,-0.757621015,0.157668089,1.777570824,0.112982695,1.610277085,0.163544949,-2.40077275,0.101577669
3/16/1949,-0.403222886,0.511006226,2.141175507,-0.718096806,1.386498476,0.737214395,-1.97166949,-0.212450246
4/16/1949,-0.036019897,0.309979099,1.697611368,-0.029222981,1.153460733,0.435239587,-2.009720699,-1.382219745
5/16/1949,-0.576770246,0.2474447,0.568148543,-0.730725034,0.816050673,0.920854827,0.075255946,-1.808084949
6/16/1949,-0.982494699,-0.564224326,0.630043488,-0.41402543,0.363823608,1.275551612,0.447439631,-1.119240633
7/16/1949,-1.410649139,-0.072511996,-0.696509974,-0.745715909,0.287683075,0.414724575,0.019729596,-0.92208458
8/16/1949,-1.51581024,-0.005018221,-0.452105195,-0.288784392,0.965726723,-0.456217035,1.262151864,-0.781560836
9/16/1949,-0.808387462,-0.112673,-0.639880359,0.271699182,0.942880819,-0.637287217,1.027120455,-0.468647079
10/16/1949,-1.088649607,-0.436527805,0.305403421,0.277818104,0.921988124,-0.370902192,0.626449695,0.551328387
11/16/1949,-1.572523379,0.203628307,0.10290504,0.706496168,0.464146223,-0.698414427,-0.034000062,1.747679542
12/16/1949,-1.25582131,0.825861749,0.163864394,0.801927353,0.140737253,-0.856221214,0.265498061,1.40129082
1/16/1950,-0.657073213,0.49988873,1.256832474,1.118683456,-0.492537541,-0.514015979,0.964401493,1.273475086
2/15/1950,-0.223917548,0.442587267,1.712631611,1.617477922,-1.05169959,-0.32992478,-0.315985303,1.362475798
3/16/1950,-0.775242795,0.554246214,1.877518854,0.668728286,-0.91587868,-0.578235347,-0.175753671,1.418511641
4/16/1950,-0.488897809,0.818374976,1.684302496,0.527698566,-1.507184635,-1.030161851,0.578407844,0.694474859
5/16/1950,-0.511484051,-0.096541681,1.835611598,-0.459694176,-0.428802865,-1.015086611,-0.722144743,-1.480027517
6/16/1950,-0.431913472,0.513343196,1.645983605,-0.680996999,-0.71646544,-1.926217093,-2.061156487,-1.191708172
7/16/1950,-1.165657388,0.444888031,0.412523236,-0.079889449,-0.635878248,-1.135379556,-1.704833985,-1.021927083
8/16/1950,-1.181340813,0.410603305,-0.402542854,0.169069932,-1.006905825,-1.301089928,-1.809605037,-0.934565564
9/16/1950,-1.305550164,0.529270457,0.079030252,0.0495875,-0.081522413,-1.301512239,-0.776464259,-0.694492108
10/16/1950,-1.571154811,0.952953412,-0.548279427,0.382183739,0.199274111,-1.450488884,-0.358580776,0.137123578
11/16/1950,-0.724259826,0.992243677,0.621628451,0.730816064,-0.183905072,-1.364961252,0.932927101,1.328338651
12/16/1950,-0.333048697,0.666186061,0.314924795,1.60698563,0.24227794,-1.335280539,1.742622545,1.442731546
1/16/1951,0.04319994,0.905224962,0.820925326,1.478820771,0.063013706,-2.105476825,1.718771026,1.424618344
2/15/1951,0.542675452,1.064611388,1.081244601,1.110403701,0.540285154,-1.95556811,2.115339418,1.538557454
3/16/1951,1.251465098,1.157075991,0.672694919,1.887656531,0.055012757,-2.063851718,1.612519805,1.598820333
4/16/1951,1.613130909,-0.960482176,0.998226144,1.561875291,0.356775462,-1.02775448,0.500755204,1.533295099
5/16/1951,1.100922357,-0.185661724,-0.130608584,1.72348136,-0.329845997,-0.333116121,0.142673798,0.099930288
6/16/1951,0.88286072,0.083805566,0.436106425,0.325653165,0.508054912,-0.248651219,0.284708964,-0.649188092
7/16/1951,0.836724243,0.754223831,0.119939583,0.243242712,0.488252221,0.06267002,-0.047217535,-0.96392253
8/16/1951,0.193513727,0.46554301,-0.659080476,0.092051623,-0.08083792,0.775139964,0.393003821,-1.000497026
9/16/1951,-0.242450079,0.609031697,-0.853735321,-0.414011318,-0.723639448,0.861803967,0.048725569,-0.548114448
10/16/1951,0.017430806,1.485283532,-1.019202998,-0.51945201,-1.1931724,0.556093498,-0.147123536,0.243789364
11/16/1951,0.588361033,1.383219429,-0.375591585,-0.937532376,-0.46605925,0.227049059,-0.445586274,0.728139623
12/16/1951,0.906739873,1.409485464,-0.184290513,-0.774586229,-0.979961496,0.853901977,-0.474231238,0.994427074
1/16/1952,1.241184534,0.880853642,0.097668168,-0.53935324,-0.35477307,0.906733245,-0.202929075,1.252224206
2/15/1952,1.309930605,1.542462436,0.590205746,-0.770098135,-0.023258407,0.347441248,0.042512102,1.224174212
3/16/1952,1.393957548,1.895779508,1.060657217,0.579648855,0.929694723,0.938958868,1.071349192,1.1159944
4/16/1952,1.286070318,0.51062652,1.288974166,0.977060864,1.881076433,1.029190341,1.540228229,-0.10432114
5/16/1952,0.82989501,-0.164517893,0.715011029,1.100214217,1.926846727,0.895715526,0.76343053,-0.676797649
6/16/1952,0.769614746,-0.271744675,0.616985951,0.641026363,1.385562723,0.790657133,1.092016088,-0.953766764
7/16/1952,0.208177399,-0.384360924,0.076568086,0.197620498,0.753000393,0.50681116,-0.028770145,-1.215786265
8/16/1952,0.411118474,-0.584820772,-0.332783766,0.456989876,0.965726784,0.814413876,-0.740793271,-1.258787132
9/16/1952,0.421450455,-1.401610797,-0.207699322,0.096872302,0.711604591,0.207994935,-1.025721485,-0.74529874
10/16/1952,-0.130754087,-0.126411087,-0.658913509,-0.175527704,-0.539017109,-0.759162958,-0.526007449,0.110656239
11/16/1952,-0.747192487,-0.035238265,-0.640612576,-0.470998747,0.250410263,-0.554350161,0.044222533,0.230540642
12/16/1952,-0.881502477,0.060248086,-1.217331314,-0.476172619,0.34769904,-0.955730325,-0.558025285,0.561291092
1/16/1953,0.080544235,0.436284133,-0.696945288,-0.305480333,0.838678239,-1.155966085,0.292005973,0.916148055
2/15/1953,-0.244903733,1.105074663,-0.752544185,-1.228078381,0.487380638,-1.422989583,0.452719212,0.958431486
3/16/1953,1.078944972,1.577669614,-0.792583053,-1.164325093,0.849368712,-1.615696525,-0.555742985,0.747143126
4/16/1953,1.830102651,0.930640497,-0.564305167,-1.066738014,1.264653362,-0.885355136,-1.095172724,-0.356553309
5/16/1953,2.402658562,0.900275018,-0.408045284,-0.509215742,0.77309306,-1.040904116,-1.925526404,-0.626003939
6/16/1953,1.921126978,0.998510058,-0.527787595,-0.359926167,0.590097067,-1.097765387,-0.752370986,-1.344487789
7/16/1953,1.121361279,1.093915543,-0.350106746,-1.0107861,-0.340660729,-0.577674024,0.72071846,-1.20402823
8/16/1953,0.955131355,0.419697738,-0.543690209,-1.047442055,-0.551823509,-0.289515831,0.293630853,-0.825303398
9/16/1953,-0.541579001,0.24776936,-1.306412171,-1.160001514,-1.171713803,-0.587448632,0.2801344,-0.753209401
10/16/1953,-0.523012219,0.355859277,-1.35556955,-0.808418243,-1.506029362,-0.388740036,0.091136945,0.111588348
11/16/1953,-1.179610552,0.688690531,-1.673174699,-0.843996924,-2.321473876,-0.386830217,-0.100654861,0.99343516
12/16/1953,-0.397674057,0.558060389,-1.516792049,-0.71016358,-1.890581257,-0.330836908,-1.126003877,1.16763007
1/16/1954,-0.217766874,0.274916584,-1.702391421,-0.153390775,-1.622695156,-0.546569126,-2.233994874,0.958606723
2/15/1954,-0.243669275,0.852459695,-1.530650858,0.327101507,-1.521364013,-0.86513404,-2.284880128,0.70960085
3/16/1954,0.446132172,1.438561573,-1.368230039,0.401502132,-1.036080519,-0.016225856,-2.187632587,0.711464429
4/16/1954,0.23653741,0.591269667,-1.260840323,-0.310252359,-0.582094733,-0.459868806,-1.693823235,-0.856959669
5/16/1954,1.273201607,0.683912715,-1.258189322,-1.074504728,-0.386788816,-0.250121967,0.1296493,-1.466213966
6/16/1954,0.913274326,0.418799727,-1.311339686,-1.944007708,-0.872933339,0.140896467,0.233007695,-0.934638927
7/16/1954,0.741826075,-0.09627374,-1.866320015,-1.269881962,-0.982984214,0.026605058,1.044074846,-0.668927835
8/16/1954,1.099015875,0.41515376,-1.621703368,-0.666986102,-0.569147329,-0.324586025,1.0187472,-0.337890476
9/16/1954,1.646979222,0.58540581,-1.773207882,-0.703949343,-1.253639382,-0.100367808,1.418678652,0.368134299
10/16/1954,1.302245073,0.276783245,-1.261596828,-0.535856472,-0.42886959,-0.121985045,1.357887599,1.120275654
11/16/1954,0.940175273,-0.433322979,-1.24304781,-0.033503888,-0.361208809,-0.216632807,0.550437169,1.396721795
12/16/1954,1.048011033,-0.33347626,-0.971829869,0.717625938,0.113340312,-0.38199888,1.351392712,1.073382836
1/16/1955,0.812846671,0.108238129,-0.503194054,0.74336446,-0.138301778,-0.430705436,0.605744593,1.212394464
2/15/1955,0.753420597,-0.499733404,-0.416594108,0.452718443,-0.119568594,-0.031744645,1.18072834,1.109139096
3/16/1955,-0.013935344,-1.168166779,0.098092457,0.48918907,0.919371757,-0.902318859,0.669774595,0.923005161
4/16/1955,0.274474004,0.704209139,-0.386059921,1.456081077,0.184992754,-1.224234708,0.958899372,-0.313744755
5/16/1955,-0.654495445,0.844071264,0.105879929,0.366663415,-0.182316291,-1.258068361,1.039220732,-1.017889372
6/16/1955,-0.673679313,1.145256085,0.041443109,-0.3059037,-0.199548073,-1.411400381,0.782572728,-0.817864746
7/16/1955,-0.437400222,1.157844607,0.436463063,0.20525718,0.070858312,-1.482026572,1.09392524,-1.151142335
8/16/1955,0.070835123,1.182363311,-0.394092269,-0.279581791,1.345324276,-0.282482214,1.357578112,-1.023189444
9/16/1955,-0.384581182,1.476475124,0.245946278,-0.482114092,0.479174063,-0.149226143,1.730185955,-0.662593637
10/16/1955,0.676987209,0.487046861,0.422154045,-1.024879503,0.206520671,-0.337461333,1.414007785,0.566850837
11/16/1955,1.18797874,0.465155267,0.843756419,-0.823290771,0.242507892,0.164861429,1.241501766,1.154721287
12/16/1955,0.559611812,0.091520037,0.360664486,-0.729607944,-0.655025053,0.001609112,1.003025275,1.187933797
1/16/1956,1.212107938,-0.016647237,-0.140045754,-1.213247039,-0.532930594,0.095629611,0.46011475,1.323588955
2/15/1956,0.741509636,0.071599294,0.888898887,-0.922988788,-1.622330193,-1.262148873,-0.680239574,1.37169701
3/16/1956,1.474928805,-1.076953193,-0.199630663,-0.784273254,-1.318568243,-1.350423938,-1.020312693,1.410409121
4/16/1956,0.602648612,0.852136951,-0.383977158,-0.576781927,-1.337797035,-0.810328567,-0.335736543,0.495406608
5/16/1956,-0.166540145,1.007847226,-0.402966323,-0.31319639,-1.634281606,-1.13134293,-0.360087243,-0.099668865
6/16/1956,0.278426351,1.276050444,0.486778605,1.907517748,-1.355410593,-0.609435675,0.418917369,-0.762869291
7/16/1956,-0.154851631,1.4030937,0.69574417,1.59881221,-0.18252995,-1.341852084,0.52706917,-0.482427408
8/16/1956,-0.843710238,1.151423668,0.068611696,1.54664068,-0.563038165,-1.632394934,0.845415902,-0.406395089
9/16/1956,-0.766673777,1.199952976,0.28112843,1.830155473,-0.215365703,-1.71662752,0.155957671,0.149695972
10/16/1956,-1.235036288,0.859962165,-0.251205603,1.806064331,0.172025322,-1.942899253,0.693918747,1.352397362
11/16/1956,-0.96413464,0.524911707,-0.818099021,1.86017827,0.472573373,-2.328110944,0.983794511,0.670373857
12/16/1956,-0.331954701,0.152442867,-0.835722724,0.899629204,0.69554389,-2.807116988,0.306542569,0.858032792
1/16/1957,-0.579810314,-0.12709244,-0.761732509,1.0172024,-0.287269861,-1.729690485,0.32505252,0.402125387
2/15/1957,-0.69285187,0.115244816,-0.831755157,1.267918783,0.051964919,-1.277826849,0.41431474,0.345601275
3/16/1957,-1.599158535,0.600421053,-1.164304782,0.897482553,-0.568454175,-0.766587929,1.152218049,-0.278962117
4/16/1957,-1.506297542,0.366666142,-0.200244819,0.775379018,-0.474501852,-0.081884698,-0.395434605,-2.074586334
5/16/1957,-1.335463575,-0.304570399,0.69329015,1.05384474,-0.640934718,1.062447678,-0.675852524,-1.834220814
6/16/1957,-1.718968535,0.221096312,1.157536142,0.950816135,-0.46437461,1.646214192,-1.231380287,-1.830031989
7/16/1957,-1.733548337,0.039701395,1.048500835,1.812725434,-1.036318204,1.014861448,0.79603069,-1.747427405
8/16/1957,-1.773705093,0.061676941,0.959442219,1.079230351,-1.726888881,0.942150004,0.296529257,-1.253684507
9/16/1957,-1.849191634,0.184754661,1.309070976,0.767317054,-1.171713766,0.431029526,0.661412838,-0.61257339
10/16/1957,-1.914550928,0.70294715,0.707223843,0.421898172,-1.24915951,1.157645434,0.218221423,0.721818135
11/16/1957,-1.66672006,1.109200758,0.556087474,0.374083438,-1.090275346,0.892071461,0.536607605,0.465401341
12/16/1957,-0.859805187,0.90882464,0.750123904,0.19144778,-0.908743982,0.373766943,1.022958555,0.620082196
1/16/1958,0.541614733,1.232403949,0.556367185,-1.261004974,-0.077357379,0.445710347,-0.342053434,0.751872849
2/15/1958,1.132089891,1.316374932,0.268774739,-0.129298438,0.766776759,0.896259471,0.644020916,0.450865854
3/16/1958,1.398425794,1.252327359,-0.286392825,0.223327784,0.911599311,1.672861337,0.175643267,0.050890962
4/16/1958,1.841232826,0.993275903,-0.482079837,1.151530019,0.964215746,1.092545001,0.947979071,-1.362480522
5/16/1958,1.389015652,-0.000964519,-0.596694823,0.289223943,0.991980489,0.847979848,0.083971245,-0.550875951
6/16/1958,0.267080142,0.416958746,-0.792623138,-0.891798077,0.734511391,0.745300255,1.665026365,-0.509876511
7/16/1958,-0.418815111,0.577495838,0.910756592,-0.499682683,1.031644399,0.414724615,0.928025797,-0.724320867
8/16/1958,-0.458964648,0.179457309,1.544368934,-0.440242001,0.931474676,-0.202343853,0.412997615,-0.864549108
9/16/1958,0.019996322,-0.084739852,2.047336367,-0.479925817,0.219292446,-0.285896527,0.341421931,-0.516374599
10/16/1958,-0.348036718,-0.752264138,2.23373924,-0.550191174,-0.197345922,-0.640091824,0.702927621,0.257233675
11/16/1958,-0.134014683,-0.429790312,1.974743358,-0.130578361,-0.479993133,-0.87054321,1.036520355,0.199281445
12/16/1958,-0.147032069,-0.798666513,1.013748007,1.04261734,-0.883472333,-1.056976682,0.046857318,0.289789721
1/16/1959,-0.296487759,-1.13772868,0.319487503,1.182724936,-1.573509467,-1.044510291,0.466847734,0.292694082
2/15/1959,-0.427334824,-0.793293102,0.308610618,1.004466801,-1.943051769,-0.503240202,-0.246562147,0.000674901
3/16/1959,-0.488330284,-0.738698989,-0.268464769,1.376951633,-2.014787657,-1.576413895,-0.269311615,-0.758929594
4/16/1959,-0.353477584,0.155853161,-0.288481834,1.316194278,-1.457845559,-1.614757292,-0.595153911,-2.094150947
5/16/1959,-1.26803135,1.287138045,-0.566221846,0.315074936,-1.318033171,-1.839822926,-0.147950315,-1.941364703
6/16/1959,-0.312422612,0.633360157,-0.154267921,-0.851884266,-0.912318808,-1.490816076,1.100746673,-1.736528828
7/16/1959,-0.331225041,1.013442916,-0.663911909,-0.991338341,-0.3406607,-1.463859465,1.630441367,-1.725835348
8/16/1959,0.094705658,0.42574701,-0.948014816,-0.166795591,0.025592834,-1.664517955,1.854336446,-1.997543344
9/16/1959,-0.541578942,1.258391208,-0.724595672,-0.101383617,-0.049820602,-1.597952413,1.285953243,-1.517078738
10/16/1959,0.30740902,0.703594568,-0.35299494,0.157732264,0.321251776,-1.466511279,0.666786324,-0.885632052
11/16/1959,1.275718527,0.035086898,-0.303689976,0.245660576,0.288743905,-1.394314981,0.410880208,-0.079057005
12/16/1959,1.112700573,0.513603515,0.03787883,0.809116165,0.263066691,-0.961940274,-0.279618466,1.020641966
1/16/1960,1.00114178,0.127462925,-0.15924349,1.121260264,-0.166142051,-0.849347394,-1.092450808,1.166629332
2/15/1960,0.941990093,0.776826063,0.197466251,0.855725412,0.293519551,-1.051018317,-1.634138424,1.265133025
3/16/1960,1.438287505,-1.483911585,-0.415016489,0.744974004,0.539300498,-0.86892631,0.157986479,1.042651501
4/16/1960,0.853585319,-1.440792753,-1.216841844,0.038625978,-0.100167031,-0.626295506,0.636670432,1.722266527
5/16/1960,0.608538552,-1.038996577,-1.041719627,0.4180729,0.794634139,-0.615378887,0.781117452,1.467246631
6/16/1960,0.536569078,-1.180771412,-0.321425033,0.164040937,0.535234134,-1.081472014,0.169609613,0.207643103
7/16/1960,1.18415444,-0.935000751,-0.183520115,1.229286859,0.306031623,-1.542861694,0.358000825,0.159537361
8/16/1960,0.684692302,-1.223946669,-0.704700706,1.269249132,0.135167622,-1.802859834,0.938199601,0.230118565
9/16/1960,1.352577882,-1.25281395,-0.574061985,1.394895793,0.53747506,-1.533281842,0.688597689,0.62895444
10/16/1960,1.069585965,-0.325719341,-0.270008464,1.710464707,0.164739608,-1.030006551,0.924626669,0.690133981
11/16/1960,0.890112488,-0.261934155,-0.506899144,1.850024063,-0.922728333,-0.434576839,0.791160354,0.862402164
12/16/1960,0.636254315,-0.073502837,-1.28191221,2.396595352,-1.06508286,-0.522083637,0.585141482,1.41188751
1/16/1961,-0.243563017,-0.191474783,-1.587889127,1.823176364,-0.762056268,-0.236886928,0.069874416,1.390151319
2/15/1961,-0.023158508,0.47173016,-1.446994382,1.977738553,-0.704038371,-0.241266601,-0.525906055,1.536263651
3/16/1961,-1.15256629,1.131474599,-0.591004066,1.752489326,-1.026282194,-0.162302259,-1.096382765,1.528624551
4/16/1961,-0.605281863,0.854825188,-0.233317256,1.324080929,-0.034877141,-0.551387248,-1.134488455,0.745727495
5/16/1961,-0.458843604,1.407986807,0.765463676,0.293534789,0.221167848,-0.940296012,0.112264278,-0.390014309
6/16/1961,-0.410642397,1.22795027,0.929453992,0.109134516,0.516772501,-0.88406884,0.348642457,-1.273571489
7/16/1961,-0.130800831,1.379360668,1.279069963,-0.480178751,0.406210781,-0.84878385,0.356408425,-1.408141727
8/16/1961,-0.234755987,1.606317522,0.951451068,-0.617495044,0.169144554,0.721663335,-0.193871729,-0.813673473
