sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Wind_River,763.5,764.3,762.9,840.6,787.6,831.3,830.9,779,765.9,785.8,783.1,779.8,806,785.6,775.5,730.6,777,793.3,807.1,789,782.4,800.2,800,813,834.5,800,794.1,776.6,849.9,803.9,801.2,779,773.6,854.6,797.1,804.7,758.2,805.8,828.4,804.1,754.2,784.7,763.4,801.1,794.6,773.3,790.1,733.6,803.1,764.4,817.3,837.9,733.2,697.1,711,771.3,741.8,834.9,764.1,766.8,803.6,753.5,727.2,712.3,809.1,785,867.4,779.3,773.2,818,810.1,808.2,830.5,805.5,769.7,767.2,796.5,739.6,773.6,700.8,724.5,754.5,714.7,758.8,825.6,773.4,866.7,810.3,774.2,791,790.7,863.2,713.9,822.3,770.4,771.5,696.7,708.9,711.8,812.1,861.3,827.1,833.8,758.5,748.4,831.3,752,761.3,812.8,697.3,702.2,771.1,755.3,795.2
Yosemite_National_Park,1209.7,1263.1,1267.8,1271,1297.5,1306.7,1190.7,1313.5,1255.8,1344.1,1246.1,1209.5,1199.4,1261.2,1319.4,1393.9,1315.8,1263.2,1236.6,1180,1250.8,1209.4,1179.2,1295,1230.3,1368.3,1329.7,1441.3,1371.4,1320.9,1335,1304.7,1346.4,1377.4,1275.4,1332.6,1295.4,1215.7,1334.9,1302.5,1173,1304.2,1316.1,1300,1302.4,1325.1,1342.4,1286.9,1302.8,1355,1345.8,1235.2,1234.9,1283.9,1303.9,1289.2,1229.4,1216.3,1352.7,1347.8,1299.9,1298.6,1224.2,1320.2,1233.5,1346.4,1245.1,1294.7,1240.8,1339.5,1289.7,1310.8,1301.5,1305.2,1245.9,1357.2,1374,1250.6,1318.8,1305.2,1355.1,1197,1151.5,1341.9,1336.4,1292.3,1348.4,1372.3,1327.4,1310.2,1314.2,1347.7,1276.4,1292.1,1192.5,1281.3,1264.1,1179.8,1309.6,1353.8,1396.2,1351.9,1298.5,1271.5,1258.6,1282.2,1322.5,1307.8,1306.9,1245.6,1248.6,1375.6,1376.5,1406.7
La_Planada,994.9,994.9,994.9,997.6,994.9,994.9,994.9,997.6,994.9,1007,994.9,994.7,991.9,994.9,976.7,1000.6,994.9,986.2,994.9,1003.7,1001.4,994.9,994.5,991.6,988.9,998.1,1016.4,997.6,1007.2,1040.7,952.5,921.3,970.9,1041.1,1043.7,1098,1049.6,1040.3,1068.6,1125.7,1046.5,1098,1077.2,1107.2,1063.5,1083.2,1035.3,1055.3,1041,1141.5,1028.3,1095.4,1070.6,1089.2,1073.4,1058.4,1104.8,1058.1,1063.2,1116.2,1122.3,1086.5,1087.1,1056.9,1054.8,1032.4,1026.3,1044,1020.3,1015.9,946.1,951.2,906.9,946.5,912.3,988.8,1018.8,973.6,958.3,940.2,943.5,928.1,1016.3,967.8,1009.1,953.4,1025.1,933.9,912.1,920.1,927.4,948.1,959,946.9,943,891.2,894.7,892.8,951.4,936.8,970.5,903.7,858.1,854.2,809.3,841.6,856.9,860,973.5,915.4,876.7,851.2,876.9,916
Laupahoehoe,1059.7,1044.2,1056,1058.7,1111.7,1101.9,1086.8,1052.9,1065.3,1068.5,1056,1052.5,1050.2,1059,1081.2,1055.8,1071.5,1129,1086.9,1113.7,1120.1,1102.4,1108.2,1088.8,1095.5,1135,1107.1,1095.5,1086.9,1120,1129.4,1119.7,1071.4,1123.2,1126.7,1122.4,1151,1171.3,1095.3,1159.7,1110.9,1083.6,1086.3,1073.7,1092.7,1095.8,1070.7,1076.9,1050.2,1093.5,1132.6,1070.9,1111.3,1119.4,1023.5,1077.3,1120.6,1175,1108.7,1080.1,1111,1107.8,1146.3,1099,1142.2,1163.8,1214.1,1225.7,1136.2,1086,1108.4,1116.9,1132.4,1151,1132.2,1107.6,1192.8,1082.3,1062.8,1110.4,1092.7,1060.8,1116.5,1053,1090,1162,1125.1,1107.7,1050,1087,1110.5,1131.6,1089.6,1109.2,1177.1,1123.1,1141.9,1070.9,1032.4,1088.6,1080.4,1105.1,1163.4,1141.4,1105.2,1038.5,1083.4,1040.6,1038.7,1064.8,1043.7,1021.9,1090.9,1071.6
Palamanui,1023.1,1004.6,1016.6,1022.4,1062.9,1050.4,1053.4,1016.3,1032,1032.1,1019.8,1025.3,1013.7,1022.5,1038.6,1019.5,1032.3,1077.5,1041.2,1067.9,1071.7,1056.7,1059.8,1052.4,1050.1,1080.5,1055.5,1049.8,1041.2,1071.2,1077.9,1071.1,1034.9,1092.8,1075.2,1070.6,1093.3,1116.7,1050,1111.1,1053.2,1041,1043.7,1028,1056.5,1050.4,1022.3,1025.1,1026.3,1048.1,1099.4,1037.4,1081.2,1080,1002.3,1037.6,1090.3,1126.2,1051.1,1043.4,1062.4,1053.1,1077,1056.4,1078.2,1111.9,1159.4,1149.5,1078.5,1028.4,1056.9,1061.9,1096.2,1096.3,1095.7,1065,1132.4,1027.7,1035.7,1052.6,1038,1012.2,1080.2,1019.5,1090.2,1125.7,1098,1080.2,1031.7,1050.7,1089.5,1082.7,1050.2,1060.4,1092.3,1059.1,1090.2,1059.1,1026,1073.5,1053,1068.4,1126.5,1086.6,1050.4,986.6,1031.8,995,999,1022.1,998.4,973.1,1039.4,1016.9
Speulderbos,605.3,558.6,582.8,577.7,570.5,576.2,568,556.3,564.7,558.5,626.8,574.7,585.9,603.4,585.3,544.3,543.9,583.6,549.4,576.9,626.8,567.1,529.3,550.3,580,584.9,564.8,583.6,575.5,567.1,568.4,574.8,598,598.1,589.5,559.6,567.7,597.8,570.8,577.1,585.7,565.6,586.2,577.4,607.6,561.5,655,632.1,646.6,608.5,603.9,589.6,607.2,540.9,526,511.8,576.5,537.3,648.3,564.7,560.5,518.3,522.7,571,503.9,561.3,614,537.7,616.8,576.4,622.9,565.9,601.7,585.5,628.5,724.8,558.8,549.9,537.5,583.6,552.6,647.4,635.4,577.8,546.7,610.8,531.1,580.7,672.2,672.2,608.5,648.2,550,584,624,570.8,631.6,546.7,644.5,601.4,608,609.7,726.2,638.6,643.7,705.6,653,666,690.1,665.4,680.3,642.9,656.9,704.6
Wytham_Woods,632.6,579.9,576.2,605.3,600.8,634.1,582.8,586.8,610.2,564.5,629.7,580.3,594.9,609.6,616,583.8,555.9,604.6,607.2,577.1,659.6,591,601.6,598.8,598.6,609.8,588.9,620.3,638.5,573.7,573.8,577.4,628.8,601.3,623,571.7,619.2,631.1,588.5,638.3,591.8,595.4,607,611,628,588.9,639,647.8,671.4,606.2,570.3,605.3,582.5,531.3,587,529.3,612.6,551.8,683.8,592.1,622.6,581.9,561.4,538.1,567.1,549.4,558.4,559,601.2,625,595.3,580.8,619.2,625.4,671.4,703.6,583.2,586.4,540.2,595.6,579.8,610.5,650.7,678.1,585.8,571,589.2,619.9,696.1,708.2,632.1,607.6,622.5,632.1,687.1,665.3,671,637.6,670.5,620.1,628.6,624.5,713.9,653.3,653.4,696,640.3,619.9,643.7,640.8,659.3,580.7,638.2,668
Haliburton,638.4,607.4,641.4,569.1,639.1,666.2,610.8,657.1,607.8,675.5,691.3,660.6,717.8,691.1,671.7,664.3,574.2,669.2,699.7,678.7,729.9,718.6,674.9,593.1,631.7,593.8,647.5,621.2,641.2,663,720.9,730.9,702.6,654.2,639.3,670.6,669.6,690.5,645.7,593.2,680.7,668.9,614,685.5,651,717.7,648.1,674.9,702.7,639.5,639,651,651.2,580.4,709,593.2,620.7,641.9,632.9,608.4,611.4,657.4,681.4,660.4,626.3,650.6,622.9,657.2,641.5,635.8,675.6,605.7,629.3,623.3,691.5,635.2,645.6,654.1,619.9,599.9,639.1,632.8,686.5,650.5,672.4,650.4,726.7,739.9,654.3,660.5,723.7,608.3,644.9,647.6,672.4,599.9,641.2,714.4,735.3,642.1,709.2,658.8,632.3,562.2,690.1,623.3,617.8,583.9,589.5,666.8,651.3,718.7,587.4,504.3
Harvard_Forest,818.3,823.6,836.2,828.1,852.3,869.2,775.2,907.5,853.6,888.4,901.4,873.7,912.8,854.6,865.3,804.4,802.2,906.9,872.8,840.9,920.9,878.9,866.5,828.7,865.1,796.9,856.8,858.8,911.9,902.2,866.3,864.8,869.7,873.7,839.6,890.5,855,896.1,888,824.8,963.2,925,900,929.7,930.3,955.3,925.3,962,1006.6,906.7,878.8,895.2,921.1,835,894.5,815.8,927.1,809.1,900.6,861.1,826.3,838.6,903.5,888.7,872.6,878.9,832.8,867.6,860,887.8,891.4,791.8,912.3,890.4,910.4,909.2,919.1,961,891.2,971.3,936.5,915.8,917.3,888.3,919.1,888.2,924.2,916.3,906.7,893.9,964,867.7,900.7,888.1,873.1,850,899.4,921.2,969.6,852.7,930.4,908.7,824.3,885.1,889.9,918.1,967.6,916.9,871.9,1028.5,912.5,1001.3,921.2,915.2
Wabikon,739.5,721,671.8,675.7,708.2,699.2,607.6,760.5,695.9,799.8,730.3,702.3,735.3,730.6,670.9,685.9,632.3,720.8,702.9,752.5,775.6,697,720.8,654,739.3,672.8,665.4,664.3,723.7,733.1,759.5,727.8,733.1,712.8,636,728.4,719,699.9,705.9,638.3,726.7,696.3,712.1,743.7,663.2,758.2,728.1,746.1,769.9,651.3,639.2,721.1,752.1,665.3,773.4,691.2,703.4,696.6,690.5,669.6,690.4,669.8,739.3,715.6,669.9,712.2,650.6,694.1,666.4,711.7,663.1,672.8,666.1,684.2,718.9,800.6,730.5,705.6,653.5,703.5,712.1,681.6,720.8,726.8,718.7,711.6,710.8,810,754.5,717.7,705.1,660.6,653.5,717.6,675.2,608.9,617,720.7,699.2,602.4,666.5,644.4,657.4,647.5,705.1,748.3,696.7,636.6,638.3,672.6,617.6,739.3,590.4,574.6
Changbaishan,780.4,749.7,770.9,775.3,777.8,769,799.4,775.3,777.6,729,720.2,732.7,756.4,713.6,671,717.4,773.9,725.6,760.3,785.4,805.3,795.9,768.8,831.1,792.9,784,749.9,738.6,765.6,787.2,714.5,744.9,790.7,746.8,783.2,672.1,744.8,747.1,744.7,766.7,683,756,722.9,776,710,756,713.3,723.3,713.8,719.7,722.9,723.7,716.3,658.8,713.5,699.3,688.5,756.3,698.6,711.1,783.8,713.6,738,678.2,746.7,735.2,808.1,729.6,759.4,792.4,689,751.6,762.6,698.8,737.5,736.4,775.2,826.6,757.4,766.6,759,813.9,747.4,745.3,735.1,698.2,744,766.3,795.8,717.5,762.3,766.9,744.4,773.7,749.6,741.9,763,719.4,753.6,766.1,820,786.6,762.4,826.9,744.1,766.3,789,829.1,799.9,700.7,762,699.6,725.7,824
Donglingshan,980.7,981.1,986.9,970.2,1061.2,1103.8,1045.4,1022.4,1041.9,999.5,932.8,1037.8,1012.1,993.7,898.4,992.6,972.4,986.9,1041.6,1038.2,1109.7,1124.2,1106.3,1059,922.8,1008.9,1045.8,1090,1103.3,1027.4,1067.1,1059.7,1002.8,1005.3,1108.8,1096.5,1033.8,1035.4,1026.9,1022.6,1101,1126.9,1087.4,1083.1,1054.7,1010.7,1045.4,1021.8,966.1,926.4,999.7,976.3,962.6,931.8,1014.5,933.7,1016.2,1001.6,957.4,1018.1,1002.1,1082.5,995.6,851.6,1058.3,971.4,947.8,1040.9,941.4,950,984.3,1034.8,926.9,999,1014.8,918.6,962.2,980.8,928.9,986,1063.3,1041.9,1048.1,1035.2,971.5,1059.9,1017.7,1030.4,1078.6,991,1029.9,1064.1,1081.5,1112.4,1068.8,997.3,1073,993,1066,1132,1073.8,1069.3,981,1110.3,1130.9,1068.7,1093.2,1044.4,1133.6,1066.9,1112.3,1101.7,1067.2,1085.8
Utah_Forest_Dynamics_Plot,1547.3,1582.6,1517.9,1507.9,1494,1401,1426.7,1468.4,1455.6,1583,1485.8,1425.9,1458.4,1464.1,1460.9,1504.8,1482.3,1469.5,1552.4,1439.2,1438.1,1445.9,1413,1553.8,1442.9,1473.7,1437.7,1493.5,1465.2,1435.4,1499,1484.5,1511.1,1592.4,1509.3,1516.9,1473.8,1440,1499.3,1494.8,1323.3,1517.5,1524.1,1460.9,1488.1,1494.2,1493.1,1506.3,1473.7,1583.2,1519,1506.2,1512,1521.3,1483.4,1555,1374.6,1483.7,1521.8,1619.6,1497.1,1507.1,1467.2,1442.3,1358.2,1510.9,1437.6,1441.6,1437,1438.5,1430.6,1474.9,1441.5,1525.6,1415.7,1497.2,1477.9,1407.9,1467.9,1441.3,1457.3,1327.3,1342.3,1365.3,1449.7,1452.7,1476.2,1506.4,1525.4,1501.5,1415.3,1505.7,1428.7,1495.2,1432.4,1485,1389.1,1343.7,1419,1475.7,1491.5,1437.3,1460,1402.8,1419.7,1452.1,1503.6,1432.7,1431.2,1400.9,1436.7,1576.4,1452.6,1515
Michigan_Big_Woods_(E.S._George_Reserve),952.9,964.4,916.5,908.1,950.5,973.3,799.9,958.7,897.2,959,992.7,910,994.7,987.1,838.1,914.7,810.9,971.1,961.4,898.5,1001.4,958.2,943.1,870.9,950.9,843.6,911.6,898.8,946.4,1005.8,1027.7,986.7,1037.1,1060.3,886.2,1000.4,931.7,1025.6,1025.9,922.5,1043.2,974,948.1,1008.8,934.1,1046.6,889,962,1028.9,950.4,910.6,1035.1,1067.8,936.2,1053.5,940.6,940.6,996,976.3,888.7,970.5,958.9,1025.3,968.5,909.3,937.1,876.1,891.9,946,936.9,1023.2,938.1,972.9,939.7,894.8,1004.1,955.9,942.5,860.2,900.9,925.7,913.3,985.3,967.7,950,909.6,1006.3,1090.7,904,939.8,1003.8,892.4,867.3,1033.5,980.2,954.1,878.5,982,1018.2,901.6,964.5,991,937,912.8,1006.6,981.8,1056.8,1023.5,961.7,1056.3,986.1,1133.2,976.5,958.3
"UMBC-University_of_Maryland, Baltimore",940.2,988.7,958,946.8,998.2,993.4,928.2,1013.5,1008.3,985.3,1032,998.5,1070.3,1018.6,953.6,950.1,892.3,1034.1,997.6,961.9,1066.7,981.2,1031.3,929.1,1013.3,937,971.8,968.3,1045.9,1121.7,1063.4,1059,1033.7,1001.6,942.8,1021.1,992.4,1030.4,1051.8,986,1112.8,1076.4,1094.7,1100.3,1079.5,1115.6,1052.9,1055.9,1112.4,1009.7,1043.7,1053,1073.1,1053.9,1022.7,989.3,1027.6,936.6,1060.6,1000.7,996.5,1009.7,1065.1,1047.5,1033.6,1010.2,978.5,1056.3,1036.8,1054.9,1057.7,980.6,1069.9,1027.3,1049.4,1112.6,1125.1,1078.9,967.5,1059.5,1009.2,1046.3,1094.5,1016.5,1112.1,1093.3,1097.7,1111.7,999.9,1090.6,1149,1001.5,1018.3,1069.2,1135.2,964.5,1067.1,1073.1,1047.2,953,1054.7,1047.6,908.9,1019.1,1105.2,1134.7,1156.3,1112.1,1053.9,1205.1,1097.6,1199.6,1057.7,1048.7
Ngel_Nyaki,1271.3,1268.5,1274.4,1276.1,1274.4,1274.4,1271.6,1276.3,1277.4,1268.3,1271.4,1279.2,1271.3,1274.4,1271.4,1276.2,1271.4,1274.4,1274.4,1276.2,1274.4,1271.4,1274.5,1276,1262.6,1283.6,1295.6,1276.4,1255.9,1280.6,1289.4,1300.4,1277.4,1283.5,1295.6,1285.2,1280.5,1292.6,1283.5,1279.2,1295.5,1298.4,1283.6,1282.2,1271.5,1286.8,1283,1272.9,1286.6,1268.4,1262.5,1258,1253,1267.9,1259,1257.5,1268.4,1271.7,1265.7,1273.2,1280.9,1259,1280.5,1263.8,1265.5,1268.3,1261.9,1239.6,1264.4,1268.4,1277.1,1285.2,1274.3,1244.6,1232.1,1228.2,1241.4,1265.1,1274.4,1267.1,1289.3,1250.7,1280,1285.4,1228.5,1271.2,1301.7,1260.6,1265.3,1247.1,1258.6,1270,1280.2,1283.5,1280.7,1291.4,1265.5,1301.4,1283.4,1270.4,1256.4,1271.7,1273.8,1276.3,1265,1259,1271.3,1260.9,1292.3,1277.2,1293.1,1254.5,1262.1,1268.5
Baishanzu,837.8,867.9,822.5,839.6,814.6,842.2,834.4,849.5,847.3,795.7,778.4,808.2,881.7,807.6,814,845.9,871.1,864.9,864.9,840,895,914.1,929.1,873.1,889.4,908.5,892.5,875.4,846.8,779.6,800,822.2,799.3,862.6,829.4,915.6,859.3,956.3,874.2,870,871.7,875.3,916.8,864.3,908.9,881.1,886.3,818.2,813.4,788.8,829.6,772,796.2,785.6,873.9,857.9,804.3,846.3,827,863.6,841.2,812.5,883.1,852.1,790,872,902.6,845.2,819.7,767.5,972.7,815.7,795.9,827.3,778.5,818.4,806.6,856.1,886.8,842.6,829.1,826.4,871.4,855.4,853,927.4,849.4,913.5,770.9,816,850.1,854.8,803.2,878.3,874.6,857.4,816.4,829.3,839.7,852,880.8,864.2,967.9,992.6,957.5,936.4,981.4,971.5,966.1,894,938.2,907.8,1010.2,884.2
Daxinganling,527.9,491.5,524.8,492,494.9,522.6,531.6,516.3,507.2,510.1,519.1,492,504.1,513.6,458.5,495.9,504,519.5,540.8,532.4,537.6,497.7,495.2,516.4,553.1,513.3,507,486,473.7,510.4,489.2,492.2,498.3,469.9,503.5,489,491.7,488.8,507.4,482.9,491.8,513.1,510.5,535.1,506.9,509.8,507.1,510.4,495.6,549.8,501.1,507.6,519.1,516.5,516.8,489.1,494.6,510.2,522.3,482.8,525.3,509.7,507.3,523.1,512.7,516.6,549.5,553.6,488.7,519.1,531.4,495.1,530.9,516.4,537.9,544,525.1,534.7,571.9,504.4,528,542.8,489.5,507.4,538.1,580,537.5,497.9,541,526.4,501.1,526.4,498.2,541,534.5,522.9,543.3,507.1,519.4,553,540.1,573.8,515.7,543.7,513.2,520.1,552.9,528.3,513.4,497.4,528,483.3,457.9,552.4
