TOA5,Weather-CR1000,CR1000,23011,CR1000.Std.16,CPU:CRC_met_logger_final 101018a.CR1,17723,Metdata_5min,,,,,,,,,,,,,,,,,,
1/10/2018 13:30,702638,-2323.194,9.425349,395.1615,62.17656,4.768971,0.1026343,5.196907,0.09568928,52.98645,0.4743909,3.575,155.0418,71.55379,-2.09,0.355,0,30166.94,70.45228,29874.63,64.96254,113.7,14.11,9.242332,1
1/10/2018 13:35,702639,-2387.042,30.08053,327.7591,26.18278,4.97277,0.06324864,5.383625,0.05600799,52.41383,0.4672062,2.926666,176.8241,51.19596,-2.1,0.3483333,0,30027.28,43.21942,29748.05,37.8665,112.1,13.76,9.447736,1
1/10/2018 13:40,702640,-2471.584,15.22937,247.9623,23.35457,4.967076,0.05780751,5.325452,0.07555811,52.6356,0.5992426,3.338333,168.2971,72.00589,-1.628333,0.4783333,0,30031.17,39.5436,29787.43,51.17667,108.3,13.16,9.639621,1
1/10/2018 13:45,702641,-2476.872,18.6168,231.1792,12.24105,4.927619,0.05411846,5.296568,0.05908473,52.97906,0.4251994,4.256666,158.5358,53.63992,-2.553333,1.111667,0,30058.14,37.05838,29806.97,40.01507,106.8,12.97,9.702881,1
1/10/2018 13:50,702642,-2375.878,42.25697,319.7494,52.67156,4.949991,0.05914934,5.346199,0.07923618,53.20367,0.440823,2.931667,155.3957,83.39252,-1.133333,-0.035,0,30042.85,40.45227,29773.39,53.63639,109.1,13.34,9.653929,1
1/10/2018 13:55,702643,-2305.176,11.80542,369.7226,57.54862,5.103344,0.03783649,5.517051,0.03811598,52.69417,0.4184375,4.318334,130.6853,48.31586,-1.95,2.49,0,29938.2,25.76766,29657.99,25.68105,110.7,13.59,9.671626,1
1/10/2018 14:00,702644,-2373.136,22.56777,238.9647,34.11663,5.236771,0.05096516,5.680171,0.0435443,52.53836,0.3020106,3.506667,143.3603,66.84832,-1.405,1.26,0,29847.51,34.60658,29548.32,29.21699,83.3,12.05,9.749419,0.8
1/10/2018 14:05,702645,-2405.125,11.2279,220.6048,30.20577,5.327079,0.02970515,5.74363,0.03938143,52.54007,0.3716324,3.57,196.3911,64.65665,-2.236667,-0.5116667,0,29786.29,20.10757,29505.78,26.37689,81.3,11.93,9.787603,0.767
1/10/2018 14:10,702646,-2385.083,10.42992,255.4477,30.85011,5.335623,0.0399096,5.715967,0.04911769,52.84827,0.3522864,4.646667,175.7308,55.94202,-3.136667,0.03,0,29780.51,27.01383,29524.32,32.93549,91.5,12.01,9.78911,0.9
1/10/2018 14:15,702647,-2349.503,9.766226,224.621,29.69608,5.287213,0.0446266,5.687493,0.07396254,53.3009,0.3446104,3.051667,126.7865,56.44547,-1.293333,1.503333,0,29813.3,30.25278,29543.44,49.64999,87.2,11.98,9.749343,0.867
1/10/2018 14:20,702648,-2332.399,13.70824,242.6048,38.73214,5.392576,0.03777676,5.811567,0.02699583,53.0598,0.2489676,3.976666,165.7967,62.6418,-2.703333,0.595,0,29741.99,25.53976,29460.3,18.05573,90.1,11.97,9.743921,0.883
1/10/2018 14:25,702649,-2343.236,18.06503,327.9111,72.07748,5.515018,0.08874802,5.950278,0.09178839,52.85225,0.7504082,3.506667,166.7365,72.73557,-1.735,0.575,0,29659.42,59.80468,29367.78,61.17263,104.4,12.84,9.774875,0.983
1/10/2018 14:30,702650,-2412.111,31.98087,314.6123,42.66391,5.636645,0.09607743,6.082485,0.1220363,52.65892,0.5042996,4.455001,197.8757,64.61302,-2.805,-1.358333,0,29577.6,64.47161,29279.88,81.02277,109.6,13.41,9.891528,1
1/10/2018 14:35,702651,-2524.399,45.87822,257.0777,51.57668,5.961668,0.05030054,6.28588,0.03499406,51.80824,0.2697627,3.683334,145.8261,67.63293,-1.615,0.8433333,0,29360.13,33.53492,29145.04,23.1222,98.4,12.08,10.08733,0.967
1/10/2018 14:40,702652,-2624.675,18.9463,332.6949,53.38821,5.929124,0.03246898,6.211433,0.03962893,52.24268,0.3701643,3.550001,171.8423,48.0621,-2.538333,0.265,0,29381.81,21.65145,29194.27,26.24511,106.7,12.95,10.24924,1
1/10/2018 14:45,702653,-2709.414,36.00903,361.3216,67.90033,6.043839,0.06553768,6.436795,0.1222375,51.92538,0.4759789,2.918334,189.711,53.56199,-2.281667,-0.295,0,29305.47,43.55772,29045.63,80.4573,109.3,13.38,10.42998,1
1/10/2018 14:50,702654,-2865.573,55.92986,376.1479,60.81445,6.409947,0.1051957,6.743919,0.05378946,51.2379,0.4631384,3.654999,189.7667,64.67809,-2.033333,-0.09500001,0,29063.28,69.42641,28844.17,35.13971,112.3,13.87,10.73882,1
1/10/2018 14:55,702655,-3068.475,61.47362,321.9114,97.10242,6.640189,0.1151561,6.983924,0.09617878,50.76593,0.5909884,3.368333,174.1838,46.92578,-2.461667,0.5266666,0,28912.09,75.43241,28687.94,62.45464,106.8,12.97,11.1552,1
1/10/2018 15:00,702656,-3226.071,40.1708,362.2221,12.03475,6.765889,0.04757727,7.068533,0.06891637,50.92686,0.3901342,2.976667,166.232,55.46188,-1.95,0.4933333,0,28829.82,31.04814,28633.03,44.63174,104.9,12.62,11.52534,1
1/10/2018 15:05,702657,-3353.962,30.06715,366.7399,4.440994,6.900128,0.05011883,7.209686,0.07409518,50.76366,0.447241,2.348333,144.1525,90.54516,-0.8533333,0.295,0,28742.34,32.60077,28541.76,47.80282,101.7,12.09,11.8317,1
1/10/2018 15:10,702658,-3430.801,23.47464,313.3964,31.38665,7.100669,0.05673195,7.458647,0.0668553,50.28657,0.5125925,2.908333,154.2782,78.08175,-1.121667,0.5816666,0,28612.21,36.72026,28381.54,42.88062,98.7,11.66,12.0824,1
1/10/2018 15:15,702659,-3512.471,20.37977,242.677,12.32466,7.164534,0.03294743,7.507868,0.04278527,50.36106,0.2925208,3.515,212.8824,84.85109,-0.9533333,-0.5066667,0,28570.89,21.29123,28349.96,27.41898,90.1,11.68,12.30644,0.9
1/10/2018 15:20,702660,-3580.889,17.82846,219.8676,13.55629,7.233689,0.03124647,7.584746,0.03434931,50.14385,0.2806606,4.258334,174.6764,57.7526,-2.813333,0.09833334,0,28526.23,20.15918,28300.74,21.9679,75.23,11.73,12.47528,0.717
1/10/2018 15:25,702661,-3627.894,14.276,189.5767,39.1731,7.30569,0.03676764,7.636812,0.0257861,50.11371,0.2883708,3.205,166.5693,54.65564,-1.94,0.73,0,28479.83,23.68896,28267.46,16.47146,69.74,11.69,12.57341,0.633
1/10/2018 15:30,702662,-3632.463,5.438214,146.9254,22.72688,7.341074,0.0386835,7.646166,0.006087915,50.39291,0.1957447,2.745,178.4745,75.3336,-1.41,0.4666667,0,28457.05,24.85508,28261.48,3.88538,59.57,11.71,12.60414,0.533
1/10/2018 15:35,702663,-3620.321,14.36769,202.7387,35.29338,7.358564,0.01997762,7.679932,0.04553748,50.5834,0.2315002,4.306667,161.3112,52.60484,-2.863333,0.6283333,0,28445.79,12.84256,28239.95,29.02637,43.33,11.74,12.58237,0.367
1/10/2018 15:40,702664,-3550.924,25.53061,193.2282,10.56529,7.501765,0.06915074,7.81824,0.05293292,50.96268,0.1573492,2.936667,175.0326,73.81445,-1.516667,0.1933333,0,28353.9,44.31553,28151.86,33.65489,0,11.97,12.37633,0
1/10/2018 15:45,702665,-3470.429,19.36843,191.8679,12.25529,7.736883,0.06240224,8.004146,0.05039147,50.02045,0.5748901,2.826667,183.8942,51.19952,-2.033333,-0.2233333,0,28203.65,39.75783,28033.93,31.89303,11.67,11.91,12.16712,0.117
1/10/2018 15:50,702666,-3445.49,6.197128,111.7747,29.91502,7.743392,0.0363192,7.987875,0.05117405,49.64914,0.3140029,3.253334,141.5161,71.4416,-1.626667,1.176667,0,28199.49,23.13785,28044.23,32.39768,37.65,11.76,12.09731,0.317
1/10/2018 15:55,702667,-3398.877,23.98783,95.2538,36.95808,7.596135,0.05818283,7.847529,0.04308651,50.46228,0.221586,3.868334,168.6015,59.08805,-2.573333,0.2866667,0,28293.48,37.19966,28133.24,27.36379,26.79,11.82,11.94737,0.233
1/10/2018 16:00,702668,-3269.419,61.21389,101.0217,39.27479,7.567255,0.03811593,7.772273,0.03602991,50.46228,0.1802589,4.151667,197.6235,60.15074,-2.55,-0.9933333,0,28311.93,24.39821,28181.09,22.93635,14.78,11.88,11.63123,0.133
1/10/2018 16:05,702669,-3037.139,69.95671,115.1261,15.43979,7.529831,0.03655463,7.675049,0.03440874,50.84042,0.07615432,3.361666,203.0073,78.77982,-1.461667,-0.1366667,0,28335.89,23.41979,28243.06,21.94787,9.66,11.92,11.20581,0.083
1/10/2018 16:10,702670,-2739.706,89.59476,121.2435,6.754196,7.506644,0.06515934,7.644539,0,50.90979,0.04871631,3.381667,193.0785,74.70844,-1.476667,-0.4016667,0,28350.76,41.77169,28262.52,0,0,11.93,10.73483,0
1/10/2018 16:15,702671,-2461.27,75.74453,85.86483,19.33658,7.578238,0.01100117,7.625015,0.02173523,50.66244,0.09075893,4.453334,161.2031,48.8256,-2.851666,1.141667,0,28304.9,7.034728,28275,13.88924,0,11.91,10.29405,0
1/10/2018 16:20,702672,-2167.1,86.464,106.2462,10.33321,7.584342,0.01217964,7.589632,0.01147218,50.66415,0.03352498,3.460001,185.0968,71.42028,-1.83,0.008333351,0,28300.99,7.788299,28297.61,7.336823,0,11.88,9.866826,0
1/10/2018 16:25,702673,-1923.265,60.53057,53.58288,19.48808,7.561559,0.01195643,7.553831,0.01099773,50.68917,0.0325453,2.908333,188.6318,53.33699,-1.906667,-0.3233333,0,28315.57,7.652741,28320.51,7.039128,0,11.85,9.509789,0
1/10/2018 16:30,702674,-1722.255,51.84461,34.86193,4.538135,7.52617,0.02350453,7.503393,0.03215904,50.7483,0.07057455,2.563334,227.8972,67.21273,-0.905,-0.9616666,0,28338.23,15.05539,28352.82,20.61113,0,11.82,9.198729,0
1/10/2018 16:35,702675,-1512.563,59.14951,32.66952,5.209112,7.439936,0.02958785,7.402102,0.03856595,50.87909,0.08628274,2.953333,150.4388,66.91126,-1.16,0.8383333,0,28393.52,18.98979,28417.82,24.77307,0,11.79,8.899189,0
1/10/2018 16:40,702676,-1328.724,55.90572,39.15554,2.363243,7.2524,0.06009303,7.248334,0.05391071,51.34367,0.1538589,4.690001,148.0177,67.39328,-2.228333,1.13,0,28514.19,38.72519,28516.8,34.76733,0,11.78,8.63128,0
1/10/2018 16:45,702677,-1152.261,59.50872,30.83428,3.572241,7.184468,0.02882022,7.107584,0.03728051,51.71669,0.09165213,2.885,199.0376,63.60438,-1.806667,-0.4066667,0,28558.01,18.6132,28607.72,24.12676,0,11.76,8.379561,0
1/10/2018 16:50,702678,-977.0393,39.96125,25.55655,0.4866537,7.07138,0.03922586,6.996533,0.03520768,52.12156,0.1470761,3.185,205.2081,52.70355,-2.191666,-0.8316666,0,28631.16,25.40882,28679.69,22.84577,0,11.73,8.147387,0
1/10/2018 16:55,702679,-852.7581,32.70566,27.14121,1.185796,6.935924,0.03535965,6.875721,0.03349397,52.59238,0.1473401,3.163333,209.8026,38.14439,-2.233333,-1.393333,0,28719.06,22.98216,28758.21,21.80533,0,11.71,7.930498,0
1/10/2018 17:00,702680,-725.653,33.28806,29.96873,0.825613,6.808192,0.03725054,6.757749,0.03384085,53.06378,0.1435804,3.323333,157.394,58.06454,-1.911667,1.085,0,28802.21,24.28508,28835.12,22.09334,0,11.69,7.747612,0
1/10/2018 17:05,702681,-614.6663,24.46279,29.13281,1.930024,6.679649,0.04399264,6.650363,0.02848882,53.44704,0.1174425,3,200.4606,55.27633,-1.991667,-0.7716666,0,28886.17,28.77584,28905.33,18.65045,0,11.68,7.585322,0
1/10/2018 17:10,702682,-547.7098,23.91361,23.32347,2.127651,6.589748,0.01787774,6.555573,0.0275057,53.74671,0.07435627,3.45,189.9834,34.66933,-2.871666,-0.585,0,28945.03,11.72081,28967.45,18.04715,0,11.66,7.441747,0
1/10/2018 17:15,702683,-457.0277,25.24406,20.07895,0.5520636,6.509199,0.03166419,6.472998,0.02988691,53.96962,0.09277449,3.33,201.3047,46.89223,-2.401666,-0.9233333,0,28997.9,20.79777,29021.7,19.65718,0,11.64,7.304573,0
1/10/2018 17:20,702684,-377.9722,28.08425,21.77032,0.5983341,6.424188,0.02559838,6.383912,0.02882307,54.36709,0.1005377,4.351666,207.8215,31.32733,-3.358333,-1.765,0,29053.81,16.85071,29080.34,18.99687,0,11.62,7.157081,0
1/10/2018 17:25,702685,-263.7219,41.25788,30.88764,3.332459,6.339164,0.03038111,6.295236,0.02046108,54.60478,0.05375367,2.485,205.9639,66.31441,-1.271667,-0.5633333,0,29109.85,20.04443,29138.85,13.51533,0,11.62,7.011963,0
1/10/2018 17:30,702686,-181.9727,10.15275,32.48033,1.709024,6.255775,0.026253,6.22445,0.02113311,54.99884,0.1218241,3.501667,194.4846,45.87082,-2.761667,-0.7499999,0,29164.93,17.35947,29185.65,13.98068,0,11.61,6.893465,0
1/10/2018 17:35,702687,-157.6858,7.984581,25.23734,1.962029,6.194756,0.01196017,6.184176,0.009098406,55.28657,0.0579087,2.221667,212.45,64.0686,-1.461667,-0.705,0,29205.3,7.920654,29212.31,6.025444,0,11.59,6.80878,0
1/10/2018 17:40,702688,-131.4385,11.13663,17.70166,2.812359,6.162214,0.01774583,6.174414,0.01363462,55.38153,0.06862327,4.286666,206.0246,36.61816,-3.261667,-1.563333,0,29226.87,11.76378,29218.78,9.038268,0,11.57,6.739985,0
1/10/2018 17:45,702689,-102.5131,10.06896,9.686949,1.187355,6.12032,0.01368003,6.126421,0.01073174,55.56065,0.05990617,4.1,189.0325,46.29362,-3.078333,-0.3983333,0,29254.65,9.075006,29250.6,7.119651,0,11.54,6.668067,0
1/10/2018 17:50,702690,-35.06343,23.42364,7.509401,0.2910113,6.070688,0.01967344,6.065806,0.02205181,55.61979,0.07398992,3.403333,206.8846,48.59214,-2.548333,-0.9733333,0,29287.6,13.07139,29290.84,14.65427,0,11.52,6.579013,0
1/10/2018 17:55,702691,22.59208,25.83275,6.89376,0.1463974,6.006819,0.01588153,6.001124,0.01925362,55.64424,0.05389694,2.28,201.17,53.80817,-1.553333,-0.4366666,0,29330.05,10.56563,29333.84,12.81007,0,11.49,6.477801,0
1/10/2018 18:00,702692,100.0973,20.47507,6.893763,0.1050427,5.943769,0.02578649,5.920987,0.02821564,55.68974,0.1502568,2.521667,185.2008,75.88744,-1.003333,-0.115,0,29372.04,17.18509,29387.23,18.81261,0,11.47,6.371352,0
1/10/2018 18:05,702693,207.7036,31.24755,5.772672,0.6279029,5.861192,0.0235205,5.831907,0.02554423,56.10996,0.1431723,3.286666,218.4672,64.67174,-1.985,-0.985,0,29427.14,15.70737,29446.71,17.07361,0,11.45,6.257223,0
1/10/2018 18:10,702694,303.8178,30.6352,3.944722,0.3776675,5.778616,0.03521154,5.730205,0.03099241,56.38972,0.06262976,3.153333,215.4853,48.31849,-2.016667,-1.396667,0,29482.35,23.56079,29514.76,20.76384,0,11.43,6.136163,0
1/10/2018 18:15,702695,396.6021,27.96306,2.876835,0.279549,5.678543,0.03003323,5.640308,0.03089918,56.5768,0.07043748,3.48,211.2505,47.1302,-2.151666,-1.785,0,29549.41,20.15181,29575.07,20.75168,0,11.41,6.031145,0
1/10/2018 18:20,702696,463.0724,25.94572,1.824149,0.2532274,5.590274,0.02717088,5.548782,0.03377955,56.82131,0.0912015,3.575,199.7965,29.08062,-3.105,-0.9899999,0,29608.7,18.27153,29636.62,22.74123,0,11.38,5.917506,0
1/10/2018 18:25,702697,585.7066,25.53023,1.098296,0.1974299,5.488173,0.03113903,5.453593,0.02934463,57.05161,0.116284,2.523334,197.4172,48.23023,-1.763333,-0.5616666,0,29677.45,20.99335,29700.78,19.80131,0,11.36,5.805899,0
1/10/2018 18:30,702698,679.6278,21.97851,0.5510605,0.1627956,5.39339,0.02865973,5.366541,0.02661507,57.37687,0.03793756,1.863333,200.504,52.87263,-1.188333,-0.2516667,0,29741.43,19.37077,29759.59,18.00082,0,11.34,5.693501,0
1/10/2018 18:35,702699,786.5889,39.22686,0.2242295,0.06571669,5.301857,0.0307114,5.271347,0.03130936,57.44681,0.08434966,1.925,195.6198,61.25825,-0.7166666,-0.515,0,29803.37,20.80627,29824.04,21.22891,0,11.33,5.582345,0
1/10/2018 18:40,702700,898.0712,36.88327,-1.75E-07,0.1019794,5.201793,0.02757339,5.160301,0.03913508,57.54519,0.08283234,2.418333,195.9355,32.22308,-2.06,-0.64,0,29871.25,18.73236,29899.45,26.60557,0,11.31,5.468103,0
1/10/2018 18:45,702701,1029.569,35.45581,-0.08741281,0.1108695,5.093174,0.03493714,5.035414,0.03876725,58.21845,0.290711,3.358333,198.8611,31.10555,-2.668333,-1.161667,0,29945.12,23.79607,29984.49,26.43976,0,11.29,5.338535,0
1/10/2018 18:50,702702,1137.554,22.65149,-0.1178158,0.113952,4.980093,0.03249051,4.917854,0.03539365,58.99805,0.3847619,3.828333,196.3274,58.62991,-2.148333,-0.4183333,0,30022.25,22.19616,30064.81,24.21815,0,11.28,5.198198,0
1/10/2018 18:55,702703,1214.692,18.21075,-0.1406185,0.1108679,4.862936,0.03149934,4.827956,0.01847882,59.75774,0.1313284,4.2,161.9135,51.84513,-2.74,0.9033333,0,30102.4,21.57718,30126.37,12.66986,0,11.27,5.099807,0
1/10/2018 19:00,702704,1272.396,19.56007,-0.1254205,0.1134471,4.788088,0.02227164,4.768557,0.01193331,60.15408,0.07529043,3.446667,184.8611,39.47545,-2.941666,-0.1616667,0,30153.73,15.28576,30167.13,8.190077,0,11.25,5.022994,0
1/10/2018 19:05,702705,1328.118,12.29395,-0.1178181,0.1139542,4.730733,0.01343496,4.724631,0.01541258,60.23141,0.1522101,3.778334,188.3368,27.43454,-3.3,-0.7666667,0,30193.13,9.237014,30197.32,10.5957,0,11.24,4.959131,0
1/10/2018 19:10,702706,1378.988,18.55013,-0.1216178,0.1137631,4.699824,0.01246135,4.715683,0,60.82677,0.1155596,3.551667,181.913,32.77276,-3.106667,-0.275,0,30214.38,8.574261,30203.47,0,0,11.23,4.89542,0
1/10/2018 19:15,702707,1356.4,22.43034,-0.1178201,0.1139561,4.69047,0.009930943,4.734392,0.02107037,61.01158,0.02030466,3.405,173.7982,40.43606,-2.848333,0.03,0,30220.82,6.834603,30190.61,14.48433,0,11.22,4.879756,0
1/10/2018 19:20,702708,1303.656,21.38047,-0.1216216,0.1137666,4.719751,0.01348955,4.798666,0.02281397,61.09403,0.02542901,3.228333,168.414,64.18194,-1.551667,0.91,0,30200.68,9.277212,30146.47,15.6574,0,11.21,4.889923,0
1/10/2018 19:25,702709,1188.317,48.1413,-0.1444221,0.1098888,4.774257,0.02644114,4.868226,0.02584033,60.95869,0.08364139,3.185,193.8225,52.12441,-2.215,-0.3483333,0,30163.22,18.15357,30098.78,17.69763,0,11.2,4.911838,0
1/10/2018 19:30,702710,1134.568,20.17661,-0.1140171,0.1140171,4.841378,0.01881298,4.939413,0.02279306,60.74318,0.05064087,2.655,192.8749,72.91595,-1.178333,-0.4083333,0,30117.17,12.89677,30050.05,15.58751,0,11.19,4.952014,0
1/10/2018 19:35,702711,1053.384,25.19469,-0.1102149,0.1139521,4.914193,0.02158871,5.010195,0.02035439,60.5561,0.07646863,3.443333,193.2588,68.09218,-2.008333,-0.445,0,30067.3,14.7697,30001.69,13.89485,0,11.18,4.989669,0
1/10/2018 19:40,702712,1001.509,16.17537,-0.1140163,0.1140163,4.986601,0.02259272,5.080156,0.02351886,60.29169,0.0777572,3.313334,188.0357,74.49237,-1.55,0.2683333,0,30017.8,15.43259,29953.98,16.02559,0,11.17,5.029884,0
1/10/2018 19:45,702713,926.9386,10.69717,-0.1330213,0.1124235,5.050462,0.02094358,5.139548,0.01991285,60.07732,0.08841495,3.476667,199.9288,54.47632,-2.2,-0.7166666,0,29974.22,14.27982,29913.55,13.54701,0,11.16,5.072922,0
1/10/2018 19:50,702714,876.5538,22.36629,-0.09881417,0.1129983,5.111886,0.01567611,5.194072,0.01848856,59.8817,0.05517775,3.288334,181.916,69.4138,-1.956667,-0.05166666,0,29932.37,10.67036,29876.49,12.56142,0,11.16,5.109861,0
1/10/2018 19:55,702715,839.6051,8.131186,-0.1330172,0.11242,5.154195,0.01665238,5.211154,0.01117394,59.74125,0.05553823,3.648333,187.8477,44.14412,-2.905,-0.5983333,0,29903.59,11.32357,29864.88,7.590786,0,11.15,5.135053,0
1/10/2018 20:00,702716,824.1234,17.17436,-0.1102141,0.1139512,5.196513,0.01119099,5.234734,0.0116787,59.64856,0.03133053,2.05,189.1494,67.54517,-1.11,0.04666667,0,29874.83,7.600631,29848.87,7.924821,0,11.14,5.15821,0
1/10/2018 20:05,702717,826.9785,7.304298,-0.09121063,0.1117097,5.20384,0,5.250196,0.007324076,59.66619,0.02678567,3.293333,167.739,69.39133,-1.641667,0.355,0,29869.85,0,29838.38,4.969336,0,11.14,5.159904,0
1/10/2018 20:10,702718,862.1198,12.02456,-0.0912101,0.1117091,5.205465,0.006082325,5.252637,0,59.70088,0.03246754,2.66,170.2272,51.28784,-1.625,0.3616666,0,29868.75,4.131901,29836.72,0,0,11.13,5.159904,0
1/10/2018 20:15,702719,844.5517,9.635545,-0.121614,0.1137595,5.210342,0.01078281,5.244092,0.01164454,59.79584,0.03944165,3.858333,194.2187,49.94377,-2.628333,-0.8466666,0,29865.44,7.325077,29842.52,7.900741,0,11.13,5.159904,0
1/10/2018 20:20,702720,836.6338,32.79684,-0.1254129,0.1134402,5.20384,0,5.223754,0.01218856,59.92265,0.04020885,4.27,203.3812,32.76585,-3.458333,-1.376667,0,29869.85,0,29856.33,8.277624,0,11.12,5.159904,0
1/10/2018 20:25,702721,847.7285,11.8632,-0.0798073,0.108759,5.203433,0.003126321,5.20384,0,60.01192,0.05857443,3.876667,183.0035,40.81002,-3.163333,-0.2883333,0,29870.13,2.123317,29869.85,0,0,11.12,5.144316,0
1/10/2018 20:30,702722,894.6237,25.34532,-0.1064099,0.113757,5.17698,0.01978629,5.192444,0.01636005,60.13361,0.02750146,3.061666,192.0215,44.45192,-2.488333,-0.5816666,0,29888.1,13.44374,29877.6,11.11423,0,11.11,5.122249,0
1/10/2018 20:35,702723,941.0059,10.91834,-0.1064113,0.1137585,5.146466,0.01163726,5.154599,0.003123452,60.26383,0.0643331,3.073334,192.1827,51.84935,-2.181667,-0.685,0,29908.84,7.916577,29903.31,2.124817,0,11.11,5.099356,0
1/10/2018 20:40,702724,990.2522,20.23711,-0.1330172,0.1124201,5.118396,0.01221061,5.114326,0.01312364,60.52596,0.08687101,3.553334,185.0473,58.16507,-2.225,-0.265,0,29927.94,8.307616,29930.71,8.928603,0,11.1,5.066521,0
1/10/2018 20:45,702725,1051.062,14.85552,-0.09881339,0.1129974,5.078935,0.02094049,5.060632,0.02015778,60.7375,0.0763133,3.485,163.3819,61.01184,-1.903333,0.5283334,0,29954.81,14.26889,29967.29,13.73872,0,11.1,5.026646,0
1/10/2018 20:50,702726,1111.976,20.77246,-0.09121338,0.1117131,5.021176,0.01574644,4.99311,0.02270928,60.8916,0.0493889,3.033333,173.3076,47.30692,-2.335,0.4899999,0,29994.2,10.7437,30013.36,15.51168,0,11.09,4.977394,0
1/10/2018 20:55,702727,1188.462,34.95264,-0.09501207,0.1124198,4.950804,0.02313955,4.921108,0.02370289,61.09233,0.1333217,2.351667,201.9228,50.59429,-1.581667,-0.4016666,0,30042.26,15.81883,30062.57,16.21416,0,11.09,4.91549,0
1/10/2018 21:00,702728,1275.368,27.85849,-0.09881058,0.1129942,4.870666,0.03238701,4.840159,0.02214532,61.61774,0.2860287,4.425,192.9411,41.52385,-3.523333,-0.7416667,0,30097.11,22.18558,30118.01,15.18189,0,11.08,4.847073,0
1/10/2018 21:05,702729,1349.634,26.30313,-0.0912104,0.1117095,4.760427,0.02824238,4.765306,0.02398461,62.11757,0.1361404,3.685,186.4817,41.03108,-3.085,-0.425,0,30172.72,19.39951,30169.37,16.47144,0,11.08,4.79014,0
1/10/2018 21:10,702730,1430.702,26.29957,-0.08360898,0.1098838,4.602185,0.04562952,4.697786,0.02176832,62.63048,0.1821724,4.316667,163.3838,39.73108,-3.346667,0.8416666,0,30281.66,31.45281,30215.79,14.98057,0,11.08,4.734976,0
1/10/2018 21:15,702731,1480.004,45.92555,-0.09500942,0.1124167,4.53059,0.01562214,4.637988,0.01863521,63.04956,0.05447916,3.956667,175.2138,60.78857,-2.255,0.3183333,0,30331.07,10.79822,30256.96,12.84068,0,11.07,4.688587,0
1/10/2018 21:20,702732,1531.255,24.17683,-0.07600899,0.1074929,4.467537,0.02049783,4.588759,0.02350429,63.28782,0.09709467,3.678333,177.2906,44.99391,-2.788333,0.07499998,0,30374.68,14.19346,30290.91,16.21374,0,11.07,4.640276,0
1/10/2018 21:25,702733,1571.057,35.51236,-0.0570093,0.09874301,4.463069,0.03854083,4.527741,0.02492667,63.67733,0.1222382,4.3,171.9966,45.99268,-3.31,0.3583333,0,30377.79,26.6797,30333.04,17.2249,0,11.06,4.595129,0
1/10/2018 21:30,702734,1626.171,17.97659,-0.04940954,0.09394812,4.40002,0.0255494,4.449236,0.02055437,64.08846,0.2252272,4.911667,158.6682,57.38595,-3.19,0.8649999,0,30421.46,17.7189,30387.35,14.23927,0,11.06,4.542676,0
1/10/2018 21:35,702735,1667.357,25.5025,-0.07981334,0.1087672,4.37764,0.02081862,4.395946,0.02259989,64.67757,0.1854447,4.255,160.3058,64.5213,-2.293333,0.7316666,0,30436.98,14.44179,30424.29,15.66688,0,11.05,4.490224,0
1/10/2018 21:40,702736,1715.904,23.52673,-0.08361362,0.1098898,4.323134,0.01283,4.346725,0.01997039,64.87601,0.04963518,4.141667,157.1599,41.14804,-2.925,1.34,0,30474.82,8.914365,30458.44,13.86715,0,11.05,4.450161,0
1/10/2018 21:45,702737,1761.53,16.6069,-0.07221317,0.1060795,4.286114,0.01491845,4.301978,0.02290916,65.14782,0.0615047,3.728333,160.1178,52.4429,-2.416667,1.115,0,30500.55,10.37102,30489.53,15.92283,0,11.04,4.401849,0
1/10/2018 21:50,702738,1788.845,30.55586,-0.04940869,0.0939465,4.254788,0.01186496,4.26211,0.01742257,65.39006,0.09715872,3.906667,201.4564,38.58741,-3.02,-1.155,0,30522.35,8.259322,30517.25,12.12839,0,11.04,4.358998,0
1/10/2018 21:55,702739,1787.928,37.32227,-0.1140188,0.1140188,4.219402,0.01312344,4.227542,0,65.62035,0.08998244,4.106666,183.9174,66.84824,-2.203333,-0.2866667,0,30546.99,9.142232,30541.32,0,0,11.04,4.304325,0
1/10/2018 22:00,702740,1788.918,41.29475,-0.09121557,0.1117158,4.180755,0.01117452,4.183604,0.01321916,66.03831,0.1397443,4.711668,201.4161,59.03199,-2.825,-1.256667,0,30573.92,7.79361,30571.94,9.213975,0,11.03,4.270513,0
1/10/2018 22:05,702741,1868.642,34.41128,-0.06841151,0.1045003,4.153095,0.01506387,4.167333,0.01441681,66.30954,0.04923093,3.921667,193.6542,46.63653,-2.946666,-0.91,0,30593.22,10.51066,30583.29,10.05723,0,11.03,4.240275,0
1/10/2018 22:10,702742,1900.989,10.78055,-0.07601325,0.107499,4.12665,0.008293836,4.131938,0.006747559,66.57964,0.1246469,5.246666,187.6694,45.25172,-4.201666,-0.435,0,30611.68,5.794159,30607.98,4.709348,0,11.02,4.206915,0
1/10/2018 22:15,702743,1915.564,15.26877,-0.04560888,0.09121777,4.100624,0.009762381,4.129903,0,66.78321,0.03006295,4.588334,203.1761,42.06253,-3.365,-1.533333,0,30629.86,6.823438,30609.4,0,0,11.02,4.192567,0
